latency,time,GPU1,GPU2,GPU3,GPU4,latency_sub,time_sub,fps,time_rel,,,,
16.1172,53069.125,13.6601,12.5469,12.8867,14,,,,,,,,
16.4375,53085.5625,14.0312,12.5117,12.875,14.1171,,,,,,,,
17.0547,53102.6172,13.8243,12.5429,13.0391,14.0078,,,,,,,,
16.1875,53118.8047,13.8828,12.4922,12.8047,14,,,,,,,,
16.75,53135.5547,13.5,12.5273,13.0821,14.4258,,,,,,,,
16.4687,53152.0234,13.9531,12.6211,13.164,13.9609,,,,,,,,
16.7383,53168.7617,13.9258,12.5742,13.2187,13.9883,,,,,,,,
16.6836,53185.4453,13.914,12.5117,13.0352,14.1133,,,,,,,,
17.0469,53202.4922,14.0351,12.5118,12.9766,14.0351,,,,,,,,
16.3672,53218.8594,13.9882,12.5079,12.871,14.0508,,,,,,,,
16.8359,53235.6953,14.4453,12.5196,12.9688,14.082,,,,,,,,
16.3789,53252.0742,13.7266,12.4961,12.9218,14.086,,,,,,,,
16.3594,53268.4336,14.125,12.5078,12.961,14.039,,,,,,,,
16.3789,53284.8125,14.0078,12.5274,13,14.1993,,,,,,,,
17.2813,53302.0938,13.918,12.5039,12.9219,14.1758,,,,,,,,
16.2031,53318.2969,13.5078,12.5156,12.8594,14.0585,,,,,,,,
16.2148,53334.5117,13.7539,12.5469,13.0235,13.9492,,,,,,,,
16.3555,53350.8672,13.4804,12.5742,12.9336,14.0352,,,,,,,,
16.3047,53367.1719,14.1523,12.5352,12.8477,14.0508,,,,,,,,
16.2617,53383.4336,13.6016,12.5469,12.8476,13.9844,,,,,,,,
17.0781,53400.5117,14.1055,12.4843,12.8515,14.0391,,,,,,,,
16.3789,53416.8906,13.1328,12.5469,12.7852,14.1914,,,,,,,,
16.5156,53433.4062,14.1211,12.5156,12.8398,14.043,,,,,,,,
16.5391,53449.9453,13.375,12.5078,13.0078,14.0743,,,,,,,,
16.4883,53466.4336,14.211,12.5508,12.8789,13.8789,,,,,,,,
16.4062,53482.8398,13.6172,12.5508,12.957,14.0508,,,,,,,,
17.2149,53500.0547,13.6328,12.582,12.8398,14.1484,,,,,,,,
16.4453,53516.5,14.0312,12.5,12.8711,14.1953,,,,,,,,
16.293,53532.793,14.0625,12.4532,12.9375,14.0938,,,,,,,,
16.1758,53548.9688,13.6797,12.6172,13.0234,13.9375,,,,,,,,
16.3085,53565.2773,13.664,12.5157,12.9179,13.9961,,,,,,,,
17.1446,53582.4219,13.9258,12.5274,12.8594,14.2383,,,,,,,,
18.3203,53600.7422,14.7226,12.4922,13.082,13.9493,,,,,,,,
16.3906,53617.1328,14.3711,12.582,12.7851,13.9648,,,,,,,,
17.1836,53634.3164,13.6797,12.4766,12.9844,14.0508,,,,,,,,
16.8594,53651.1758,13.9063,12.5977,12.8164,13.9649,,,,,,,,
16.3945,53667.5703,13.6796,12.4648,12.8125,13.9062,,,,,,,,
16.6953,53684.2656,14.043,12.5234,12.8711,14,,,,,,,,
17.2617,53701.5273,14.0508,12.4805,13.0312,14.1992,,,,,,,,
16.2032,53717.7305,14.1211,12.5508,12.9805,14.0078,,,,,,,,
16.3828,53734.1133,13.7461,12.4414,12.914,13.9961,,,,,,,,
16.3125,53750.4258,13.4024,12.4727,13.0117,14.0977,,,,,,,,
16.1445,53766.5703,13.4375,12.582,13.0352,13.8867,,,,,,,,
16.3438,53782.9141,14.0782,12.543,12.9453,14.0664,,,,,,,,
16.957,53799.8711,13.7812,12.582,12.961,14.0547,,,,,,,,
16.0703,53815.9414,13.3672,12.5664,13.0117,13.9687,,,,,,,,
16.2383,53832.1797,13.1875,12.8125,12.8242,13.9648,,,,,,,,
16.5351,53848.7148,13.5586,12.5313,13.1133,14.1445,,,,,,,,
16.3399,53865.0547,13.6211,12.5429,12.9375,13.9609,,,,,,,,
16.3242,53881.3789,14.4375,12.5352,13.0508,13.9297,,,,,,,,
17.2109,53898.5898,13.4375,12.5235,12.8437,13.9532,,,,,,,,
16.4102,53915,14.1641,12.5938,12.918,14.0625,,,,,,,,
16.2344,53931.2344,13.414,12.6172,12.9726,13.9922,,,,,,,,
16.1914,53947.4258,14.2579,12.7422,12.9375,13.9023,,,,,,,,
16.2734,53963.6992,13.6562,12.5547,12.8477,14.0195,,,,,,,,
16.457,53980.1562,13.6485,12.5781,12.8945,14.0899,,,,,,,,
17.3399,53997.4961,14.4414,12.5546,12.8906,14.25,,,,,,,,
16.5391,54014.0352,13.9492,12.4882,12.8985,14.3945,,,,,,,,
16.8867,54030.9219,14.5781,12.5196,13.0078,14.25,,,,,,,,
17.3281,54048.25,14.1992,12.5625,12.9727,14.3125,,,,,,,,
16.6055,54064.8555,13.5781,12.4961,12.8281,14.0039,,,,,,,,
16.4062,54081.2617,13.9492,12.7969,12.9805,14.1641,,,,,,,,
17.6602,54098.9219,14.0507,12.4961,12.9141,14.379,,,,,,,,
16.3554,54115.2773,13.664,12.5196,12.9258,14.1992,,,,,,,,
16.3985,54131.6758,13.3984,12.5273,13.0039,14.0938,,,,,,,,
16.4258,54148.1016,13.5664,12.6914,13.0118,14.0742,,,,,,,,
16.1211,54164.2227,13.5429,12.461,12.9492,13.9297,,,,,,,,
16.2539,54180.4766,13.586,12.539,13.2305,13.9375,,,,,,,,
17.1015,54197.5781,13.6797,12.5586,12.8594,14.0507,,,,,,,,
16.4492,54214.0273,13.7891,12.4922,12.9219,14.2813,,,,,,,,
16.1875,54230.2148,13.8789,12.4649,12.8711,13.9258,,,,,,,,
16.1914,54246.4062,14.3047,12.5117,12.8242,13.9336,,,,,,,,
16.2735,54262.6797,14.0273,12.5273,12.914,13.9883,,,,,,,,
16.418,54279.0977,13.6875,12.5391,12.8398,14.0039,,,,,,,,
16.9062,54296.0039,14.2461,12.457,12.9453,14.0117,,,,,,,,
16.2383,54312.2422,14.0625,12.543,13.0039,14.1016,,,,,,,,
16.668,54328.9102,14.7539,12.957,12.8946,14.0039,,,,,,,,
16.3593,54345.2695,13.6954,12.4844,13.5703,13.9805,,,,,,,,
16.2617,54361.5312,13.957,12.4844,12.8906,13.8711,,,,,,,,
16.4102,54377.9414,13.961,12.4453,13.0937,14.0391,,,,,,,,
17.3633,54395.3047,14.3554,12.418,12.9922,14.2032,,,,,,,,
16.5508,54411.8555,14.707,12.5547,12.9493,13.9258,,,,,,,,
16.2539,54428.1094,13.8086,12.543,12.8672,14.0156,,,,,,,,
16.2148,54444.3242,14.2109,12.4922,12.836,13.9336,,,,,,,,
16.3281,54460.6523,13.6406,12.4883,12.8242,14.0742,,,,,,,,
16.8829,54477.5352,14.0313,12.5937,12.8203,13.9375,,,,,,,,
17.1328,54494.668,13.9687,12.5352,12.9844,13.9531,,,,,,,,
16.2343,54510.9023,13.5078,12.5781,12.9375,13.9102,,,,,,,,
16.8399,54527.7422,13.707,12.6797,12.9571,14.1641,,,,,,,,
16.793,54544.5352,13.3164,12.4882,13.0117,14.168,,,,,,,,
16.2148,54560.75,13.3555,12.4921,12.875,13.8671,,,,,,,,
16.5742,54577.3242,13.1641,12.5469,12.9297,14.0898,,,,,,,,
17.1641,54594.4883,13.7735,12.4726,12.8868,13.9493,,,,,,,,
16.7265,54611.2148,13.7226,12.5391,12.9375,14.3008,,,,,,,,
16.6407,54627.8555,13.8633,12.5937,12.875,14.1446,,,,,,,,
16.3828,54644.2383,13.4804,12.5469,12.8907,14.0274,,,,,,,,
16.4179,54660.6562,13.8633,12.4453,12.7929,14.0586,,,,,,,,
16.379,54677.0352,13.8281,12.5703,12.9609,14.0703,,,,,,,,
17.2695,54694.3047,14.5235,12.4727,12.8125,13.9922,,,,,,,,
16.1523,54710.457,13.586,12.4805,12.8476,13.9063,,,,,,,,
16.4297,54726.8867,14.0273,12.4844,13.0742,14.1016,,,,,,,,
16.2266,54743.1133,13.8711,12.6524,12.8945,13.918,,,,,,,,
16.332,54759.4453,13.7266,12.582,13.0664,13.9531,,,,,,,,
16.2891,54775.7344,14.25,12.6211,12.8281,13.8594,,,,,,,,
17.1797,54792.9141,14.1758,12.5937,12.9648,14.0586,,,,,,,,
16.2226,54809.1367,14.3398,12.5039,12.8984,14.0117,,,,,,,,
16.3477,54825.4844,13.918,12.4571,12.9375,13.875,,,,,,,,
16.3515,54841.8359,14.1015,12.4961,12.7891,13.8867,,,,,,,,
16.8086,54858.6445,13.4336,12.5469,13.2461,14.0468,,,,,,,,
17.2227,54875.8672,13.4531,12.6485,12.8711,13.9102,,,,,,,,
17.4531,54893.3203,13.3633,12.5468,12.7461,14.1133,,,,,,,,
17.2305,54910.5508,13.1172,12.5391,12.8633,15.0976,,,,,,,,
17.0117,54927.5625,13.836,12.4922,12.8789,13.9453,,,,,,,,
16.6445,54944.207,13.293,12.7461,12.832,13.9883,,,,,,,,
16.4571,54960.6641,13.7968,12.5821,13,14.0664,,,,,,,,
16.6953,54977.3594,13.7383,12.5274,12.8477,13.9101,,,,,,,,
17.0664,54994.4258,14.0196,12.5078,12.8984,14,,,,,,,,
16.3789,55010.8047,13.5078,12.4843,12.8867,13.9844,,,,,,,,
16.418,55027.2227,13.7461,12.5391,13.1054,14.0664,,,,,,,,
17.0234,55044.2461,14.7929,12.5117,12.9922,13.9336,,,,,,,,
16.4219,55060.668,13.4609,12.4727,12.8867,14.039,,,,,,,,
16.7304,55077.3984,14.0468,12.4961,12.8867,14.2929,,,,,,,,
17.1446,55094.543,13.7852,12.5391,12.9805,13.914,,,,,,,,
16.4687,55111.0117,14.1328,12.6446,12.7851,14.0976,,,,,,,,
16.3906,55127.4023,14.4453,12.5117,12.8594,14.0078,,,,,,,,
16.3516,55143.7539,14.2891,12.5312,13.0429,13.9571,,,,,,,,
16.207,55159.9609,13.8477,12.5118,12.7344,13.9726,,,,,,,,
16.5196,55176.4805,14.4063,12.5664,12.961,14.2187,,,,,,,,
17.3945,55193.875,14.2461,12.5274,12.9179,14.3203,,,,,,,,
16.5742,55210.4492,13.7148,12.4532,12.7969,14.0313,,,,,,,,
16.5781,55227.0273,13.4609,12.625,13.0157,13.9609,,,,,,,,
16.6329,55243.6602,13.6835,12.5859,12.8711,14.2461,,,,,,,,
16.125,55259.7852,13.7539,12.4453,12.8047,13.7851,,,,,,,,
16.3437,55276.1289,13.7383,12.5117,12.8867,14.0078,,,,,,,,
17.1367,55293.2656,13.4922,12.5117,12.8242,13.9532,,,,,,,,
16.6328,55309.8984,13.2031,12.5274,12.9101,14.1289,,,,,,,,
16.8907,55326.7891,14.6524,12.5585,12.9844,14.5547,,,,,,,,
16.6132,55343.4023,13.5898,12.4687,12.9023,14.0898,,,,,,,,
16.7891,55360.1914,13.2226,12.4609,12.7852,14.0469,,,,,,,,
16.6328,55376.8242,13.4297,12.4961,12.8476,14.082,,,,,,,,
17.1563,55393.9805,13.6992,12.5195,13.0664,13.9375,,,,,,,,
16.289,55410.2695,13.9844,12.4571,12.8711,13.918,,,,,,,,
17.1993,55427.4688,13.461,12.4688,13.3438,14.0039,,,,,,,,
16.75,55444.2188,13.7109,12.5117,12.8125,14.0351,,,,,,,,
16.3203,55460.5391,14.2344,12.8594,12.8515,14.0274,,,,,,,,
16.7578,55477.2969,14.4102,12.5117,12.8085,14.0937,,,,,,,,
17.8633,55495.1602,14.1563,12.4961,12.9023,14.1757,,,,,,,,
16.664,55511.8242,14.3554,12.5039,12.9766,14.25,,,,,,,,
16.6485,55528.4727,14.7774,12.457,13,14.043,,,,,,,,
16.2812,55544.7539,14.2891,12.6172,12.8438,14.1016,,,,,,,,
16.2695,55561.0234,14.1367,12.4336,12.8711,13.9609,,,,,,,,
16.5821,55577.6055,13.5117,12.5156,12.8633,14.125,,,,,,,,
17.5039,55595.1094,14.1133,12.4726,12.8008,14.0312,,,,,,,,
16.1914,55611.3008,13.8516,12.4804,12.8007,13.9336,,,,,,,,
16.5039,55627.8047,13.4727,12.5195,12.8242,14.1679,,,,,,,,
16.1641,55643.9688,14.2227,12.4688,13.0118,13.8672,,,,,,,,
16.5429,55660.5117,13.7773,12.4336,12.8789,14.0078,,,,,,,,
16.4453,55676.957,13.7031,12.5351,12.8984,14.1602,,,,,,,,
17.1055,55694.0625,13.9258,13.4296,12.9844,14.0742,,,,,,,,
16.4883,55710.5508,13.5429,12.4883,12.8868,14.2422,,,,,,,,
16.4062,55726.957,13.8477,12.5429,12.9649,14.1719,,,,,,,,
16.6094,55743.5664,13.8984,12.4336,12.9492,14.2773,,,,,,,,
16.7148,55760.2812,13.5078,12.5547,13.043,14.3281,,,,,,,,
16.3282,55776.6094,13.6172,12.5586,12.8359,14.125,,,,,,,,
17.3515,55793.9609,13.5625,12.4688,12.7657,14.3633,,,,,,,,
16.2188,55810.1797,13.6289,12.5703,12.9492,14.1367,,,,,,,,
16.2734,55826.4531,14.3438,12.4961,13.0117,13.9765,,,,,,,,
16.5977,55843.0508,13.7149,12.4883,13.0196,14.1094,,,,,,,,
16.2695,55859.3203,14.0625,12.582,12.8242,14.0859,,,,,,,,
16.2774,55875.5977,14.0703,12.5391,12.8867,13.9765,,,,,,,,
18.3242,55893.9219,13.9571,12.6758,12.8086,14.2657,,,,,,,,
16.2031,55910.125,13.6719,12.5235,12.9296,14.043,,,,,,,,
16.5469,55926.6719,13.9258,12.7969,12.8789,13.8906,,,,,,,,
16.6836,55943.3555,14.0508,12.5977,12.9843,13.8711,,,,,,,,
16.7617,55960.1172,14.1328,12.5039,12.8399,14.0625,,,,,,,,
16.1797,55976.2969,14.2149,12.4844,12.9882,14.0273,,,,,,,,
17.3672,55993.6641,13.9453,12.5078,12.9062,14.2773,,,,,,,,
16.6484,56010.3125,13.6523,12.539,12.793,14.0547,,,,,,,,
16.1992,56026.5117,14.1718,12.4805,13.1172,13.9843,,,,,,,,
16.2813,56042.793,14.2227,12.5547,12.9336,13.9883,,,,,,,,
16.1992,56058.9922,14.0391,12.4922,12.9375,13.9766,,,,,,,,
16.3203,56075.3125,14.1406,12.5156,12.8281,14.0508,,,,,,,,
17.1602,56092.4727,13.9258,12.4922,13,14.0117,,,,,,,,
16.4687,56108.9414,13.875,12.4883,12.8867,14.207,,,,,,,,
17.0547,56125.9961,14.3281,12.5586,12.9727,14.6484,,,,,,,,
16.543,56142.5391,13.4922,12.5195,13.0156,14.2852,,,,,,,,
16.2382,56158.7773,13.6836,12.539,12.8007,14.0586,,,,,,,,
16.4102,56175.1875,13.9336,12.5586,12.8789,14.0586,,,,,,,,
17.125,56192.3125,14.2032,12.4687,12.9102,14.1367,,,,,,,,
16.3281,56208.6406,14.0274,12.6914,13.0195,14.0235,,,,,,,,
17.0547,56225.6953,13.6133,12.5196,13.0078,14.1836,,,,,,,,
17.0391,56242.7344,13.7227,12.5352,13.2734,14.1758,,,,,,,,
16.6094,56259.3438,13.7227,12.5078,12.8946,14.2266,,,,,,,,
16.2382,56275.582,13.4062,12.5078,12.9766,13.9765,,,,,,,,
17.086,56292.668,14.2188,12.5742,12.9258,14.125,,,,,,,,
16.5351,56309.2031,14.5,12.5117,12.9141,14.2696,,,,,,,,
16.3399,56325.543,13.707,12.5391,12.8594,14.0391,,,,,,,,
16.3828,56341.9258,14.0664,12.5156,12.8242,14.0781,,,,,,,,
16.4804,56358.4062,13.6328,12.5195,12.7734,14.1329,,,,,,,,
16.6446,56375.0508,13.8633,12.4883,12.9688,14.0391,,,,,,,,
17.9101,56392.9609,13.875,12.4961,13.0625,14.211,,,,,,,,
16.3711,56409.332,14.1093,13.1563,12.9258,14.0703,,,,,,,,
16.7188,56426.0508,13.5078,12.5626,12.9414,13.9023,,,,,,,,
16.582,56442.6328,13.6367,12.4688,12.9101,13.9258,,,,,,,,
16.586,56459.2188,13.8984,12.5508,12.8203,14.1992,,,,,,,,
16.3124,56475.5312,13.9453,12.5508,12.8946,14.0469,,,,,,,,
16.8282,56492.3594,13.7891,12.4805,12.9179,13.9297,,,,,,,,
16.289,56508.6484,13.9258,12.5547,12.9062,14.1524,,,,,,,,
16.4102,56525.0586,13.9024,12.6836,12.8516,14.1054,,,,,,,,
16.5898,56541.6484,13.3398,12.4961,12.8867,14.3007,,,,,,,,
16.6524,56558.3008,14.0547,12.9258,12.9102,14.4141,,,,,,,,
16.7578,56575.0586,14.1093,12.875,13.1368,14.289,,,,,,,,
17.3555,56592.4141,13.7461,12.582,12.875,14.2968,,,,,,,,
16.6015,56609.0156,13.871,12.5078,12.9493,14.3671,,,,,,,,
16.4453,56625.4609,13.9219,12.5976,13.0312,14.1602,,,,,,,,
16.6524,56642.1133,13.6094,12.5234,12.8008,14.2266,,,,,,,,
16.4648,56658.5781,14.1367,12.5703,12.8437,14.0586,,,,,,,,
16.7813,56675.3594,14.2344,12.5781,12.8711,14.2774,,,,,,,,
17.3984,56692.7578,14.1953,12.5703,12.8008,14.1835,,,,,,,,
16.2227,56708.9805,14.0703,12.5586,12.8593,14.0781,,,,,,,,
16.5195,56725.5,13.6171,12.5195,12.7461,14.2187,,,,,,,,
16.418,56741.918,13.5898,12.5196,12.8672,14.1093,,,,,,,,
16.332,56758.25,13.8672,12.5039,12.8085,13.9922,,,,,,,,
16.3281,56774.5781,14.4882,12.4766,12.832,13.875,,,,,,,,
17.3047,56791.8828,14.1523,12.7305,12.9843,14.0742,,,,,,,,
16.3477,56808.2305,14.586,12.4766,12.9375,14,,,,,,,,
16.3281,56824.5586,13.7695,12.4961,12.9141,14.0273,,,,,,,,
16.8125,56841.3711,14.1875,12.5195,12.9648,14.1523,,,,,,,,
17.0351,56858.4062,14.0195,12.5195,12.9453,13.9258,,,,,,,,
16.8204,56875.2266,13.7657,12.5156,12.9257,14.1563,,,,,,,,
17.0273,56892.2539,13.7578,12.4804,12.9687,14.0938,,,,,,,,
16.707,56908.9609,14.1133,12.5313,12.7852,14.0195,,,,,,,,
16.8477,56925.8086,13.6719,12.4961,12.9375,14.1641,,,,,,,,
16.8242,56942.6328,13.8906,12.5157,12.9023,14.1133,,,,,,,,
16.8477,56959.4805,13.3398,12.6484,12.8985,13.9843,,,,,,,,
16.1836,56975.6641,13.7617,12.5273,12.9531,13.9296,,,,,,,,
16.875,56992.5391,13.2929,12.4844,12.793,13.9336,,,,,,,,
16.2265,57008.7656,13.7226,13.332,12.9141,14.1133,,,,,,,,
16.4688,57025.2344,13.5977,12.543,12.9531,14.1875,,,,,,,,
16.5937,57041.8281,13.9687,12.6875,12.914,14.2773,,,,,,,,
16.711,57058.5391,14.0078,12.4844,13.0078,14.3789,,,,,,,,
16.6953,57075.2344,13.6875,12.4883,12.836,14.1289,,,,,,,,
17.7461,57092.9805,14.164,12.4492,12.8125,14.0664,,,,,,,,
16.2812,57109.2617,13.5195,12.5195,13.0156,13.9492,,,,,,,,
16.4414,57125.7031,14.0469,12.4804,13.0976,14.0625,,,,,,,,
16.3321,57142.0352,13.5782,12.5703,12.789,14.0352,,,,,,,,
16.2929,57158.3281,13.8281,12.5546,12.8711,13.9727,,,,,,,,
16.375,57174.7031,14.2618,12.8633,12.9532,13.9766,,,,,,,,
17.7149,57192.418,13.9453,12.582,12.8945,14.4063,,,,,,,,
16.2226,57208.6406,14.0312,12.5351,12.8086,13.9766,,,,,,,,
16.2539,57224.8945,13.9258,12.5235,12.7539,13.9219,,,,,,,,
16.5078,57241.4023,13.5273,12.4609,12.9063,14.0937,,,,,,,,
16.5821,57257.9844,14.0117,12.6484,12.8984,13.9961,,,,,,,,
16.3281,57274.3125,14.3946,12.6953,13.0743,13.9649,,,,,,,,
17.5234,57291.8359,14.3477,12.4961,12.9531,14.4375,,,,,,,,
16.0079,57307.8438,13.8476,12.4804,12.8008,13.8867,,,,,,,,
16.4687,57324.3125,13.8516,12.5196,12.832,14.0117,,,,,,,,
16.7539,57341.0664,13.875,12.543,12.875,13.9649,,,,,,,,
16.8945,57357.9609,14.0234,12.5078,12.9258,14.2539,,,,,,,,
16.3789,57374.3398,13.7422,12.5117,12.9687,14,,,,,,,,
17.7344,57392.0742,13.7774,12.5391,12.9922,14.3281,,,,,,,,
16.6211,57408.6953,13.8633,12.5156,12.914,14.4023,,,,,,,,
16.7891,57425.4844,13.4531,12.4805,12.875,14.1445,,,,,,,,
16.7929,57442.2773,13.8477,12.504,12.9492,14.5507,,,,,,,,
16.2657,57458.543,13.8242,12.5274,13.1016,13.9922,,,,,,,,
16.3711,57474.9141,13.3046,12.8476,12.9101,13.9687,,,,,,,,
16.8203,57491.7344,13.8555,12.5391,12.9141,13.9063,,,,,,,,
16.207,57507.9414,14.2735,12.4961,13.0273,13.9649,,,,,,,,
16.4922,57524.4336,14.6054,12.5312,12.9258,14.0898,,,,,,,,
16.5352,57540.9688,13.6367,12.7031,12.9063,14.2148,,,,,,,,
16.4804,57557.4492,14.0742,12.5391,12.9102,14.164,,,,,,,,
16.375,57573.8242,14.3203,12.5196,12.8046,14.0391,,,,,,,,
17.2188,57591.043,14.3359,12.5703,12.8477,14.0352,,,,,,,,
16.1914,57607.2344,13.9024,12.5352,12.8672,13.9961,,,,,,,,
16.207,57623.4414,13.9063,12.4843,12.9922,13.8984,,,,,,,,
16.1758,57639.6172,13.9922,12.5157,12.836,13.9258,,,,,,,,
16.4062,57656.0234,13.5547,12.5313,12.8828,14.0821,,,,,,,,
16.3633,57672.3867,13.7813,12.4961,13.0624,14.0508,,,,,,,,
17.168,57689.5547,13.5195,12.4804,13.0273,13.9609,,,,,,,,
16.0898,57705.6445,13.3867,12.5312,12.8438,13.9102,,,,,,,,
16.293,57721.9375,14.4179,12.5,13.1758,14.0781,,,,,,,,
16.2148,57738.1523,14.1602,12.5157,12.8243,13.9492,,,,,,,,
17.1758,57755.3281,14.1914,12.6093,12.8828,14.039,,,,,,,,
16.7461,57772.0742,13.543,12.5039,13.0781,14.0078,,,,,,,,
17.3516,57789.4258,14,12.5429,12.9571,14.0898,,,,,,,,
16.7344,57806.1602,13.2969,12.5469,12.832,14.2187,,,,,,,,
16.3867,57822.5469,13.0742,12.504,12.9492,13.8359,,,,,,,,
16.8476,57839.3945,13.5938,12.5468,12.957,13.9336,,,,,,,,
17.0235,57856.418,14.3243,12.4844,12.8086,14.2031,,,,,,,,
16.5156,57872.9336,14.0118,12.5313,13.0898,14.2578,,,,,,,,
17.6836,57890.6172,13.668,12.4961,12.9765,14.5586,,,,,,,,
16.9375,57907.5547,14.4336,12.5664,12.8204,14.2461,,,,,,,,
16.5,57924.0547,13.6445,12.5274,12.9766,14.1289,,,,,,,,
16.4531,57940.5078,13.9296,12.5313,12.7851,14.0469,,,,,,,,
16.6602,57957.168,14.2031,12.5,12.7968,14.1055,,,,,,,,
16.5586,57973.7266,14.3399,12.5078,12.9336,14.0234,,,,,,,,
17.2226,57990.9492,14.4766,13.0743,12.9726,14.1641,,,,,,,,
16.293,58007.2422,14.1875,12.5703,12.918,14.1211,,,,,,,,
16.3906,58023.6328,14.4571,12.5078,12.9375,14.0274,,,,,,,,
16.3555,58039.9883,13.7344,12.4922,12.8008,14.043,,,,,,,,
16.2226,58056.2109,14.039,12.5156,12.7773,13.9336,,,,,,,,
16.375,58072.5859,13.7344,12.4883,12.9532,14.1172,,,,,,,,
17.1758,58089.7617,14.1484,12.5312,12.9765,14.1328,,,,,,,,
16.293,58106.0547,13.4726,12.5352,12.9765,14.0899,,,,,,,,
16.2148,58122.2695,13.8984,12.5312,12.8789,13.8477,,,,,,,,
16.2852,58138.5547,14.0664,12.5703,13,14.0391,,,,,,,,
16.3476,58154.9023,14.1602,12.4805,12.9219,14.043,,,,,,,,
16.5508,58171.4531,13.4258,12.4883,12.8789,14.2852,,,,,,,,
17.0196,58188.4727,14.1289,12.4883,12.8438,14.0859,,,,,,,,
16.4062,58204.8789,13.418,12.457,13.0508,14.1758,,,,,,,,
16.6094,58221.4883,13.3203,12.5196,12.8633,13.957,,,,,,,,
16.3437,58237.832,13.5313,12.6719,12.789,14,,,,,,,,
16.9336,58254.7656,14.4297,12.5039,12.836,14.4649,,,,,,,,
16.8946,58271.6602,14.0703,12.543,13.0234,14.5703,,,,,,,,
17.8906,58289.5508,14.0273,12.6484,13.0235,14.4101,,,,,,,,
17.4883,58307.0391,14.3438,12.4727,12.8867,14.4375,,,,,,,,
17.0273,58324.0664,13.6992,12.5391,12.9375,14.3204,,,,,,,,
16.8594,58340.9258,13.793,12.5859,12.8594,14.1914,,,,,,,,
16.4531,58357.3789,13.9531,12.5,12.8906,14.086,,,,,,,,
17.0625,58374.4414,14.0508,12.5118,12.8867,14.2891,,,,,,,,
17.9297,58392.3711,14.5938,12.9258,13.0586,14.2265,,,,,,,,
16.6328,58409.0039,14.7148,12.9492,12.8828,14.1719,,,,,,,,
16.7695,58425.7734,14.1523,12.5664,12.9141,13.9727,,,,,,,,
17.1016,58442.875,14.0625,12.5352,12.9765,14.125,,,,,,,,
16.8203,58459.6953,14.2383,12.586,12.9453,13.9804,,,,,,,,
17.082,58476.7773,14.7032,12.5118,12.8438,14.0586,,,,,,,,
17.1524,58493.9297,14.3671,12.4804,12.8867,13.9844,,,,,,,,
16.1484,58510.0781,14.2461,12.5196,12.9258,13.9375,,,,,,,,
16.7774,58526.8555,14.7227,12.5586,12.9297,14.1953,,,,,,,,
16.5429,58543.3984,14.5352,12.582,13.0352,14.0312,,,,,,,,
16.6289,58560.0273,14.3984,12.4805,13.0586,14.0898,,,,,,,,
16.3946,58576.4219,13.5469,12.6914,12.8242,13.9375,,,,,,,,
17.3828,58593.8047,14.0899,13.0312,13.0273,14.2265,,,,,,,,
16.2539,58610.0586,13.6602,12.5195,13.0312,14.0898,,,,,,,,
16.3906,58626.4492,13.6758,12.4804,12.9024,14.0547,,,,,,,,
16.2656,58642.7148,13.5546,12.5,12.8867,13.9258,,,,,,,,
16.5118,58659.2266,14.0664,12.4687,12.8047,14.0742,,,,,,,,
16.5156,58675.7422,13.4609,12.5195,12.9023,13.9805,,,,,,,,
17.0859,58692.8281,14.1485,12.4961,12.9766,13.9571,,,,,,,,
16.3711,58709.1992,13.793,12.5195,12.7657,13.9649,,,,,,,,
16.7813,58725.9805,13.7695,12.7656,12.8438,14.4297,,,,,,,,
16.3242,58742.3047,13.6757,12.6718,12.7891,13.9765,,,,,,,,
16.3008,58758.6055,13.4375,12.5664,13.1367,14.0664,,,,,,,,
16.4023,58775.0078,14.1875,12.4844,13,13.9882,,,,,,,,
17.1563,58792.1641,14.1328,12.5273,13.0703,13.9571,,,,,,,,
16.4297,58808.5938,13.7734,12.4766,12.8906,14.2148,,,,,,,,
16.6796,58825.2734,14.0078,12.4609,12.9571,14.3086,,,,,,,,
16.6524,58841.9258,14.6016,12.5156,12.8398,14.1406,,,,,,,,
16.5508,58858.4766,13.7773,12.5195,13.1367,14.3047,,,,,,,,
16.6914,58875.168,14.332,12.5469,12.8789,14.0899,,,,,,,,
18.0859,58893.2539,14.8086,12.4882,12.8398,14.0899,,,,,,,,
17.0508,58910.3047,13.9727,12.5196,12.9297,14.0234,,,,,,,,
16.3711,58926.6758,13.5,12.5625,13.0781,14.0508,,,,,,,,
16.5273,58943.2031,13.9102,12.5,12.9374,14.1015,,,,,,,,
16.8399,58960.043,13.9219,12.5391,12.8515,14.0469,,,,,,,,
16.5937,58976.6367,13.5782,12.4961,12.832,14.3047,,,,,,,,
17.086,58993.7227,13.6055,12.5312,12.9218,14.1758,,,,,,,,
16.039,59009.7617,13.9219,12.5352,12.8282,13.9375,,,,,,,,
16.461,59026.2227,14.2304,12.5157,12.875,14.336,,,,,,,,
16.0234,59042.2461,13.8281,12.5235,12.9531,13.8437,,,,,,,,
16.375,59058.6211,13.918,12.5274,12.8867,14.039,,,,,,,,
16.5351,59075.1562,13.6133,12.5469,13.0274,14.0781,,,,,,,,
16.9493,59092.1055,13.25,12.5312,12.918,13.9726,,,,,,,,
16.0507,59108.1562,13.3672,12.5039,13.1289,13.9883,,,,,,,,
