latency,time,GPU1,GPU2,GPU3,GPU4,latency_sub,time_sub,fps,time_rel,,,,
16.3047,48510.2383,13.5117,12.4922,12.875,13.9531,,,,,,,,
16.4023,48526.6406,13.4297,12.4727,13,14.0235,,,,,,,,
17.7461,48544.3867,13.7149,12.3906,13.0156,14.0665,,,,,,,,
16.5391,48560.9258,13.664,12.418,13,14.0899,,,,,,,,
17.4375,48578.3633,13.6485,12.3594,12.9804,14.0507,,,,,,,,
17.0664,48595.4297,13.9726,12.4375,13.0391,13.9804,,,,,,,,
16.6328,48612.0625,13.5195,12.4024,12.9219,14.0664,,,,,,,,
17.2383,48629.3008,13.8203,12.4531,13.0234,14.086,,,,,,,,
17.4453,48646.7461,13.5391,12.4179,12.8984,13.9453,,,,,,,,
16.8711,48663.6172,13.6211,12.8672,12.9609,14.3789,,,,,,,,
16.8281,48680.4453,13.918,12.3946,13.0274,14.0273,,,,,,,,
16.8008,48697.2461,13.4844,12.4023,12.8711,14.2891,,,,,,,,
16.8086,48714.0547,13.5781,12.4336,13.0782,14,,,,,,,,
16.6172,48730.6719,14.2422,12.4258,12.8945,14.0469,,,,,,,,
18.0781,48748.75,13.9062,12.4922,12.793,14.0899,,,,,,,,
16.9375,48765.6875,14.8593,12.4218,13.0508,13.9492,,,,,,,,
16.5586,48782.2461,14.2148,12.3984,12.9102,14.0078,,,,,,,,
16.293,48798.5391,14,12.5,13.0117,13.8867,,,,,,,,
16.5195,48815.0586,13.875,12.4336,12.8555,14.0313,,,,,,,,
16.4258,48831.4844,13.8516,12.418,13.0079,14.0039,,,,,,,,
17.4218,48848.9062,14.5898,12.3398,12.9023,14.0078,,,,,,,,
16.3438,48865.25,13.6211,12.4531,12.8946,14.0898,,,,,,,,
16.3086,48881.5586,13.6016,12.4453,13.086,13.9219,,,,,,,,
16.4336,48897.9922,13.6563,12.4219,12.9414,13.9766,,,,,,,,
16.5547,48914.5469,13.5195,12.5078,13.0352,14.1445,,,,,,,,
16.664,48931.2109,13.4843,12.4766,12.8868,14.1055,,,,,,,,
17.2032,48948.4141,13.5469,12.4179,12.8242,13.9141,,,,,,,,
16.4023,48964.8164,13.582,12.3945,13,14.0274,,,,,,,,
16.7383,48981.5547,14.0117,12.5742,13.0234,14.1875,,,,,,,,
16.4258,48997.9805,13.6602,12.6172,13,13.9375,,,,,,,,
16.207,49014.1875,13.4219,12.4101,13.1914,13.9414,,,,,,,,
16.3945,49030.582,13.2656,12.4531,13.0781,13.9531,,,,,,,,
16.8946,49047.4766,13.2422,12.4297,12.8789,13.9453,,,,,,,,
16.2304,49063.707,13.7071,12.4141,12.9375,13.9961,,,,,,,,
16.4297,49080.1367,14.4414,12.418,12.9492,14.0273,,,,,,,,
16.3906,49096.5273,13.5078,12.4102,12.9219,14.0508,,,,,,,,
16.5196,49113.0469,13.6133,12.4336,13.0508,14.0352,,,,,,,,
16.7226,49129.7695,14.1406,12.4297,12.7578,14.0859,,,,,,,,
17.1172,49146.8867,14.3945,12.4727,12.9414,14.0156,,,,,,,,
16.8125,49163.6992,14.5078,12.3789,12.7578,14.0157,,,,,,,,
16.4063,49180.1055,14.0273,12.5,13.3164,13.9258,,,,,,,,
16.5117,49196.6172,13.7696,12.4765,12.836,14.0274,,,,,,,,
16.2812,49212.8984,13.9062,12.5313,12.914,14.0391,,,,,,,,
16.4063,49229.3047,13.8164,13.3242,12.9141,14.0742,,,,,,,,
17.3203,49246.625,13.7304,12.4258,13.0117,13.957,,,,,,,,
16.293,49262.918,14.0391,12.4961,12.9766,14.1757,,,,,,,,
16.4101,49279.3281,13.5586,12.4414,12.9726,14.0391,,,,,,,,
16.2696,49295.5977,13.8985,12.4218,12.9101,13.9688,,,,,,,,
16.9609,49312.5586,13.8086,12.4648,12.918,14.5625,,,,,,,,
16.7461,49329.3047,13.711,12.3946,12.9101,14,,,,,,,,
17.0898,49346.3945,13.9453,12.418,12.8203,14.0703,,,,,,,,
16.5938,49362.9883,13.3828,13.086,12.9453,14.0352,,,,,,,,
16.5859,49379.5742,14.6719,12.418,12.9649,13.9453,,,,,,,,
16.2696,49395.8438,13.75,12.4258,12.9844,13.9531,,,,,,,,
16.3945,49412.2383,13.6757,12.4493,12.9609,14.0117,,,,,,,,
16.6289,49428.8672,14.2617,12.4414,12.8711,14.211,,,,,,,,
17.5195,49446.3867,13.8516,12.4375,13.0742,14.2929,,,,,,,,
16.418,49462.8047,14.0664,12.4648,12.918,13.9922,,,,,,,,
16.5312,49479.3359,13.8203,12.4375,12.9102,14.1094,,,,,,,,
16.8633,49496.1992,13.75,12.4375,13.0742,14.0156,,,,,,,,
16.4453,49512.6445,13.414,12.7188,12.8945,14.0234,,,,,,,,
16.4024,49529.0469,14.1602,12.4297,12.8515,14,,,,,,,,
17.8203,49546.8672,14.0429,12.4883,12.8594,13.8867,,,,,,,,
16.207,49563.0742,14.293,12.4218,12.9453,13.8867,,,,,,,,
16.6992,49579.7734,13.7812,12.4024,13.082,14.0938,,,,,,,,
16.8711,49596.6445,14.6563,12.5079,12.8477,14.2891,,,,,,,,
16.5352,49613.1797,14.2305,12.3516,12.9844,14.1523,,,,,,,,
17.0625,49630.2422,13.625,12.3984,12.8711,14.0391,,,,,,,,
18.7226,49648.9648,13.5625,12.4296,13.1133,14.0156,,,,,,,,
16.2149,49665.1797,14.2422,12.4493,12.8984,13.9726,,,,,,,,
17.3398,49682.5195,13.4961,12.4649,12.8437,14.0429,,,,,,,,
16.7071,49699.2266,13.6797,12.4648,12.8476,14.0742,,,,,,,,
17.1562,49716.3828,13.5938,12.4063,12.9531,14.0703,,,,,,,,
16.6602,49733.043,13.5313,12.4687,12.8554,13.9922,,,,,,,,
17.3008,49750.3438,13.4297,12.4336,12.8165,14.0781,,,,,,,,
16.9218,49767.2656,13.6328,12.5235,12.8906,14,,,,,,,,
16.9375,49784.2031,13.8008,12.4453,12.9766,14.086,,,,,,,,
16.5117,49800.7148,13.3281,12.4454,12.8867,14.1093,,,,,,,,
16.4297,49817.1445,14.4805,12.6055,12.8281,14.0508,,,,,,,,
16.5547,49833.6992,13.2071,12.3906,12.8633,14.1328,,,,,,,,
17.1953,49850.8945,13.9414,12.3907,13,14.082,,,,,,,,
16.3047,49867.1992,13.1797,12.4922,12.9102,14.0625,,,,,,,,
16.4883,49883.6875,13.211,12.3711,13.0195,13.9336,,,,,,,,
16.5625,49900.25,13.3398,12.4531,12.9531,14.0234,,,,,,,,
16.1094,49916.3594,13.9609,12.4649,12.957,13.9179,,,,,,,,
16.4961,49932.8555,13.2188,12.418,12.9493,14.1406,,,,,,,,
17.1289,49949.9844,13.543,12.4258,12.8359,13.9922,,,,,,,,
16.1836,49966.168,13.6093,12.4336,12.9024,13.9922,,,,,,,,
16.3047,49982.4727,13.6758,12.418,12.8282,13.9375,,,,,,,,
16.3984,49998.8711,13.6992,12.4805,12.9882,13.9531,,,,,,,,
16.4062,50015.2773,14.0703,12.4609,13,14.0469,,,,,,,,
16.4024,50031.6797,13.6328,12.4414,13.0273,13.9727,,,,,,,,
17.3594,50049.0391,13.7383,12.3984,12.836,14.0312,,,,,,,,
16.289,50065.3281,13.7422,12.4571,13.0273,14.0078,,,,,,,,
16.3633,50081.6914,14.1797,12.3828,12.957,14,,,,,,,,
16.2774,50097.9688,14.1562,12.4297,13.1797,13.9571,,,,,,,,
16.3671,50114.3359,14.3047,12.414,12.8985,13.9297,,,,,,,,
16.3555,50130.6914,13.6993,12.4102,13.0196,14.0821,,,,,,,,
17.5703,50148.2617,13.6641,12.664,12.9649,13.9375,,,,,,,,
16.4571,50164.7188,13.4961,12.4062,12.8789,14.1679,,,,,,,,
16.9257,50181.6445,14.2266,12.5312,12.789,14.0039,,,,,,,,
16.5196,50198.1641,13.7109,12.5703,13.1718,13.9922,,,,,,,,
16.5351,50214.6992,13.7813,12.3906,13.125,14.0703,,,,,,,,
16.3555,50231.0547,13.5078,12.418,12.8281,14.0195,,,,,,,,
17.1094,50248.1641,14.1641,12.418,12.8555,13.9453,,,,,,,,
16.4336,50264.5977,14.1445,12.5234,12.8985,13.9922,,,,,,,,
18.4843,50283.082,13.6171,12.4023,12.9688,14.0507,,,,,,,,
16.5625,50299.6445,13.4648,12.4336,12.8633,14.0312,,,,,,,,
16.8008,50316.4453,13.2305,12.3985,12.7929,14.0781,,,,,,,,
16.5195,50332.9648,13.7618,12.457,12.8477,13.9375,,,,,,,,
17.4297,50350.3945,14.1055,12.414,13.0937,14,,,,,,,,
16.4571,50366.8516,13.6992,12.4297,12.9687,14.0508,,,,,,,,
16.7382,50383.5898,13.875,12.414,12.8242,14.2539,,,,,,,,
16.6524,50400.2422,13.5977,12.9375,12.9336,14.0859,,,,,,,,
16.4062,50416.6484,14.3437,12.4453,13.0195,14,,,,,,,,
16.6211,50433.2695,13.957,12.4844,12.8515,14.0821,,,,,,,,
17.461,50450.7305,13.6054,12.3867,13.0625,14.1367,,,,,,,,
16.457,50467.1875,13.5742,12.3829,13,14.164,,,,,,,,
16.4805,50483.668,13.8672,12.4571,12.7578,14.0118,,,,,,,,
16.3359,50500.0039,14.0039,12.4805,12.9531,13.9375,,,,,,,,
16.4492,50516.4531,13.6876,12.4101,12.8594,14.0312,,,,,,,,
16.6407,50533.0938,14.3516,12.418,12.8711,14.0078,,,,,,,,
17.2734,50550.3672,14.3594,12.4336,13.207,14.25,,,,,,,,
16.1992,50566.5664,13.75,12.4844,12.9688,14.0117,,,,,,,,
16.4297,50582.9961,13.9336,12.4415,12.9609,13.9805,,,,,,,,
16.418,50599.4141,13.6874,12.4687,12.9336,14.0274,,,,,,,,
16.3828,50615.7969,13.9258,13.0703,12.8204,14.0742,,,,,,,,
16.3633,50632.1602,14.2656,12.457,12.9727,14.0547,,,,,,,,
16.9531,50649.1133,13.5899,12.4961,12.875,13.9063,,,,,,,,
16.414,50665.5273,14.1407,12.4179,12.8359,14.1484,,,,,,,,
16.7344,50682.2617,13.5117,12.414,12.8672,14.1015,,,,,,,,
16.6875,50698.9492,13.4179,12.3907,12.9375,14.039,,,,,,,,
16.5938,50715.543,14.1797,12.4453,12.8008,14.0664,,,,,,,,
16.5312,50732.0742,13.4219,12.4297,13.0859,14.1562,,,,,,,,
17.5469,50749.6211,14.461,12.457,12.9063,14.1445,,,,,,,,
16.9883,50766.6094,13.5585,12.4297,13.0117,14.1953,,,,,,,,
16.3203,50782.9297,13.5781,12.4766,12.7578,14.0273,,,,,,,,
16.5703,50799.5,13.8242,12.4063,12.8984,14.1171,,,,,,,,
16.3555,50815.8555,13.6289,12.5,12.9727,14.0274,,,,,,,,
16.2265,50832.082,13.7344,12.4297,13.0312,13.9336,,,,,,,,
17.3047,50849.3867,13.504,12.4219,12.8789,14.2344,,,,,,,,
16.3477,50865.7344,13.8398,12.3945,13.0625,14.0313,,,,,,,,
16.3554,50882.0898,14.0313,12.4414,12.918,14.0469,,,,,,,,
16.2579,50898.3477,13.5313,12.7773,12.8242,13.9844,,,,,,,,
16.3906,50914.7383,13.6211,12.4062,13.0235,13.9414,,,,,,,,
16.3203,50931.0586,13.7657,12.4414,12.8437,14.0624,,,,,,,,
17.3437,50948.4023,14.1211,12.4687,13.0703,13.9492,,,,,,,,
16.5313,50964.9336,14.457,12.4961,12.918,14.1211,,,,,,,,
16.6055,50981.5391,13.9687,12.3945,13.0547,14.3125,,,,,,,,
16.2617,50997.8008,13.6563,12.4336,12.8359,13.9414,,,,,,,,
16.2812,51014.082,14.039,12.4179,12.8438,13.9414,,,,,,,,
16.4805,51030.5625,13.5664,12.4024,12.9453,14.0508,,,,,,,,
17.2227,51047.7852,14.0625,12.4883,13,13.9531,,,,,,,,
16.25,51064.0352,13.5547,12.4726,13.1172,14.086,,,,,,,,
16.3671,51080.4023,13.5312,12.4141,12.9101,14,,,,,,,,
16.4571,51096.8594,14.2383,12.4961,13.2422,14,,,,,,,,
16.1601,51113.0195,13.3906,12.3945,12.9023,13.8984,,,,,,,,
17.1719,51130.1914,13.6875,12.3672,13.0352,14.293,,,,,,,,
17.8164,51148.0078,13.8477,12.4297,12.875,14.164,,,,,,,,
16.6914,51164.6992,13.7305,12.418,13.0508,14.1445,,,,,,,,
17.1016,51181.8008,13.6953,12.414,12.8203,13.8632,,,,,,,,
17.2539,51199.0547,13.6836,12.3672,12.8594,14.1485,,,,,,,,
16.9961,51216.0508,14.0781,12.4492,12.9258,13.9805,,,,,,,,
16.5195,51232.5703,13.4609,12.3985,12.8477,13.9844,,,,,,,,
17.3516,51249.9219,13.5703,12.4453,13.0157,14.1054,,,,,,,,
16.5898,51266.5117,14.0273,12.4804,13.0586,14.1328,,,,,,,,
16.8867,51283.3984,14.4844,12.4687,12.8086,14.1094,,,,,,,,
17.1954,51300.5938,14.3789,12.4805,12.8516,14.5039,,,,,,,,
16.4257,51317.0195,14.1953,12.414,12.8242,13.9492,,,,,,,,
17.043,51334.0625,14.1016,12.3985,12.9141,14.3399,,,,,,,,
17.1445,51351.207,13.457,12.4219,12.9687,13.9727,,,,,,,,
16.3438,51367.5508,13.8516,12.4375,12.8946,14.0078,,,,,,,,
16.4765,51384.0273,14.4023,12.4141,12.9492,13.9609,,,,,,,,
16.6133,51400.6406,14.5313,12.4102,12.9336,14.0156,,,,,,,,
16.4883,51417.1289,14.0547,12.4297,12.9297,14.039,,,,,,,,
16.4219,51433.5508,13.8907,12.582,12.8984,13.9415,,,,,,,,
17.3828,51450.9336,14.0352,12.3789,12.8477,14.0469,,,,,,,,
16.6055,51467.5391,14.0546,12.4766,12.914,14.1875,,,,,,,,
16.5703,51484.1094,14.5547,12.3438,12.8594,14.0781,,,,,,,,
16.5429,51500.6523,14.3047,12.3985,12.9883,14.1445,,,,,,,,
16.1797,51516.832,14.043,12.4804,12.9609,13.8828,,,,,,,,
16.3789,51533.2109,13.9492,12.4062,12.9805,14.082,,,,,,,,
17.3516,51550.5625,13.5625,12.4805,12.8047,14.1172,,,,,,,,
16.2969,51566.8594,13.5078,12.4297,12.8711,13.9766,,,,,,,,
16.4453,51583.3047,14.0234,12.4297,12.8789,14.0391,,,,,,,,
16.5117,51599.8164,13.4922,12.4414,12.9297,14.0898,,,,,,,,
16.5117,51616.3281,14.3632,12.8282,12.914,14.0312,,,,,,,,
16.2539,51632.582,13.4023,12.543,12.8281,13.9766,,,,,,,,
17.2383,51649.8203,13.6406,12.4141,12.9727,14.0703,,,,,,,,
16.3047,51666.125,13.5703,12.4297,13.0351,14.0039,,,,,,,,
16.3906,51682.5156,14.1172,12.4688,13.0664,14.0781,,,,,,,,
16.6641,51699.1797,14.1719,12.4297,12.996,14.0351,,,,,,,,
16.8828,51716.0625,13.9882,12.3984,12.9375,14.0117,,,,,,,,
16.5313,51732.5938,13.707,12.3984,12.9883,13.9649,,,,,,,,
17.5312,51750.125,13.3711,12.4062,12.8867,14.1094,,,,,,,,
16.6523,51766.7773,13.9297,12.3828,12.9883,14.2539,,,,,,,,
16.2735,51783.0508,13.9492,12.4453,13.0117,14.0274,,,,,,,,
16.5078,51799.5586,13.7578,12.4336,13.0625,14.0743,,,,,,,,
16.6094,51816.168,13.7773,12.4336,12.8086,14.0937,,,,,,,,
16.6797,51832.8477,14.6757,12.4336,12.9219,14.3008,,,,,,,,
17.2461,51850.0938,13.5312,12.3711,12.9375,14.0273,,,,,,,,
16.1367,51866.2305,13.8946,12.4375,12.875,13.9414,,,,,,,,
16.2773,51882.5078,13.9492,12.3828,12.8281,13.9961,,,,,,,,
16.5508,51899.0586,13.7226,12.4179,12.9922,13.9414,,,,,,,,
16.2148,51915.2734,13.9375,12.4062,13.0586,13.9687,,,,,,,,
16.4493,51931.7227,13.6836,12.4141,12.9102,13.9766,,,,,,,,
17.1914,51948.9141,14.0782,12.4219,12.836,14.0391,,,,,,,,
16.2695,51965.1836,13.7227,12.4414,12.8477,14.0977,,,,,,,,
16.4023,51981.5859,14.3555,12.6016,13.043,13.9493,,,,,,,,
16.4219,51998.0078,13.4883,12.5664,13.0391,13.8906,,,,,,,,
16.6211,52014.6289,13.7851,12.3828,13.0781,14.0586,,,,,,,,
16.5586,52031.1875,13.9688,12.4688,12.9805,13.9297,,,,,,,,
17.0195,52048.207,13.3554,12.4804,12.9219,13.8828,,,,,,,,
16.4571,52064.6641,13.6875,12.664,12.8359,14.0039,,,,,,,,
16.5898,52081.2539,14.3008,12.3906,13.043,14.0039,,,,,,,,
16.4297,52097.6836,13.7695,12.375,12.8398,14.0351,,,,,,,,
16.5898,52114.2734,13.6055,12.4141,12.9375,14.0859,,,,,,,,
16.4961,52130.7695,13.75,12.4453,12.9609,14.1054,,,,,,,,
18.1407,52148.9102,13.8828,12.4141,12.8359,14.2031,,,,,,,,
16.8242,52165.7344,14.2969,13.082,13.0743,14.2266,,,,,,,,
16.9453,52182.6797,13.7305,12.457,12.8594,14.1015,,,,,,,,
18.2578,52200.9375,14.0938,12.5117,13.0274,13.9532,,,,,,,,
16.7695,52217.707,13.5195,12.4492,12.8047,14.1796,,,,,,,,
16.5469,52234.2539,13.6289,12.4766,12.9375,13.9765,,,,,,,,
17.4961,52251.75,14.3828,12.8437,12.7812,14.0547,,,,,,,,
16.2148,52267.9648,13.5156,12.4648,12.8242,13.957,,,,,,,,
16.9883,52284.9531,14.5391,12.4023,12.8711,13.9648,,,,,,,,
16.4961,52301.4492,14.043,12.4063,12.9922,13.9531,,,,,,,,
16.7344,52318.1836,14.1133,12.4297,13.0664,14.1874,,,,,,,,
16.3008,52334.4844,14.418,12.4297,13.1172,13.918,,,,,,,,
17.3828,52351.8672,14.0703,12.4297,13.2734,14.1211,,,,,,,,
16.2539,52368.1211,14.0391,12.4805,12.9805,13.9765,,,,,,,,
16.2344,52384.3555,14.0313,12.5274,13.2461,13.957,,,,,,,,
16.1914,52400.5469,13.8907,12.418,12.8086,13.9258,,,,,,,,
16.3476,52416.8945,13.6094,12.6836,12.8008,14.0156,,,,,,,,
16.3672,52433.2617,14.1055,12.4688,12.8593,14.043,,,,,,,,
17.0391,52450.3008,13.9727,12.3437,12.9765,13.9883,,,,,,,,
16.3242,52466.625,14.2813,12.7227,12.9219,14.0625,,,,,,,,
16.3555,52482.9805,13.8946,12.5156,13.1445,14.0313,,,,,,,,
16.5468,52499.5273,14,12.4414,12.8984,14.1016,,,,,,,,
16.5821,52516.1094,13.5898,12.4726,13.0156,14.0859,,,,,,,,
16.375,52532.4844,13.3672,12.4687,13.1328,13.9258,,,,,,,,
16.9804,52549.4648,14.0313,12.4219,12.8242,13.9414,,,,,,,,
16.375,52565.8398,13.6875,12.3945,12.7891,14.0938,,,,,,,,
16.3438,52582.1836,14.004,12.543,12.9922,14.0117,,,,,,,,
16.4922,52598.6758,13.5938,12.3789,12.9531,14.0586,,,,,,,,
16.5234,52615.1992,14.4766,12.4727,12.9062,14.0586,,,,,,,,
16.5586,52631.7578,13.8242,12.4063,13.1719,14.1641,,,,,,,,
17.25,52649.0078,14.1874,12.3555,12.7968,14.0703,,,,,,,,
16.8281,52665.8359,13.6758,12.3789,12.9101,14.4062,,,,,,,,
16.4063,52682.2422,14.1055,12.5469,13.1133,14.0547,,,,,,,,
16.9844,52699.2266,13.5859,12.457,12.8711,13.9609,,,,,,,,
16.6093,52715.8359,14.1133,12.4492,13,13.9883,,,,,,,,
16.3633,52732.1992,14.1602,12.3828,12.9062,13.9688,,,,,,,,
17.3203,52749.5195,13.6836,12.5273,13,14.0586,,,,,,,,
16.7071,52766.2266,13.8007,12.4532,12.8984,14.125,,,,,,,,
16.2187,52782.4453,13.961,12.4922,12.9609,14.0547,,,,,,,,
16.5547,52799,13.4649,12.4805,13.1211,14.0156,,,,,,,,
16.5586,52815.5586,14.0507,12.4101,12.9258,14.1054,,,,,,,,
16.3203,52831.8789,13.8398,12.582,12.8985,13.9922,,,,,,,,
17.2344,52849.1133,14.3242,12.4219,13.1328,14.086,,,,,,,,
16.4258,52865.5391,13.8789,12.418,13.1211,14.0625,,,,,,,,
16.6445,52882.1836,13.9766,12.5156,13.3007,13.9883,,,,,,,,
16.8359,52899.0195,13.168,12.4141,13.0898,14.1329,,,,,,,,
16.4883,52915.5078,13.3125,12.4922,13.0508,13.8789,,,,,,,,
16.6836,52932.1914,13.3516,12.4766,13.0195,13.9844,,,,,,,,
17.3086,52949.5,14.0976,12.3672,12.8907,13.8867,,,,,,,,
16.4062,52965.9062,13.6054,12.4258,12.832,13.9024,,,,,,,,
16.5704,52982.4766,14.2617,12.418,12.9218,13.9805,,,,,,,,
16.7968,52999.2734,13.586,12.4453,13.0586,14.2617,,,,,,,,
16.5821,53015.8555,13.6797,12.3672,12.8438,13.9258,,,,,,,,
16.789,53032.6445,13.5351,12.4844,12.9609,14.1446,,,,,,,,
17.2891,53049.9336,13.8164,12.6093,13.0586,14.0976,,,,,,,,
16.543,53066.4766,13.7696,12.4649,12.9179,14.0859,,,,,,,,
16.5234,53083,14.2226,12.5,12.8906,14.1406,,,,,,,,
16.1641,53099.1641,13.8164,12.5977,12.9375,13.8555,,,,,,,,
16.9609,53116.125,13.8633,12.4805,12.8945,14.4844,,,,,,,,
16.3945,53132.5195,13.6172,12.4453,12.832,14,,,,,,,,
17.5039,53150.0234,13.7618,12.4062,13.0742,13.9844,,,,,,,,
16.543,53166.5664,13.5039,12.418,12.9375,14.0391,,,,,,,,
16.5703,53183.1367,13.8789,12.4492,13.0781,14.1445,,,,,,,,
16.4571,53199.5938,13.4883,12.3711,13.1289,13.9961,,,,,,,,
16.8984,53216.4922,13.8086,12.4101,13.1055,14.1992,,,,,,,,
16.8476,53233.3398,14.0235,12.4024,12.8477,13.9375,,,,,,,,
17.2813,53250.6211,13.5234,12.4102,12.9648,14.2109,,,,,,,,
16.25,53266.8711,13.7656,12.4336,12.9492,14.0117,,,,,,,,
16.6836,53283.5547,13.4766,12.3632,12.9062,14.1563,,,,,,,,
16.293,53299.8477,13.5938,12.4179,13.1914,13.961,,,,,,,,
16.3437,53316.1914,13.2656,12.4922,12.8438,14.0156,,,,,,,,
16.3438,53332.5352,13.9922,12.4805,12.8047,13.918,,,,,,,,
17.125,53349.6602,13.4218,12.4375,12.8633,13.9257,,,,,,,,
16.5429,53366.2031,13.7344,12.4453,12.8515,14.1055,,,,,,,,
16.3047,53382.5078,13.3047,12.5937,13.0117,13.9883,,,,,,,,
16.7461,53399.2539,14.1211,12.5312,13,14.3047,,,,,,,,
16.3359,53415.5898,13.7226,12.457,12.8438,14.0234,,,,,,,,
16.3008,53431.8906,13.5859,12.4101,12.8985,13.9649,,,,,,,,
17.2539,53449.1445,13.6836,12.4453,12.9102,13.9882,,,,,,,,
16.4571,53465.6016,13.8125,12.3906,13.082,14.2539,,,,,,,,
16.6289,53482.2305,13.9687,12.4922,12.9414,14.0468,,,,,,,,
16.5507,53498.7812,13.9219,12.4102,13.0625,14.0508,,,,,,,,
16.4571,53515.2383,13.668,12.4414,13,14.1523,,,,,,,,
16.4883,53531.7266,14.125,12.4922,12.8984,14.0234,,,,,,,,
17.2187,53548.9453,14.3633,12.4766,13.1601,14,,,,,,,,
16.293,53565.2383,14.0898,12.4063,12.8984,13.9921,,,,,,,,
16.4414,53581.6797,13.4922,12.418,12.8243,14.0195,,,,,,,,
16.418,53598.0977,13.5937,12.4375,12.9766,14.1172,,,,,,,,
16.3554,53614.4531,14.4688,12.4179,12.9727,13.9492,,,,,,,,
16.3125,53630.7656,13.5312,12.4922,12.9922,14.0078,,,,,,,,
17.4805,53648.2461,14,12.4844,13.086,14.1328,,,,,,,,
16.6289,53664.875,13.4297,12.4453,12.957,13.9297,,,,,,,,
16.8789,53681.7539,13.9102,12.4609,13.1875,14.2305,,,,,,,,
16.6328,53698.3867,13.3907,12.539,13.1094,14.039,,,,,,,,
16.4961,53714.8828,13.4219,12.4219,12.9532,13.9102,,,,,,,,
16.7774,53731.6602,13.836,12.4805,12.8398,14.0899,,,,,,,,
17.2929,53748.9531,13.2148,12.4805,12.7773,14.0039,,,,,,,,
16.3867,53765.3398,13.5898,12.8203,13.0781,14.0079,,,,,,,,
16.5,53781.8398,13.4493,12.4454,12.8398,13.9101,,,,,,,,
16.5899,53798.4297,13.9024,12.6718,13.0039,13.9532,,,,,,,,
16.6601,53815.0898,14.0625,12.4023,13.0156,14.0782,,,,,,,,
16.5704,53831.6602,13.5039,12.3672,13.0703,14,,,,,,,,
17.1406,53848.8008,13.5469,12.3789,13.0585,13.9453,,,,,,,,
16.6719,53865.4727,13.5586,12.4101,12.8477,14.336,,,,,,,,
16.5078,53881.9805,13.5547,12.4179,13.0391,13.9219,,,,,,,,
16.3242,53898.3047,14.2071,12.5273,13.0039,13.9257,,,,,,,,
16.5351,53914.8398,13.7578,12.4805,13.0234,14.0234,,,,,,,,
16.6172,53931.457,13.8593,12.4415,12.918,14.0429,,,,,,,,
17.3086,53948.7656,13.6914,12.4258,12.9493,13.9922,,,,,,,,
16.4649,53965.2305,14.1368,12.4882,12.9024,14.0742,,,,,,,,
16.457,53981.6875,14.0039,12.4649,12.9492,13.9257,,,,,,,,
16.3672,53998.0547,14.5156,12.4492,12.8007,14.0274,,,,,,,,
16.6094,54014.6641,13.668,12.414,12.9922,14.1094,,,,,,,,
16.3945,54031.0586,13.5,12.4765,13.0235,14.0469,,,,,,,,
17.0859,54048.1445,13.9218,12.4179,12.8945,13.8945,,,,,,,,
16.6602,54064.8047,13.6133,12.3945,13,14.4218,,,,,,,,
16.5312,54081.3359,13.3945,12.3867,12.9492,13.9882,,,,,,,,
16.3203,54097.6562,14.0391,12.4297,12.8203,13.9609,,,,,,,,
16.2344,54113.8906,13.457,12.4376,12.9414,13.9648,,,,,,,,
16.3125,54130.2031,13.5977,12.4844,12.832,13.9258,,,,,,,,
17.5938,54147.7969,14.0118,12.4961,13.1289,14.0703,,,,,,,,
16.9062,54164.7031,13.5507,12.4922,12.9844,14.0977,,,,,,,,
16.7969,54181.5,13.5625,12.4141,12.8633,14.1445,,,,,,,,
16.4688,54197.9688,13.3359,12.418,12.9062,13.9375,,,,,,,,
16.2304,54214.1992,13.5507,12.6016,12.9453,13.8711,,,,,,,,
16.582,54230.7812,13.7696,12.4883,12.8398,14.1055,,,,,,,,
17.1797,54247.9609,13.5625,12.4258,12.9883,14.0274,,,,,,,,
16.3164,54264.2773,14.1289,12.4179,13.0195,14.129,,,,,,,,
16.3047,54280.582,14.0234,12.418,12.8672,13.9453,,,,,,,,
16.2539,54296.8359,13.8828,12.4101,13.0156,13.9609,,,,,,,,
16.4571,54313.293,13.7305,12.6367,12.8984,13.9687,,,,,,,,
16.5156,54329.8086,14.1172,12.5117,12.9219,14.0273,,,,,,,,
17.2344,54347.043,14.4023,12.4726,13.0312,14.0508,,,,,,,,
16.6562,54363.6992,13.6719,12.4492,12.8281,14.1601,,,,,,,,
16.418,54380.1172,13.5507,12.418,12.9844,14.0039,,,,,,,,
16.3281,54396.4453,13.7344,12.4336,12.8633,13.9883,,,,,,,,
16.3789,54412.8242,14.1602,12.4375,12.9883,14.0235,,,,,,,,
16.3985,54429.2227,13.4921,12.5156,12.875,13.9454,,,,,,,,
17.0585,54446.2812,14.0508,12.4492,12.7969,14.0117,,,,,,,,
16.1446,54462.4258,13.4805,12.4023,12.9102,13.9297,,,,,,,,
16.9453,54479.3711,13.6523,12.4492,12.9492,14.0117,,,,,,,,
16.4844,54495.8555,14.0937,12.457,12.9766,14.0508,,,,,,,,
16.4804,54512.3359,13.6016,12.4453,12.875,14.0625,,,,,,,,
16.6055,54528.9414,13.5117,12.5586,13.0507,14,,,,,,,,
17.2422,54546.1836,13.6875,12.4141,13.2266,14.0117,,,,,,,,
16.2383,54562.4219,13.2656,12.3593,13,13.9414,,,,,,,,
16.5742,54578.9961,13.4688,12.4532,13.0742,14,,,,,,,,
