latency,time,GPU1,GPU2,latency_sub,fps,time_sub,time_rel,,,,
28.8789,58294.6719,26.7734,26.8906,,,,,,,,
29.3125,58323.9844,26.3047,27.1133,,,,,,,,
29.4804,58353.4648,26.6641,26.8477,,,,,,,,
28.5743,58382.0391,26.5781,26.6758,,,,,,,,
29.0234,58411.0625,26.6563,27.0312,,,,,,,,
30.0625,58441.125,26.8203,26.9453,,,,,,,,
29.4062,58470.5312,26.332,27.1524,,,,,,,,
29.7227,58500.2539,26.379,27.2578,,,,,,,,
29.918,58530.1719,26.5468,26.7773,,,,,,,,
29.4414,58559.6133,26.332,27.0625,,,,,,,,
29.0273,58588.6406,26.3047,26.7773,,,,,,,,
30.4375,58619.0781,26.5664,27.2032,,,,,,,,
29.1953,58648.2734,26.3281,27.1406,,,,,,,,
29.3672,58677.6406,26.6016,27.1757,,,,,,,,
29.7969,58707.4375,26.4765,26.9454,,,,,,,,
28.8359,58736.2734,26.5703,26.9375,,,,,,,,
29.2188,58765.4922,26.3398,27.1523,,,,,,,,
29.7109,58795.2031,26.4571,26.6367,,,,,,,,
29.1875,58824.3906,26.6562,27.1523,,,,,,,,
29.2383,58853.6289,26.6015,27.0625,,,,,,,,
29.8242,58883.4531,26.4102,26.9726,,,,,,,,
28.7539,58912.207,26.9805,26.8086,,,,,,,,
28.8672,58941.0742,26.2852,26.9219,,,,,,,,
30.0274,58971.1016,26.7109,26.8984,,,,,,,,
29.164,59000.2656,26.3789,27.1797,,,,,,,,
29.8633,59030.1289,26.3047,27.5703,,,,,,,,
29.8477,59059.9766,26.7344,27.0664,,,,,,,,
28.7265,59088.7031,26.6914,26.8398,,,,,,,,
28.7696,59117.4727,26.8164,26.8438,,,,,,,,
29.664,59147.1367,26.336,26.9258,,,,,,,,
29.0391,59176.1758,26.6601,26.9805,,,,,,,,
29.1445,59205.3203,27.0625,27.0704,,,,,,,,
29.9649,59235.2852,26.414,27.1875,,,,,,,,
28.9023,59264.1875,26.9101,27.0508,,,,,,,,
29.0039,59293.1914,27.0859,27,,,,,,,,
30.0742,59323.2656,26.3125,27.3672,,,,,,,,
28.7578,59352.0234,26.9453,26.7031,,,,,,,,
28.9258,59380.9492,26.5781,26.8984,,,,,,,,
29.9649,59410.9141,26.25,27.2227,,,,,,,,
29.1132,59440.0273,26.9063,27.1641,,,,,,,,
28.9532,59468.9805,26.5547,27.043,,,,,,,,
29.6562,59498.6367,26.4179,26.9727,,,,,,,,
29.0508,59527.6875,26.4727,27.0938,,,,,,,,
28.9609,59556.6484,26.7422,26.7383,,,,,,,,
30.3789,59587.0273,26.5976,27.4414,,,,,,,,
28.9922,59616.0195,26.3672,27.0469,,,,,,,,
29.3008,59645.3203,26.7109,27.1289,,,,,,,,
30.0781,59675.3984,26.418,27.1679,,,,,,,,
29.4414,59704.8398,26.0156,27.039,,,,,,,,
28.9493,59733.7891,26.4336,26.6445,,,,,,,,
29.6015,59763.3906,26.6484,26.7695,,,,,,,,
29.3438,59792.7344,26.2657,27.4336,,,,,,,,
29.3515,59822.0859,26.3164,27.2031,,,,,,,,
30.0391,59852.125,27.1523,27.2539,,,,,,,,
29.2422,59881.3672,26.5586,27,,,,,,,,
29.4297,59910.7969,26.4453,26.9765,,,,,,,,
30.4804,59941.2773,26.7968,26.9219,,,,,,,,
29.2774,59970.5547,26.1484,27.2071,,,,,,,,
29.2851,59999.8398,26.3281,26.9883,,,,,,,,
30.9336,60030.7734,26.4102,27.0117,,,,,,,,
29.2657,60060.0391,26.5547,26.9024,,,,,,,,
28.9062,60088.9453,26.3828,26.7929,,,,,,,,
30.0703,60119.0156,26.8008,26.9453,,,,,,,,
28.9492,60147.9648,26.4765,26.7383,,,,,,,,
29.7149,60177.6797,26.3047,27.4179,,,,,,,,
30.4922,60208.1719,26.4102,27.1289,,,,,,,,
28.9531,60237.125,26.5351,26.9375,,,,,,,,
29.2109,60266.3359,26.3203,26.9531,,,,,,,,
30.1407,60296.4766,26.0352,27.3399,,,,,,,,
29.582,60326.0586,26.8008,27.2149,,,,,,,,
29.168,60355.2266,26.5977,27.0781,,,,,,,,
29.5546,60384.7812,26.1914,26.7891,,,,,,,,
29.3829,60414.1641,26.5743,27.2305,,,,,,,,
29.4101,60443.5742,27.2539,26.8282,,,,,,,,
29.9336,60473.5078,26.2656,27.1524,,,,,,,,
29.3555,60502.8633,26.2109,27.3672,,,,,,,,
29.1562,60532.0195,26.6211,27.1133,,,,,,,,
29.8711,60561.8906,26.3047,27.0351,,,,,,,,
29.3711,60591.2617,26.4258,27.1914,,,,,,,,
29.4531,60620.7148,26.6445,27.1211,,,,,,,,
29.9727,60650.6875,26.4258,26.957,,,,,,,,
29.0156,60679.7031,26.6289,27.0508,,,,,,,,
29.0625,60708.7656,26.7032,26.957,,,,,,,,
29.9219,60738.6875,26.8633,27.0391,,,,,,,,
29.6406,60768.3281,26.5078,27.5196,,,,,,,,
29.6328,60797.9609,26.4297,27.25,,,,,,,,
30.3125,60828.2734,26.7461,27.4765,,,,,,,,
28.9883,60857.2617,26.5079,27.1406,,,,,,,,
28.9141,60886.1758,26.4023,26.8477,,,,,,,,
29.7383,60915.9141,26.7852,27,,,,,,,,
28.8437,60944.7578,26.4179,26.6836,,,,,,,,
29.6641,60974.4219,26.5235,27.3164,,,,,,,,
30.3515,61004.7734,27.1094,27.3398,,,,,,,,
28.8789,61033.6523,26.5469,26.8242,,,,,,,,
29.1211,61062.7734,26.1328,26.9179,,,,,,,,
29.9024,61092.6758,26.3672,26.8477,,,,,,,,
28.8203,61121.4961,26.6524,26.5937,,,,,,,,
29.5508,61151.0469,25.9024,27.1992,,,,,,,,
30.4492,61181.4961,26.4649,27.2031,,,,,,,,
29.1523,61210.6484,26.7734,27.25,,,,,,,,
28.9805,61239.6289,26.6211,26.9805,,,,,,,,
33.4649,61273.0938,26.4765,26.9375,,,,,,,,
29.7031,61302.7969,26.6758,26.8438,,,,,,,,
31.8867,61334.6836,26.3008,26.8672,,,,,,,,
29.6836,61364.3672,26.2422,26.6523,,,,,,,,
28.8437,61393.2109,26.3516,26.6445,,,,,,,,
29.3203,61422.5312,26.5664,27.3555,,,,,,,,
29.711,61452.2422,26.3515,27.125,,,,,,,,
29.375,61481.6172,26.2383,27.3125,,,,,,,,
28.9297,61510.5469,26.5312,26.9375,,,,,,,,
29.4219,61539.9688,26.6328,27.043,,,,,,,,
28.6171,61568.5859,26.4024,26.6953,,,,,,,,
29.3672,61597.9531,26.918,27.164,,,,,,,,
30.0352,61627.9883,26.6484,27.2539,,,,,,,,
29.2344,61657.2227,26.9727,27.0625,,,,,,,,
28.8867,61686.1094,26.5664,26.8946,,,,,,,,
29.2773,61715.3867,27.0625,26.7774,,,,,,,,
28.5313,61743.918,26.1914,26.7929,,,,,,,,
28.9922,61772.9102,26.6836,27.2305,,,,,,,,
29.9726,61802.8828,27.0352,27.3359,,,,,,,,
29.1133,61831.9961,26.7851,27.0586,,,,,,,,
28.8711,61860.8672,26.6016,26.9414,,,,,,,,
29.7109,61890.5781,26.5156,27.2305,,,,,,,,
29.0664,61919.6445,26.3008,27.2265,,,,,,,,
28.961,61948.6055,26.5664,27.1523,,,,,,,,
29.6445,61978.25,26.6289,26.9375,,,,,,,,
28.8906,62007.1406,26.7188,26.9219,,,,,,,,
28.8477,62035.9883,26.5859,26.8046,,,,,,,,
29.6953,62065.6836,26.9336,27.1133,,,,,,,,
28.7969,62094.4805,26.4023,27.039,,,,,,,,
28.7929,62123.2734,26.4336,26.9687,,,,,,,,
29.4024,62152.6758,26.9649,26.7695,,,,,,,,
28.9531,62181.6289,26.2461,26.8789,,,,,,,,
28.5,62210.1289,26.3867,26.4804,,,,,,,,
29.4453,62239.5742,26.9727,26.9805,,,,,,,,
29.1914,62268.7656,26.3906,27.3282,,,,,,,,
28.8086,62297.5742,26.2891,27.0157,,,,,,,,
29.3828,62326.957,26.6563,26.8359,,,,,,,,
29.2578,62356.2148,26.3516,26.9532,,,,,,,,
29.0235,62385.2383,26.3047,26.8477,,,,,,,,
29.6719,62414.9102,26.5742,27.0938,,,,,,,,
29.0507,62443.9609,26.2852,27.211,,,,,,,,
29.1133,62473.0742,26.375,27.2461,,,,,,,,
29.7891,62502.8633,26.8867,26.9648,,,,,,,,
29.1797,62532.043,26.5156,27.039,,,,,,,,
29,62561.043,26.0078,26.9492,,,,,,,,
30.0625,62591.1055,26.75,27.2812,,,,,,,,
