latency,time,GPU1,GPU2
61.9297,84388.7891,56.4375,59.4454
61.2656,84450.0547,56.5312,59.4687
69.7422,84519.7969,47.6953,67.9531
69.8359,84589.6328,47.789,68.1172
69.7813,84659.4141,47.9453,68.0938
69.7421,84729.1562,47.6874,68.0469
69.7657,84798.9219,47.7891,67.9453
70.0312,84868.9531,47.7969,68.3047
69.6719,84938.625,47.8672,67.961
69.8672,85008.4922,47.7032,68.1563
70.3672,85078.8594,47.6484,68.125
69.8828,85148.7422,47.8203,68.0469
61.25,85209.9922,56.5313,59.3593
61.125,85271.1172,56.4531,59.3203
61.0078,85332.125,56.5313,59.2265
61.0547,85393.1797,56.6172,59.3359
61.0234,85454.2031,56.7422,59.1875
60.9688,85515.1719,56.9297,59.2421
60.9765,85576.1484,56.3829,59.3047
61.0235,85637.1719,56.375,59.2187
60.9297,85698.1016,56.8984,59.289
61.0859,85759.1875,56.5235,59.3671
66.8906,85826.0781,65.4843,50.3281
67.1016,85893.1797,65.664,50.4844
67.0859,85960.2656,65.6563,50.5
67.0469,86027.3125,65.6172,50.3359
67.0391,86094.3516,65.5703,50.6094
66.9375,86161.2891,65.5,50.6484
67.039,86228.3281,65.6328,50.3125
67.1172,86295.4453,65.7344,50.4063
66.8985,86362.3438,65.5781,50.711
66.8828,86429.2266,65.5078,50.4297
66.9843,86496.2109,65.6016,50.2891
66.8829,86563.0938,65.5078,50.3828
67.1406,86630.2344,65.7734,50.5704
66.9453,86697.1797,65.5234,50.25
67.1094,86764.2891,65.7109,50.4766
66.9375,86831.2266,65.5624,50.2968
66.9296,86898.1562,65.5625,50.5234
66.8282,86964.9844,65.4765,50.3281
66.8984,87031.8828,65.5313,50.3672
67.0156,87098.8984,65.6172,50.4531
67.1563,87166.0547,65.7657,50.2265
66.9765,87233.0312,65.5937,50.2969
66.961,87299.9922,65.6094,50.2813
67.0703,87367.0625,65.7266,50.1797
66.7422,87433.8047,65.3984,50.164
66.9219,87500.7266,65.5782,50.25
66.7031,87567.4297,65.3672,50.4141
67.1094,87634.5391,65.7031,50.3125
67.1015,87701.6406,65.7187,50.2109
66.9297,87768.5703,65.5625,50.1796
66.8594,87835.4297,65.5,50.4922
67.3359,87902.7656,65.8672,50.3281
67.0782,87969.8438,65.6406,50.3282
67.0156,88036.8594,65.6328,50.1953
66.8984,88103.7578,65.5156,50.3281
67.0156,88170.7734,65.6406,50.3437
67.0938,88237.8672,65.7344,50.5547
66.8906,88304.7578,65.5,50.5
67.0391,88371.7969,65.6797,50.2266
66.9375,88438.7344,65.6016,50.4843
66.8437,88505.5781,65.5078,50.086
66.836,88572.4141,65.5313,50.2812
67.0078,88639.4219,65.6953,50.25
67.0547,88706.4766,65.7657,50.3594
67.0234,88773.5,65.7109,50.2422
67.1875,88840.6875,65.836,50.2032
67.0156,88907.7031,65.6094,50.1953
67.086,88974.7891,65.75,50.3047
67,89041.7891,65.6562,50.3828
66.914,89108.7031,65.5937,50.2421
66.7188,89175.4219,65.3985,50.2968
66.9297,89242.3516,65.6328,50.1562
66.875,89309.2266,65.5546,50.4062
67,89376.2266,65.625,50.3828
66.875,89443.1016,65.5313,50.1641
67.039,89510.1406,65.6953,50.3047
67,89577.1406,65.6406,50.3281
66.9453,89644.0859,65.6093,50.2422
67,89711.0859,65.7031,50.5468
67.1016,89778.1875,65.7656,50.3437
66.8906,89845.0781,65.5781,50.1328
66.875,89911.9531,65.5391,50.289
66.8985,89978.8516,65.5156,50.3828
66.9062,90045.7578,65.5156,50.2031
66.9531,90112.7109,65.6015,50.1875
66.7422,90179.4531,65.3906,50.4297
67.0781,90246.5312,65.7187,50.5937
66.7266,90313.2578,65.4297,50.4922
66.8672,90380.125,65.5625,50.1094
66.7969,90446.9219,65.4922,50.4376
66.9687,90513.8906,65.6093,50.4375
66.9766,90580.8672,65.6172,50.1094
66.8125,90647.6797,65.4844,50.0547
66.8828,90714.5625,65.5157,50.4844
66.8359,90781.3984,65.5078,50.4375
66.9454,90848.3438,65.6485,50.6093
66.9218,90915.2656,65.5859,50.2578
66.9766,90982.2422,65.6641,50.2813
66.8047,91049.0469,65.4844,50.7734
67.1719,91116.2188,65.7109,23.0469
66.8906,91183.1094,65.5391,22.711
66.9765,91250.0859,65.6094,22.625
66.8516,91316.9375,65.4922,22.5235
66.7813,91383.7188,65.4296,22.375
66.9453,91450.6641,65.6094,22.5
66.8593,91517.5234,65.5391,22.5547
66.8282,91584.3516,65.4297,22.5312
67.0234,91651.375,65.6563,22.4297
67.0703,91718.4453,65.6094,22.4219
38.8672,91757.3125,37.5391,35.1797
38.75,91796.0625,37.5234,35.2031
38.7656,91834.8281,37.539,35.0782
38.6719,91873.5,37.4609,35.1015
38.8359,91912.3359,37.6329,35.1015
38.7188,91951.0547,37.5078,35.1172
38.8203,91989.875,37.6015,35.1016
38.9141,92028.7891,37.6875,35.1329
38.7187,92067.5078,37.5156,35.0469
38.7344,92106.2422,37.4609,35.086
38.6562,92144.8984,37.3985,35.1641
38.7578,92183.6562,37.5157,35.1718
38.836,92222.4922,37.625,35.1797
38.5625,92261.0547,37.3594,35.2266
38.8125,92299.8672,37.5468,35.0859
46.0547,92345.9219,16.6875,44.3125
46.0078,92391.9297,16.6875,44.3594
47.6172,92439.5469,17.1484,44.3594
45.9922,92485.5391,17.0547,44.3047
46.125,92531.6641,16.9297,44.3516
46.0468,92577.7109,16.9687,44.375
45.9922,92623.7031,17.3516,44.2968
46.0391,92669.7422,16.75,44.3282
46.8672,92716.6094,16.625,45.2032
46.5547,92763.1641,16.8516,44.8906
46.4453,92809.6094,16.5703,44.7968
46.1875,92855.7969,17.125,44.4922
45.9375,92901.7344,16.6562,44.3047
46.0156,92947.75,16.6719,44.3047
39.0469,92986.7969,34.8594,36.1328
37.7265,93024.5234,34.7578,36.0625
37.7891,93062.3125,34.7578,36.0859
37.7422,93100.0547,34.8672,36.0859
37.9453,93138,34.8984,36.1172
37.9297,93175.9297,34.7968,36.1093
37.8672,93213.7969,34.7969,36.1953
37.875,93251.6719,34.7579,36.1562
37.7422,93289.4141,34.8203,36.0625
37.6875,93327.1016,34.7891,36.0781
37.7968,93364.8984,34.8515,36.1328
37.6875,93402.5859,34.7422,36.0781
37.75,93440.3359,34.6562,36.086
37.75,93478.0859,34.8281,36.1015
37.6797,93515.7656,34.7344,36.0703
38.4375,93554.2031,34.8516,36.7968
38.3985,93592.6016,34.7344,36.75
38.0859,93630.6875,34.7266,36.4297
38.1172,93668.8047,34.8281,36.4688
37.75,93706.5547,34.7344,36.0938
40.1172,93746.6719,34.8281,36.0078
37.7422,93784.4141,34.7109,36.086
37.7421,93822.1562,34.6875,36.1015
37.7188,93859.875,34.7656,36.086
37.8672,93897.7422,34.7812,36.2344
37.7656,93935.5078,34.7578,36.0937
37.7188,93973.2266,34.789,36.1406
37.7578,94010.9844,34.7266,36.0937
37.789,94048.7734,34.9609,36.1562
37.7891,94086.5625,34.7812,36.1485
37.8437,94124.4062,34.7032,36.1641
37.8594,94162.2656,34.7656,36.1563
37.7266,94199.9922,34.7421,36.0391
37.8828,94237.875,34.875,36.1407
37.7266,94275.6016,34.9297,36.1094
37.7265,94313.3281,34.7734,36.0547
37.6875,94351.0156,34.6719,36.0547
38.4844,94389.5,34.6954,36.8438
38.3359,94427.8359,34.711,36.6719
38.2032,94466.0391,34.8125,36.5781
38.25,94504.2891,34.75,36.5313
37.75,94542.0391,34.7656,36.0469
37.7734,94579.8125,34.836,36.0937
37.9141,94617.7266,34.7266,36.2266
37.8828,94655.6094,34.8359,36.2266
37.8906,94693.5,34.7813,36.1562
37.7969,94731.2969,34.7968,36.1406
37.9609,94769.2578,34.7813,36.2812
37.7422,94807,34.711,36.1015
37.7031,94844.7031,34.7344,36.0781
37.7891,94882.4922,34.8437,36.1016
37.6953,94920.1875,34.7422,36.0625
37.9375,94958.125,34.8359,36.2579
38.4453,94996.5703,34.8359,36.7812
38.3047,95034.875,34.75,36.711
38.1562,95073.0312,35.0235,36.4375
38.1485,95111.1797,35.0469,36.414
37.7344,95148.9141,34.6953,36.0781
37.7734,95186.6875,34.8047,36.1016
37.875,95224.5625,34.7344,36.1875
37.8359,95262.3984,34.7813,36.1328
38.4844,95300.8828,34.664,36.7734
38.5078,95339.3906,34.7735,36.7891
38.0391,95377.4297,34.7266,36.4531
38.125,95415.5547,34.7812,36.4531
37.7734,95453.3281,34.7265,36.1563
37.75,95491.0781,34.7578,36.125
37.961,95529.0391,34.7343,36.3047
38.4843,95567.5234,34.875,36.8203
38.3907,95605.9141,34.8359,36.7813
38.0781,95643.9922,34.7421,36.4062
38.0937,95682.0859,34.7969,36.4297
37.8829,95719.9688,34.7968,36.1016
37.8984,95757.8672,34.7422,36.1094
38.4453,95796.3125,34.7578,36.2812
37.75,95834.0625,34.7657,36.0703
37.8047,95871.8672,34.75,36.0703
37.8672,95909.7344,34.7188,36.2032
38.414,95948.1484,34.7812,36.75
38.4063,95986.5547,34.7343,36.7187
38.1797,96024.7344,34.7344,36.4375
38.2265,96062.9609,34.8281,36.5313
37.8438,96100.8047,34.7109,36.125
37.7187,96138.5234,34.789,36.1016
37.8204,96176.3438,34.7656,36.1172
37.8359,96214.1797,34.8594,36.125
38.5312,96252.7109,34.7734,36.7343
38.3047,96291.0156,34.7343,36.6874
38.0782,96329.0938,34.8281,36.4609
38.0781,96367.1719,34.8984,36.414
37.8984,96405.0703,34.8672,36.25
37.8516,96442.9219,34.7422,36.1719
37.789,96480.7109,34.8204,36.1719
37.7579,96518.4688,34.75,36.1016
37.8984,96556.3672,35.0078,36.1797
37.7109,96594.0781,34.7344,36.0624
38.3672,96632.4453,34.9609,36.7344
38.4297,96670.875,34.9609,36.8125
38.0781,96708.9531,35.0469,36.4297
38.125,96747.0781,34.7578,36.4609
37.8672,96784.9453,34.7578,36.2813
37.75,96822.6953,34.6562,36.1484
37.6953,96860.3906,34.7578,36.0547
37.7578,96898.1484,34.7343,36.1328
37.6954,96935.8438,34.7579,36.039
37.8437,96973.6875,34.836,36.1719
37.7266,97011.4141,34.7813,36.125
38.5,97049.9141,34.7422,36.8828
38.3281,97088.2422,34.7578,36.6797
38.0547,97126.2969,34.7343,36.414
38.0312,97164.3281,34.7421,36.414
37.8203,97202.1484,34.7344,36.1329
37.7969,97239.9453,34.7891,36.125
37.7031,97277.6484,34.8672,36.0859
37.8204,97315.4688,34.7657,36.1562
37.7265,97353.1953,34.7031,36.125
37.8125,97391.0078,34.7187,36.0703
38.5234,97429.5312,34.7812,36.7344
38.375,97467.9062,34.8125,36.7734
38.1172,97506.0234,34.7969,36.4141
38.0078,97544.0312,34.8281,36.4062
37.75,97581.7812,34.9922,36.1172
37.7188,97619.5,34.7109,36.0547
37.7031,97657.2031,34.8203,36.0625
37.875,97695.0781,34.7812,36.2578
38.4297,97733.5078,34.8359,36.7734
38.3203,97771.8281,34.75,36.6406
38.0078,97809.8359,34.7656,36.4532
38,97847.8359,34.7657,36.3906
37.75,97885.5859,34.7344,36.1719
37.8985,97923.4844,34.7734,36.2265
37.8047,97961.2891,34.8125,36.1797
38.2812,97999.5703,34.8046,36.6953
38.5235,98038.0938,34.7734,36.875
38.4843,98076.5781,34.7734,36.4375
38.1563,98114.7344,34.7343,36.4688
37.9375,98152.6719,34.7656,36.2969
37.7734,98190.4453,34.6719,36.1641
38.4609,98228.9062,34.7109,36.7969
38.4376,98267.3438,34.7187,36.7422
38.0234,98305.3672,34.7734,36.3672
38.0469,98343.4141,34.7812,36.3672
37.7578,98381.1719,34.8203,36.1563
37.7109,98418.8828,34.8438,36.0937
37.836,98456.7188,34.7578,36.2422
38.1796,98494.8984,34.7343,36.4922
38.1485,98533.0469,34.7187,36.4766
37.8672,98570.9141,34.75,36.2187
37.7265,98608.6406,34.7812,36.1172
38.4063,98647.0469,34.8203,36.789
38.3593,98685.4062,34.7891,36.711
38.0469,98723.4531,34.7422,36.414
38.1094,98761.5625,34.7578,36.4765
38.1719,98799.7344,34.8359,36.5859
38.0781,98837.8125,34.7578,36.414
38.0469,98875.8594,34.75,36.4219
37.6953,98913.5547,34.75,35.9844
37.4765,98951.0312,34.6953,35.7968
38.2969,98989.3281,34.7266,36.6875
38.4844,99027.8125,34.7344,36.8047
38.1328,99065.9453,35.0313,36.4609
38.1328,99104.0781,34.7891,36.4765
37.6953,99141.7734,34.7187,36.0234
38.5313,99180.3047,34.75,36.8125
38.3984,99218.7031,34.9375,36.7813
38.0781,99256.7812,34.7735,36.4453
38.1719,99294.9531,34.7109,36.5156
37.7031,99332.6562,34.7265,36.0546
38.3594,99371.0156,34.7187,36.7266
38.3203,99409.3359,34.7422,36.6875
38.0547,99447.3906,34.75,36.4688
38.086,99485.4766,34.8203,36.4532
37.6093,99523.0859,34.789,35.9218
38.3438,99561.4297,34.7344,36.7734
38.3047,99599.7344,34.7579,36.7343
38.2031,99637.9375,34.7188,36.5078
38.1406,99676.0781,34.8046,36.4843
37.5938,99713.6719,34.7735,35.9219
38.414,99752.0859,34.7578,36.7421
38.4297,99790.5156,34.7578,36.75
38.0235,99828.5391,34.7812,36.3828
38.125,99866.6641,34.7188,36.4922
37.5078,99904.1719,34.7812,35.8359
38.5,99942.6719,34.75,36.7578
38.5156,99981.1875,34.7031,36.8281
38.0469,100019.2344,34.7656,36.3594
38.0547,100057.2891,34.7578,36.4062
37.4609,100094.75,34.7812,35.8204
38.4375,100133.1875,34.7656,36.6563
38.4766,100171.6641,34.7578,36.7344
38.0781,100209.7422,34.7188,36.4375
38.0859,100247.8281,35.0859,36.4297
37.961,100285.7891,34.7344,36.3594
38.3906,100324.1797,34.7657,36.7109
38.3281,100362.5078,34.8282,36.664
38.0234,100400.5312,34.75,36.3593
38.1719,100438.7031,34.75,36.4374
37.5313,100476.2344,34.8672,35.9062
38.4297,100514.6641,34.711,36.7109
38.4062,100553.0703,34.8828,36.7578
38.1016,100591.1719,34.7891,36.4375
38.0469,100629.2188,35.0391,36.4063
37.875,100667.0938,34.8984,36.2578
38.3828,100705.4766,34.8047,36.7031
38.3828,100743.8594,34.7812,36.7578
38.1718,100782.0312,34.875,36.5547
38.1094,100820.1406,34.6875,36.5078
37.5469,100857.6875,34.7578,35.875
38.3828,100896.0703,34.8203,36.7422
38.25,100934.3203,34.75,36.6641
38.1797,100972.5,34.9141,36.5781
38.1172,101010.6172,34.8594,36.4531
37.4844,101048.1016,34.7656,35.8516
38.4453,101086.5469,34.7422,36.7657
38.5312,101125.0781,34.7109,36.8047
38.125,101163.2031,34.6875,36.4219
38.1328,101201.3359,34.7265,36.4609
37.5782,101238.9141,34.7812,35.8984
38.2812,101277.1953,34.7656,36.6875
38.4531,101315.6484,34.7265,36.7188
38.0157,101353.6641,34.7344,36.3516
38.0547,101391.7188,35.0078,36.4297
37.5156,101429.2344,34.7265,35.875
38.4609,101467.6953,34.7187,36.8516
38.3906,101506.0859,34.75,36.6953
38.0938,101544.1797,34.7109,36.4296
38.0703,101582.25,34.9063,36.4297
37.5234,101619.7734,34.7813,35.8828
38.3125,101658.0859,34.7969,36.6875
38.4063,101696.4922,34.789,36.7422
38.1016,101734.5938,34.8984,36.3828
38.2031,101772.7969,34.7265,36.5468
37.5937,101810.3906,34.7656,35.8985
38.4063,101848.7969,34.7422,36.7032
38.3984,101887.1953,34.8828,36.7344
38.1172,101925.3125,34.7578,36.461
38.0625,101963.375,34.8203,36.4375
37.5469,102000.9219,34.8984,35.9219
38.3672,102039.2891,34.8204,36.7109
38.375,102077.6641,34.7421,36.6875
38.0312,102115.6953,34.7891,36.3203
38.0235,102153.7188,34.7656,36.375
37.914,102191.6328,34.789,36.2656
38.3828,102230.0156,34.7734,36.75
38.3047,102268.3203,34.8282,36.6563
38.1641,102306.4844,34.8126,36.5391
38.1015,102344.5859,34.7812,36.4844
37.7657,102382.3516,34.7891,36.0547
38.4922,102420.8438,35.0078,36.7344
38.5312,102459.375,34.8125,36.7578
38.0703,102497.4453,34.7735,36.3829
38.0703,102535.5156,34.8281,36.4141
37.5469,102573.0625,34.7735,35.8985
38.4375,102611.5,34.7344,36.7343
38.4375,102649.9375,34.8594,36.7657
38.1484,102688.0859,35.0234,36.4609
38.0782,102726.1641,34.6875,36.4765
37.6484,102763.8125,34.7813,35.9765
38.4063,102802.2188,34.7734,36.8282
38.3828,102840.6016,34.7578,36.7266
38.1406,102878.7422,34.7578,36.5313
38.2031,102916.9453,34.75,36.539
37.6328,102954.5781,34.7812,35.9765
38.375,102992.9531,34.6954,36.7187
38.461,103031.4141,34.7188,36.7656
38.2187,103069.6328,34.75,36.5469
38.2266,103107.8594,34.9532,36.4843
38.164,103146.0234,34.7656,36.4531
38.0547,103184.0781,34.7657,36.3047
38.5469,103222.625,34.6953,36.8829
38.375,103261,34.7578,36.7187
38.3359,103299.3359,34.7656,36.6016
38.0079,103337.3438,34.9687,36.4141
37.7656,103375.1094,34.8672,36.1328
38.4922,103413.6016,34.7265,36.8281
38.3281,103451.9297,34.7812,36.7187
38.2265,103490.1562,34.7265,36.5468
38.2579,103528.4141,34.7578,36.5234
37.6093,103566.0234,34.7734,35.9062
38.5078,103604.5312,34.7265,36.7969
38.4532,103642.9844,34.7578,36.8126
38.2109,103681.1953,34.7891,36.5546
38.2266,103719.4219,34.8438,36.5625
38.0781,103757.5,34.8359,36.3672
37.6719,103795.1719,34.7579,36.0469
38.5781,103833.75,34.8593,36.9453
38.3594,103872.1094,34.7578,36.7734
38.0625,103910.1719,34.789,36.4453
38.1015,103948.2734,34.7344,36.4141
37.9375,103986.2109,34.75,36.3047
38.4922,104024.7031,34.8047,36.8672
38.4844,104063.1875,34.8125,36.8047
38.2969,104101.4844,34.7343,36.6406
38.0703,104139.5547,34.75,36.4453
37.9297,104177.4844,34.7344,36.3125
37.7422,104215.2266,34.75,36.1328
38.5156,104253.7422,35.0313,36.875
38.4844,104292.2266,35.0156,36.8672
38.1562,104330.3828,34.7891,36.5547
38.1484,104368.5312,34.836,36.4844
37.9688,104406.5,34.75,36.336
38.5078,104445.0078,34.7265,36.9375
38.4844,104483.4922,34.7109,36.8047
38.0781,104521.5703,35.0391,36.375
38.2266,104559.7969,34.7578,36.5547
37.9219,104597.7188,34.7969,36.2812
38.5703,104636.2891,34.7422,36.9062
38.3984,104674.6875,34.9141,36.7891
38.0469,104712.7344,34.9375,36.4062
37.9765,104750.7109,34.7187,36.4297
38.0235,104788.7344,34.8359,36.375
38.0312,104826.7656,34.7187,36.375
38.1328,104864.8984,35.0313,36.4609
38.0547,104902.9531,34.7734,36.4063
38.125,104941.0781,34.7813,36.4532
38.1016,104979.1797,34.75,36.3828
38.2031,105017.3828,34.875,36.5547
38.1563,105055.5391,34.789,36.4531
38.1484,105093.6875,35.0235,36.4141
38.25,105131.9375,34.7578,36.5234
38.1563,105170.0938,34.9844,36.4063
38.2812,105208.375,34.75,36.6094
38.5625,105246.9375,34.9766,36.8985
38.4687,105285.4062,34.7266,36.7578
38.2891,105323.6953,34.7344,36.5234
38.1719,105361.8672,34.7734,36.5078
37.9062,105399.7734,34.9063,36.2579
38.6016,105438.375,34.8125,36.961
38.5859,105476.9609,34.8359,36.8046
38.4141,105515.375,34.836,36.7109
38.1719,105553.5469,34.7344,36.4687
38.1093,105591.6562,34.7735,36.4844
38.1016,105629.7578,34.8125,36.5078
38.1406,105667.8984,34.8594,36.461
38.0625,105705.9609,34.7188,36.4141
38.0782,105744.0391,34.9843,36.3906
38.125,105782.1641,34.7266,36.4296
38.1718,105820.3359,34.7578,36.5
38.0703,105858.4062,34.7657,36.414
38.0079,105896.4141,34.7813,36.3828
38.2734,105934.6875,34.7813,36.4296
38.2109,105972.8984,34.836,36.4375
38.8282,106011.7266,34.8672,36.8984
38.5234,106050.25,34.7344,36.75
38.3281,106088.5781,34.7891,36.6641
38.125,106126.7031,34.7422,36.3594
38.1172,106164.8203,34.8124,36.4218
38.1016,106202.9219,34.7578,36.4297
38.4219,106241.3438,34.8516,36.6562
38.5937,106279.9375,34.836,36.8594
38.5391,106318.4766,34.8203,36.8125
38.3281,106356.8047,34.7734,36.6094
38.2812,106395.0859,34.7656,36.5703
38.2266,106433.3125,34.9141,36.4609
38.2734,106471.5859,34.7656,36.5
38.1797,106509.7656,34.8203,36.4531
38.1172,106547.8828,34.8828,36.4453
38.1406,106586.0234,34.8906,36.4297
38.211,106624.2344,34.9609,36.5
38.1797,106662.4141,34.836,36.5078
38.5781,106700.9922,34.75,36.4062
38.1562,106739.1484,34.7188,36.4766
38.125,106777.2734,34.7891,36.4766
38.336,106815.6094,34.8906,36.6094
38.5234,106854.1328,34.7266,36.8516
38.5156,106892.6484,34.7578,36.836
38.125,106930.7734,34.7656,36.4844
38.1719,106968.9453,34.7735,36.3906
38.4844,107007.4297,34.9297,36.7422
38.3828,107045.8125,34.8437,36.6016
38.4297,107084.2422,34.7734,36.711
38.3516,107122.5938,35.0391,36.7422
38.2578,107160.8516,34.8594,36.5547
38.0781,107198.9297,34.7344,36.4297
38.0469,107236.9766,35.0391,36.375
38.1562,107275.1328,34.8906,36.5625
38.1953,107313.3281,34.7735,36.5235
38.5078,107351.8359,35.0234,36.8829
38.4922,107390.3281,34.7734,36.8359
38.1563,107428.4844,34.9375,36.4297
38.4062,107466.8906,34.7656,36.7891
38.4688,107505.3594,34.7422,36.7734
38.1172,107543.4766,34.789,36.5391
38.1406,107581.6172,34.7188,36.4609
38.0859,107619.7031,34.7735,36.3984
37.9922,107657.6953,34.7344,36.3828
38.1094,107695.8047,34.7578,36.4766
38,107733.8047,34.7578,36.375
38.2969,107772.1016,34.75,36.6797
38.414,107810.5156,35.0703,36.7656
38.4219,107848.9375,34.7422,36.6875
38.2344,107887.1719,34.7422,36.6015
38.0703,107925.2422,34.7734,36.4297
38.0078,107963.25,34.7656,36.3828
38.2031,108001.4531,34.7188,36.4922
38.25,108039.7031,34.8593,36.5469
38.211,108077.9141,34.9531,36.5625
38.5547,108116.4688,34.7891,36.8438
38.4765,108154.9453,34.7969,36.7656
38.3672,108193.3125,34.75,36.6641
38.1484,108231.4609,34.7891,36.4297
38.586,108270.0469,34.75,36.8672
38.4297,108308.4766,34.75,36.7266
38.3281,108346.8047,35.0391,36.6562
38.0859,108384.8906,34.7891,36.4922
38.0625,108422.9531,34.8672,36.4219
38.1094,108461.0625,34.7656,36.4531
38.1016,108499.1641,35.0547,36.4609
38,108537.1641,34.9063,36.3828
38.0312,108575.1953,34.8906,36.4062
38.5781,108613.7734,34.7812,36.9609
38.3985,108652.1719,34.7657,36.7344
38.4687,108690.6406,34.7735,36.789
38.2032,108728.8438,34.8047,36.4922
38.5312,108767.375,34.711,36.8593
38.4219,108805.7969,34.7578,36.6954
38.164,108843.9609,34.8125,36.4297
38.1407,108882.1016,34.6953,36.4765
38.4609,108920.5625,34.7343,36.7422
38.3672,108958.9297,34.7734,36.6875
38.2734,108997.2031,34.8125,36.4297
38.2344,109035.4375,34.7812,36.4766
38.1484,109073.5859,34.9922,36.3594
38.1016,109111.6875,34.7578,36.3828
38.2344,109149.9219,34.8594,36.5078
38.1015,109188.0234,35.0391,36.3984
38.2422,109226.2656,34.7266,36.6015
38.6172,109264.8828,34.8438,36.9532
38.4453,109303.3281,34.9062,36.8125
38.211,109341.5391,34.7813,36.539
38.0703,109379.6094,34.711,36.4062
38.1094,109417.7188,34.7344,36.4141
38.1953,109455.9141,34.7578,36.461
38.2031,109494.1172,34.6953,36.3672
38.664,109532.7812,34.7813,36.8829
38.4922,109571.2734,34.7344,36.7422
38.5078,109609.7812,34.75,36.8047
38.2032,109647.9844,34.836,36.4844
38.1875,109686.1719,34.7188,36.5312
38.5469,109724.7188,34.6562,36.8984
38.4453,109763.1641,34.7031,36.7266
38.3828,109801.5469,34.6875,36.6484
38.164,109839.7109,34.7266,36.3828
38.7188,109878.4297,34.8594,37.0156
38.6094,109917.0391,34.875,36.8047
38.3671,109955.4062,34.7109,36.6953
38.0704,109993.4766,34.7109,36.3828
38.1328,110031.6094,34.7344,36.375
38.25,110069.8594,34.75,36.3984
38.664,110108.5234,34.7266,36.9375
38.4297,110146.9531,34.7344,36.664
38.4297,110185.3828,34.7422,36.7031
38.1328,110223.5156,34.75,36.4141
38.4219,110261.9375,34.8594,36.7187
38.4297,110300.3672,34.9063,36.7578
38.2578,110338.625,34.7266,36.6016
38.125,110376.75,34.7813,36.4219
38.5703,110415.3203,34.7578,36.9141
38.4531,110453.7734,34.8047,36.7656
38.5,110492.2734,34.7656,36.8516
38.0313,110530.3047,34.8281,36.375
38.0937,110568.3984,34.7969,36.4531
38.1016,110606.5,34.7188,36.4297
38.1172,110644.6172,34.7813,36.4766
38.5469,110683.1641,34.9141,36.8672
38.5859,110721.75,34.6797,36.9063
38.25,110760,34.7578,36.586
38.4688,110798.4688,34.8125,36.7656
38.4531,110836.9219,34.7109,36.836
38.1172,110875.0391,34.8126,36.5
38.1328,110913.1719,34.6875,36.4922
38.0547,110951.2266,34.75,36.4062
38.5234,110989.75,34.7343,36.9297
38.9453,111028.6953,34.7735,36.7812
38.375,111067.0703,34.7344,36.6563
38.0547,111105.125,34.8203,36.4062
38.9922,111144.1172,34.7421,37.0391
38.6328,111182.75,34.7422,36.9766
38.7266,111221.4766,34.7891,36.8828
38.4218,111259.8984,34.8125,36.5547
38.4922,111298.3906,34.7813,36.7344
38.2656,111336.6562,35.0312,36.5313
38.3516,111375.0078,34.8359,36.7344
38.6563,111413.6641,34.7812,36.9843
38.664,111452.3281,34.7734,36.8516
38.6016,111490.9297,34.8359,36.7969
38.2265,111529.1562,35.1093,36.5391
38.4844,111567.6406,34.8281,36.7734
38.5313,111606.1719,34.8047,36.8594
38.6172,111644.7891,34.7422,36.8516
38.6328,111683.4219,34.7656,36.836
38.4531,111721.875,34.8359,36.6718
38.7891,111760.6641,34.9687,37.0937
38.4843,111799.1484,34.8593,36.8359
38.375,111837.5234,34.8829,36.7031
38.1094,111875.6328,34.75,36.4531
38.4063,111914.0391,34.8515,36.6016
38.6015,111952.6406,35.0234,36.8203
38.8125,111991.4531,34.7422,36.9609
38.5547,112030.0078,34.8594,36.7735
38.6563,112068.6641,34.7968,36.7891
38.6093,112107.2734,34.8125,36.8437
38.7657,112146.0391,34.8203,36.9375
38.3593,112184.3984,34.7812,36.6563
39.2891,112223.6875,34.8047,36.9297
38.6328,112262.3203,34.7344,36.8125
38.3594,112300.6797,34.9531,36.6641
38.2734,112338.9531,34.8906,36.5547
38.7813,112377.7344,35.0313,37.0469
38.7187,112416.4531,34.7813,36.9375
38.4531,112454.9062,34.7578,36.7734
38.2344,112493.1406,34.7813,36.5703
38.2578,112531.3984,34.7344,36.5547
38.3985,112569.7969,34.8203,36.6562
38.3515,112608.1484,34.9766,36.4844
38.3125,112646.4609,34.8125,36.625
38.3672,112684.8281,34.7421,36.6328
38.8516,112723.6797,35.1172,37.0469
38.6484,112762.3281,34.9844,36.9376
38.6875,112801.0156,34.8203,36.8828
38.2891,112839.3047,34.8594,36.5547
38.1875,112877.4922,34.7422,36.4922
38.6406,112916.1328,34.7812,37
38.711,112954.8438,34.9374,36.9375
38.6093,112993.4531,34.8047,36.8281
38.2969,113031.75,34.8984,36.6094
38.7891,113070.5391,34.8594,37.1094
38.6875,113109.2266,34.7422,36.8828
38.3593,113147.5859,34.875,36.6719
38.2422,113185.8281,34.7109,36.5156
38.2657,113224.0938,34.8125,36.5469
38.7656,113262.8594,35.0313,37.0234
38.5937,113301.4531,35.0625,36.8437
38.5157,113339.9688,34.6797,36.711
38.2812,113378.25,34.6875,36.5938
38.8359,113417.0859,34.75,37.1093
38.8047,113455.8906,34.789,37.0703
38.4063,113494.2969,34.875,36.7109
38.3125,113532.6094,34.7344,36.5938
38.3203,113570.9297,34.7422,36.4766
