latency,time,GPU1,GPU2,fps,time_rel,,
28.25,127182.8125,25.6562,26.8125,35.39823009,123846.3086,,
28.1797,127210.9922,25.5626,26.6641,35.48653818,123874.4883,,
28.5547,127239.5469,25.4922,26.9141,35.02050451,123903.043,,
28.4375,127267.9844,25.3047,26.8594,35.16483516,123931.4805,,
28.1484,127296.1328,25.4766,26.7109,35.52599793,123959.6289,,
28.2578,127324.3906,25.8984,26.8047,35.38845912,123987.8867,,
27.9766,127352.3672,25.6641,26.5312,35.74415762,124015.8633,,
28.5,127380.8672,25.6874,27.0157,35.0877193,124044.3633,,
28.4844,127409.3516,25.6484,26.8985,35.10693573,124072.8477,,
28.2734,127437.625,25.4141,26.7813,35.36893334,124101.1211,,
28.9453,127466.5703,25.6172,26.8282,34.54792315,124130.0664,,
27.9922,127494.5625,25.6172,26.5234,35.72423747,124158.0586,,
28.2891,127522.8516,25.4921,26.8516,35.34930415,124186.3477,,
28.3515,127551.2031,25.711,26.8203,35.27150239,124214.6992,,
28.5,127579.7031,25.6875,26.9453,35.0877193,124243.1992,,
28.2422,127607.9453,25.6328,26.7109,35.40800646,124271.4414,,
27.8985,127635.8438,25.4062,26.4531,35.84422102,124299.3399,,
28.3515,127664.1953,25.2969,26.914,35.27150239,124327.6914,,
28.1719,127692.3672,25.7657,26.7344,35.4963634,124355.8633,,
28.4062,127720.7734,25.6406,26.9297,35.20358232,124384.2695,,
28.1016,127748.875,25.6719,26.7032,35.58516241,124412.3711,,
28.4688,127777.3438,25.5547,27.0235,35.12617321,124440.8399,,
28.3671,127805.7109,25.4063,26.9219,35.25210543,124469.207,,
28.2422,127833.9531,25.4219,26.8594,35.40800646,124497.4492,,
28.9766,127862.9297,25.4063,26.8906,34.51060511,124526.4258,,
28.1484,127891.0781,25.4062,26.6797,35.52599793,124554.5742,,
28.3047,127919.3828,25.6563,26.8828,35.32982155,124582.8789,,
28.3047,127947.6875,25.625,26.8359,35.32982155,124611.1836,,
28.2109,127975.8984,25.4531,26.8047,35.44729165,124639.3945,,
27.9297,128003.8281,25.625,26.4687,35.80417978,124667.3242,,
27.8203,128031.6484,25.664,26.3906,35.94497543,124695.1445,,
28.375,128060.0234,25.5781,26.9219,35.24229075,124723.5195,,
28.2891,128088.3125,25.4766,26.8828,35.34930415,124751.8086,,
28.2422,128116.5547,25.414,26.8203,35.40800646,124780.0508,,
28.125,128144.6797,25.5859,26.6796,35.55555556,124808.1758,,
27.9609,128172.6406,25.5704,26.5078,35.7642279,124836.1367,,
28.3828,128201.0234,25.4688,26.9453,35.23260566,124864.5195,,
28.2032,128229.2266,25.6719,26.7578,35.45696942,124892.7227,,
28.2656,128257.4922,25.6094,26.8281,35.37869354,124920.9883,,
28.1328,128285.625,25.7969,26.625,35.54569755,124949.1211,,
28.0312,128313.6562,25.4297,26.5391,35.67453409,124977.1523,,
28.4454,128342.1016,25.3672,26.8906,35.15506901,125005.5977,,
28.289,128370.3906,25.8594,26.8828,35.34942911,125033.8867,,
28.1563,128398.5469,25.6484,26.7422,35.51603016,125062.043,,
28.0156,128426.5625,25.6016,26.6015,35.69439883,125090.0586,,
28.4297,128454.9922,25.5859,26.9531,35.17448302,125118.4883,,
28.3125,128483.3047,25.2813,26.8828,35.3200883,125146.8008,,
28.2187,128511.5234,25.3437,26.8047,35.43749358,125175.0195,,
28.2344,128539.7578,25.414,26.7656,35.41778823,125203.2539,,
27.8984,128567.6562,25.4219,26.4844,35.8443495,125231.1523,,
28.4297,128596.0859,25.7812,26.9843,35.17448302,125259.582,,
28.2579,128624.3438,25.6875,26.7891,35.38833388,125287.8399,,
28.2578,128652.6016,25.4922,26.8203,35.38845912,125316.0977,,
28.2187,128680.8203,25.5703,26.7813,35.43749358,125344.3164,,
28.0625,128708.8828,25.4297,26.6094,35.63474388,125372.3789,,
28.4219,128737.3047,25.4844,26.9375,35.18413618,125400.8008,,
28.25,128765.5547,25.4141,26.789,35.39823009,125429.0508,,
28.4609,128794.0156,25.3516,27.0312,35.13592332,125457.5117,,
28.2656,128822.2812,25.9297,26.8125,35.37869354,125485.7773,,
27.9844,128850.2656,25.6172,26.5234,35.73419477,125513.7617,,
28.2813,128878.5469,25.6562,26.914,35.35905351,125542.043,,
28.2422,128906.7891,25.6484,26.7656,35.40800646,125570.2852,,
28.3281,128935.1172,25.4688,26.8437,35.30063788,125598.6133,,
28.0234,128963.1406,25.5,26.6172,35.6844637,125626.6367,,
27.9297,128991.0703,25.8672,26.5079,35.80417978,125654.5664,,
28.3985,129019.4688,25.75,26.9844,35.21312745,125682.9649,,
28.3828,129047.8516,25.75,26.9141,35.23260566,125711.3477,,
28.2187,129076.0703,25.6719,26.7969,35.43749358,125739.5664,,
28.0781,129104.1484,25.4922,26.6407,35.61494546,125767.6445,,
28.4375,129132.5859,25.5703,26.9844,35.16483516,125796.082,,
28.4063,129160.9922,25.6406,26.9374,35.20345839,125824.4883,,
28.4219,129189.4141,25.7109,26.8203,35.18413618,125852.9102,,
28.1797,129217.5938,25.3906,26.7969,35.48653818,125881.0899,,
27.9765,129245.5703,25.4141,26.5156,35.74428538,125909.0664,,
28.3906,129273.9609,25.7422,26.9844,35.2229259,125937.457,,
28.3047,129302.2656,25.6328,26.8515,35.32982155,125965.7617,,
28.3438,129330.6094,25.6016,26.9219,35.2810844,125994.1055,,
28.289,129358.8984,25.5391,26.8516,35.34942911,126022.3945,,
27.9375,129386.8359,25.3672,26.4922,35.79418345,126050.332,,
28.3672,129415.2031,25.3437,26.914,35.25198116,126078.6992,,
28.3203,129443.5234,25.7969,26.8594,35.31036041,126107.0195,,
28.3438,129471.8672,25.7656,26.8671,35.2810844,126135.3633,,
29.7578,129501.625,25.7187,26.5625,33.60463475,126165.1211,,
27.9766,129529.6016,25.5937,26.5234,35.74415762,126193.0977,,
28.3437,129557.9453,25.2968,26.8907,35.28120888,126221.4414,,
28.25,129586.1953,25.8359,26.7734,35.39823009,126249.6914,,
28.3594,129614.5547,25.7031,26.8906,35.2616769,126278.0508,,
27.9219,129642.4766,25.664,26.4844,35.8141817,126305.9727,,
28.4843,129670.9609,25.5234,27.0391,35.10705898,126334.457,,
28.2422,129699.2031,25.3985,26.8124,35.40800646,126362.6992,,
28.25,129727.4531,25.4297,26.7734,35.39823009,126390.9492,,
28.2031,129755.6562,25.8203,26.75,35.45709514,126419.1523,,
27.9844,129783.6406,25.5703,26.5469,35.73419477,126447.1367,,
28.4766,129812.1172,25.6016,26.9141,35.11655184,126475.6133,,
28.2031,129840.3203,25.625,26.7265,35.45709514,126503.8164,,
28.2891,129868.6094,25.3672,26.8516,35.34930415,126532.1055,,
28.1484,129896.7578,25.5938,26.6797,35.52599793,126560.2539,,
27.9219,129924.6797,25.6484,26.4922,35.8141817,126588.1758,,
28.3281,129953.0078,25.7109,26.8671,35.30063788,126616.5039,,
28.211,129981.2188,25.414,26.7891,35.447166,126644.7149,,
28.2734,130009.4922,25.4687,26.8203,35.36893334,126672.9883,,
28.0703,130037.5625,25.836,26.6016,35.62484191,126701.0586,,
27.9297,130065.4922,25.5938,26.5078,35.80417978,126728.9883,,
28.289,130093.7812,25.6875,26.8438,35.34942911,126757.2773,,
28.7032,130122.4844,25.5469,26.9141,34.83932105,126785.9805,,
28.1328,130150.6172,25.4921,26.7031,35.54569755,126814.1133,,
28.1016,130178.7188,25.3593,26.6563,35.58516241,126842.2149,,
29.2343,130207.9531,25.8047,26.9609,34.20639454,126871.4492,,
28.375,130236.3281,25.6953,26.9218,35.24229075,126899.8242,,
28.2891,130264.6172,25.6328,26.836,35.34930415,126928.1133,,
28.2812,130292.8984,25.5312,26.836,35.35917854,126956.3945,,
27.9141,130320.8125,25.3828,26.4766,35.82418921,126984.3086,,
28.4141,130349.2266,25.6485,26.9297,35.19379463,127012.7227,,
28.4296,130377.6562,25.6875,26.8281,35.17460675,127041.1523,,
28.2032,130405.8594,25.5938,26.7812,35.45696942,127069.3555,,
28.1562,130434.0156,25.5859,26.6875,35.5161563,127097.5117,,
27.875,130461.8906,25.7109,26.4062,35.87443946,127125.3867,,
28.3047,130490.1953,25.6016,26.8672,35.32982155,127153.6914,,
28.2031,130518.3984,25.4063,26.7656,35.45709514,127181.8945,,
28.25,130546.6484,25.4219,26.7891,35.39823009,127210.1445,,
28.0313,130574.6797,25.5938,26.6094,35.67440682,127238.1758,,
29.3828,130604.0625,25.6406,26.3437,34.03351621,127267.5586,,
27.75,130631.8125,25.5156,26.2656,36.03603604,127295.3086,,
28.4844,130660.2969,25.5859,27.0156,35.10693573,127323.793,,
28.3437,130688.6406,25.7031,26.8282,35.28120888,127352.1367,,
28.3203,130716.9609,25.586,26.8359,35.31036041,127380.457,,
28.2032,130745.1641,25.6875,26.7578,35.45696942,127408.6602,,
27.9609,130773.125,25.6407,26.5,35.7642279,127436.6211,,
28.4688,130801.5938,25.5625,26.9921,35.12617321,127465.0899,,
28.3046,130829.8984,25.3203,26.8594,35.32994637,127493.3945,,
28.375,130858.2734,25.3984,26.8594,35.24229075,127521.7695,,
28.2266,130886.5,25.875,26.8047,35.42757541,127549.9961,,
28.125,130914.625,25.7187,26.6485,35.55555556,127578.1211,,
28.3125,130942.9375,25.6484,26.8515,35.3200883,127606.4336,,
28.2422,130971.1797,25.914,26.7656,35.40800646,127634.6758,,
28.2891,130999.4688,25.6719,26.8593,35.34930415,127662.9649,,
28.0937,131027.5625,25.6641,26.6328,35.59516902,127691.0586,,
27.9297,131055.4922,25.6016,26.4844,35.80417978,127718.9883,,
28.4453,131083.9375,25.3281,26.9765,35.1551926,127747.4336,,
28.1875,131112.125,25.625,26.75,35.4767184,127775.6211,,
28.3281,131140.4531,25.5938,26.8593,35.30063788,127803.9492,,
28.125,131168.5781,25.5781,26.6094,35.55555556,127832.0742,,
28.3281,131196.9062,25.4531,26.9062,35.30063788,127860.4023,,
28.3282,131225.2344,25.4688,26.8594,35.30051327,127888.7305,,
28.2187,131253.4531,25.7813,26.7656,35.43749358,127916.9492,,
28.2188,131281.6719,25.5781,26.7813,35.437368,127945.168,,
27.9375,131309.6094,25.6406,26.5,35.79418345,127973.1055,,
28.5156,131338.125,25.6563,27.0781,35.0685239,128001.6211,,
28.2656,131366.3906,25.4687,26.7969,35.37869354,128029.8867,,
28.2344,131394.625,25.4375,26.7813,35.41778823,128058.1211,,
28.1875,131422.8125,25.8594,26.7656,35.4767184,128086.3086,,
28.0469,131450.8594,25.5625,26.5937,35.65456432,128114.3555,,
28.3437,131479.2031,25.6875,26.8281,35.28120888,128142.6992,,
28.3907,131507.5938,25.5781,26.8281,35.22280183,128171.0899,,
28.2812,131535.875,25.4531,26.8593,35.35917854,128199.3711,,
28.0312,131563.9062,25.6718,26.625,35.67453409,128227.4023,,
27.9376,131591.8438,25.6094,26.5157,35.79405532,128255.3399,,
28.4062,131620.25,25.6094,27.0156,35.20358232,128283.7461,,
28.2656,131648.5156,25.8124,26.7969,35.37869354,128312.0117,,
28.2188,131676.7344,25.5938,26.7812,35.437368,128340.2305,,
28.4844,131705.2188,25.625,26.6562,35.10693573,128368.7149,,
28.0312,131733.25,25.7344,26.5937,35.67453409,128396.7461,,
28.3906,131761.6406,25.3906,26.9532,35.2229259,128425.1367,,
28.5469,131790.1875,25.6562,27.1094,35.03007332,128453.6836,,
28.4687,131818.6562,25.6719,27.0312,35.1262966,128482.1523,,
28.2344,131846.8906,25.6094,26.8125,35.41778823,128510.3867,,
28.2969,131875.1875,25.4375,26.8437,35.33956016,128538.6836,,
28.1406,131903.3281,25.3437,26.7188,35.53584501,128566.8242,,
28.25,131931.5781,25.75,26.8281,35.39823009,128595.0742,,
28.1875,131959.7656,25.5469,26.7657,35.4767184,128623.2617,,
28.2188,131987.9844,25.6719,26.7813,35.437368,128651.4805,,
28.125,132016.1094,25.6093,26.6876,35.55555556,128679.6055,,
28.0312,132044.1406,25.3593,26.4688,35.67453409,128707.6367,,
28.75,132072.8906,25.5313,27.1407,34.7826087,128736.3867,,
28.5156,132101.4062,25.7656,26.9063,35.0685239,128764.9023,,
28.2969,132129.7031,25.6563,26.8593,35.33956016,128793.1992,,
28.2344,132157.9375,25.6875,26.7812,35.41778823,128821.4336,,
28.25,132186.1875,25.5937,26.7969,35.39823009,128849.6836,,
27.875,132214.0625,25.4219,26.3906,35.87443946,128877.5586,,
28.6563,132242.7188,25.8594,27.2031,34.89634042,128906.2149,,
28.4531,132271.1719,25.5937,27,35.14555532,128934.668,,
28.2656,132299.4375,25.7187,26.8125,35.37869354,128962.9336,,
29.1406,132328.5781,25.5938,26.7812,34.31638333,128992.0742,,
28.25,132356.8281,25.4531,26.7656,35.39823009,129020.3242,,
27.8281,132384.6562,25.4531,26.3438,35.93490033,129048.1523,,
28.375,132413.0312,25.9062,26.9688,35.24229075,129076.5273,,
28.2813,132441.3125,25.6406,26.8281,35.35905351,129104.8086,,
28.2969,132469.6094,25.6407,26.8438,35.33956016,129133.1055,,
28.3281,132497.9375,25.625,26.9218,35.30063788,129161.4336,,
27.9063,132525.8438,25.5,26.4375,35.83420231,129189.3399,,
28.5781,132554.4219,25.5781,27.0938,34.99182941,129217.918,,
28.3125,132582.7344,25.5625,26.8594,35.3200883,129246.2305,,
28.2656,132611,25.4688,26.7812,35.37869354,129274.4961,,
28.3438,132639.3438,25.5781,26.8906,35.2810844,129302.8399,,
27.9531,132667.2969,25.7344,26.5468,35.77420751,129330.793,,
28.4219,132695.7188,25.6562,26.9531,35.18413618,129359.2149,,
29.8437,132725.5625,25.4063,26.75,33.50790954,129389.0586,,
28.2969,132753.8594,25.2813,26.7812,35.33956016,129417.3555,,
28.0156,132781.875,25.6718,26.5782,35.69439883,129445.3711,,
28,132809.875,25.6562,26.5781,35.71428571,129473.3711,,
28.2812,132838.1562,25.6719,26.8438,35.35917854,129501.6523,,
28.2344,132866.3906,25.7813,26.7813,35.41778823,129529.8867,,
28.1563,132894.5469,25.6094,26.7031,35.51603016,129558.043,,
28.0156,132922.5625,25.6407,26.5937,35.69439883,129586.0586,,
28.4063,132950.9688,25.625,26.9687,35.20345839,129614.4649,,
28.3281,132979.2969,25.4218,26.8126,35.30063788,129642.793,,
28.1406,133007.4375,25.7969,26.6874,35.53584501,129670.9336,,
28.25,133035.6875,25.625,26.8125,35.39823009,129699.1836,,
27.9219,133063.6094,25.6406,26.4843,35.8141817,129727.1055,,
28.7968,133092.4062,25.625,27.375,34.72608068,129755.9023,,
29.625,133122.0312,25.375,27.0782,33.75527426,129785.5273,,
28.2657,133150.2969,25.4688,26.7969,35.37856837,129813.793,,
28.375,133178.6719,25.5625,26.9062,35.24229075,129842.168,,
28.2812,133206.9531,25.6406,26.7969,35.35917854,129870.4492,,
27.8438,133234.7969,25.5937,26.4062,35.91463809,129898.293,,
28.5,133263.2969,25.9063,27.0469,35.0877193,129926.793,,
28.3125,133291.6094,25.6563,26.9062,35.3200883,129955.1055,,
28.2656,133319.875,25.625,26.7656,35.37869354,129983.3711,,
28.2969,133348.1719,25.6875,26.8281,35.33956016,130011.668,,
27.9843,133376.1562,25.4375,26.5469,35.73432246,130039.6523,,
28.3282,133404.4844,25.7031,26.8906,35.30051327,130067.9805,,
28.1562,133432.6406,25.7813,26.7344,35.5161563,130096.1367,,
28.2969,133460.9375,25.6094,26.8281,35.33956016,130124.4336,,
28.2656,133489.2031,25.4375,26.8437,35.37869354,130152.6992,,
28.5313,133517.7344,25.3906,26.3281,35.04922664,130181.2305,,
28.3125,133546.0469,25.3906,26.875,35.3200883,130209.543,,
28.1406,133574.1875,25.5156,26.7187,35.53584501,130237.6836,,
28.2656,133602.4531,25.4219,26.8281,35.37869354,130265.9492,,
28.0469,133630.5,25.8124,26.625,35.65456432,130293.9961,,
27.9219,133658.4219,25.5781,26.4219,35.8141817,130321.918,,
28.3281,133686.75,25.7187,26.9063,35.30063788,130350.2461,,
28.1719,133714.9219,25.8281,26.7344,35.4963634,130378.418,,
28.2031,133743.125,25.7969,26.7656,35.45709514,130406.6211,,
28.0469,133771.1719,25.625,26.6094,35.65456432,130434.668,,
27.8437,133799.0156,25.7031,26.375,35.91476707,130462.5117,,
28.4219,133827.4375,25.5469,26.9687,35.18413618,130490.9336,,
28.1719,133855.6094,25.8593,26.7343,35.4963634,130519.1055,,
28.25,133883.8594,25.6719,26.8125,35.39823009,130547.3555,,
28.375,133912.2344,25.6718,26.9063,35.24229075,130575.7305,,
28.4375,133940.6719,25.6406,26.9688,35.16483516,130604.168,,
28.25,133968.9219,25.3281,26.7968,35.39823009,130632.418,,
28.4687,133997.3906,25.875,27.0157,35.1262966,130660.8867,,
28.125,134025.5156,25.6094,26.6719,35.55555556,130689.0117,,
28.2656,134053.7812,25.5468,26.8125,35.37869354,130717.2773,,
28.4844,134082.2656,25.6093,27.0313,35.10693573,130745.7617,,
28.3282,134110.5938,25.4063,26.8906,35.30051327,130774.0899,,
28.3593,134138.9531,25.4374,26.875,35.26180124,130802.4492,,
28.375,134167.3281,25.7969,26.8125,35.24229075,130830.8242,,
28.0781,134195.4062,25.5937,26.625,35.61494546,130858.9023,,
28.3594,134223.7656,25.6407,26.9062,35.2616769,130887.2617,,
28.1719,134251.9375,25.5156,26.7343,35.4963634,130915.4336,,
28.25,134280.1875,25.3907,26.7812,35.39823009,130943.6836,,
28.375,134308.5625,25.6406,26.9062,35.24229075,130972.0586,,
28.2187,134336.7812,25.5782,26.7969,35.43749358,131000.2773,,
28.7188,134365.5,25.5781,26.7812,34.8203964,131028.9961,,
28.2344,134393.7344,25.4375,26.5937,35.41778823,131057.2305,,
27.8594,134421.5938,25.3437,26.4531,35.89452752,131085.0899,,
28.6874,134450.2812,25.375,26.9218,34.85850931,131113.7773,,
28.25,134478.5312,25.4688,26.7969,35.39823009,131142.0273,,
28.4376,134506.9688,25.4219,26.9218,35.16471151,131170.4649,,
28.0781,134535.0469,25.5937,26.5468,35.61494546,131198.543,,
27.9531,134563,25.6094,26.4843,35.77420751,131226.4961,,
28.3438,134591.3438,25.6719,26.875,35.2810844,131254.8399,,
28.3124,134619.6562,25.75,26.8281,35.32021305,131283.1523,,
28.4688,134648.125,25.5938,26.9062,35.12617321,131311.6211,,
28.0312,134676.1562,25.6406,26.5313,35.67453409,131339.6523,,
28.4844,134704.6406,25.8906,27.0313,35.10693573,131368.1367,,
28.3282,134732.9688,25.7344,26.8593,35.30051327,131396.4649,,
28.3124,134761.2812,25.7031,26.875,35.32021305,131424.7773,,
28.4063,134789.6875,25.625,26.8906,35.20345839,131453.1836,,
27.9375,134817.625,25.5312,26.4844,35.79418345,131481.1211,,
28.5,134846.125,25.6093,27.0157,35.0877193,131509.6211,,
28.3125,134874.4375,25.6093,26.75,35.3200883,131537.9336,,
28.125,134902.5625,25.7813,26.6718,35.55555556,131566.0586,,
29.7344,134932.2969,25.7031,26.8437,33.6310805,131595.793,,
27.9843,134960.2812,25.6875,26.5,35.73432246,131623.7773,,
28.6407,134988.9219,25.6719,27.125,34.91534774,131652.418,,
28.2031,135017.125,25.6876,26.7969,35.45709514,131680.6211,,
28.3125,135045.4375,25.375,26.8281,35.3200883,131708.9336,,
28.1094,135073.5469,25.75,26.625,35.57528798,131737.043,,
28.0781,135101.625,25.6094,26.6719,35.61494546,131765.1211,,
28.5156,135130.1406,25.7031,27.1094,35.0685239,131793.6367,,
28.4532,135158.5938,25.4532,26.9844,35.1454318,131822.0899,,
28.2968,135186.8906,25.4219,26.8594,35.33968505,131850.3867,,
28.25,135215.1406,25.3125,26.7969,35.39823009,131878.6367,,
28.0469,135243.1875,25.9218,26.5938,35.65456432,131906.6836,,
27.8437,135271.0312,25.7813,26.4375,35.91476707,131934.5273,,
28.25,135299.2812,25.625,26.7969,35.39823009,131962.7773,,
29.8282,135329.1094,25.6563,26.8593,33.52532168,131992.6055,,
28.2812,135357.3906,25.4531,26.8125,35.35917854,132020.8867,,
28.0938,135385.4844,25.6406,26.5781,35.59504232,132048.9805,,
27.875,135413.3594,25.6874,26.3906,35.87443946,132076.8555,,
28.3594,135441.7188,25.6874,26.9062,35.2616769,132105.2149,,
28.125,135469.8438,25.8281,26.7031,35.55555556,132133.3399,,
28.375,135498.2188,25.625,26.9219,35.24229075,132161.7149,,
28.3906,135526.6094,25.6719,26.9531,35.2229259,132190.1055,,
28.4218,135555.0312,25.6719,26.8593,35.18425997,132218.5273,,
28.3594,135583.3906,25.4376,26.8437,35.2616769,132246.8867,,
28.125,135611.5156,25.6407,26.6563,35.55555556,132275.0117,,
27.9532,135639.4688,25.6094,26.5157,35.77407953,132302.9649,,
28.8124,135668.2812,25.6718,27.1718,34.70727881,132331.7773,,
28.6563,135696.9375,25.7969,27.0156,34.89634042,132360.4336,,
28.4219,135725.3594,25.625,26.8281,35.18413618,132388.8555,,
28.2812,135753.6406,25.6875,26.7969,35.35917854,132417.1367,,
28.1563,135781.7969,25.5469,26.6875,35.51603016,132445.293,,
27.9219,135809.7188,25.3906,26.4375,35.8141817,132473.2149,,
28.2968,135838.0156,25.6875,26.8438,35.33968505,132501.5117,,
28.2969,135866.3125,25.6406,26.8125,35.33956016,132529.8086,,
28.2344,135894.5469,25.6562,26.7656,35.41778823,132558.043,,
28.1875,135922.7344,25.5625,26.75,35.4767184,132586.2305,,
27.9531,135950.6875,25.4688,26.5,35.77420751,132614.1836,,
28.625,135979.3125,25.3125,27.1719,34.93449782,132642.8086,,
28.6094,136007.9219,25.8124,27.0625,34.95354674,132671.418,,
28.3906,136036.3125,25.6563,26.8125,35.2229259,132699.8086,,
28.3906,136064.7031,25.6719,26.7969,35.2229259,132728.1992,,
28.2969,136093,25.6406,26.875,35.33956016,132756.4961,,
28.7031,136121.7031,25.4219,26.625,34.83944243,132785.1992,,
28.5157,136150.2188,25.7031,27.0624,35.06840092,132813.7149,,
28.3281,136178.5469,25.7344,26.8125,35.30063788,132842.043,,
28.4062,136206.9531,25.5313,26.8594,35.20358232,132870.4492,,
28.0157,136234.9688,25.5937,26.5625,35.69427143,132898.4649,,
27.9531,136262.9219,25.6094,26.5312,35.77420751,132926.418,,
28.2343,136291.1562,25.5626,26.7969,35.41791367,132954.6523,,
28.2032,136319.3594,25.8125,26.7656,35.45696942,132982.8555,,
28.25,136347.6094,25.6406,26.7656,35.39823009,133011.1055,,
28.1094,136375.7188,25.7656,26.6094,35.57528798,133039.2149,,
28.5781,136404.2969,25.6875,26.9688,34.99182941,133067.793,,
28.3281,136432.625,25.5312,26.875,35.30063788,133096.1211,,
28.3281,136460.9531,25.7812,26.7344,35.30063788,133124.4492,,
28.3438,136489.2969,25.5781,26.8906,35.2810844,133152.793,,
28.6719,136517.9688,25.5781,26.6094,34.87735379,133181.4649,,
28.8906,136546.8594,25.6407,27.125,34.61333444,133210.3555,,
28.2187,136575.0781,25.3594,26.75,35.43749358,133238.5742,,
28.3438,136603.4219,25.3906,26.8594,35.2810844,133266.918,,
28.1719,136631.5938,25.3437,26.7343,35.4963634,133295.0899,,
27.9218,136659.5156,25.4688,26.4375,35.81430997,133323.0117,,
28.4063,136687.9219,25.75,26.9375,35.20345839,133351.418,,
28.2656,136716.1875,25.5469,26.8125,35.37869354,133379.6836,,
28.2187,136744.4062,25.6719,26.7344,35.43749358,133407.9023,,
28.1407,136772.5469,25.5938,26.7032,35.53571873,133436.043,,
27.9375,136800.4844,25.3906,26.4687,35.79418345,133463.9805,,
28.625,136829.1094,25.4688,27.1563,34.93449782,133492.6055,,
28.4687,136857.5781,25.3594,26.9844,35.1262966,133521.0742,,
28.3907,136885.9688,25.3281,26.9063,35.22280183,133549.4649,,
29,136914.9688,25.8906,26.875,34.48275862,133578.4649,,
28.2968,136943.2656,25.5781,26.8281,35.33968505,133606.7617,,
27.9844,136971.25,25.6406,26.5313,35.73419477,133634.7461,,
28.4531,136999.7031,25.625,26.9687,35.14555532,133663.1992,,
28.3281,137028.0312,25.3906,26.8906,35.30063788,133691.5273,,
28.3282,137056.3594,25.375,26.8438,35.30051327,133719.8555,,
28.2031,137084.5625,25.7968,26.75,35.45709514,133748.0586,,
28.1094,137112.6719,25.6094,26.625,35.57528798,133776.168,,
28.2812,137140.9531,25.5469,26.7812,35.35917854,133804.4492,,
28.2031,137169.1562,25.6719,26.7187,35.45709514,133832.6523,,
28.3282,137197.4844,25.3594,26.9219,35.30051327,133860.9805,,
28.25,137225.7344,25.7187,26.6874,35.39823009,133889.2305,,
28.125,137253.8594,25.6875,26.5781,35.55555556,133917.3555,,
28.2656,137282.125,25.6406,26.8594,35.37869354,133945.6211,,
29.9375,137312.0625,25.7656,26.9062,33.40292276,133975.5586,,
28.3437,137340.4062,25.5938,26.8907,35.28120888,134003.9023,,
28.2969,137368.7031,25.625,26.8125,35.33956016,134032.1992,,
28.2031,137396.9062,25.7187,26.7031,35.45709514,134060.4023,,
28.0782,137424.9844,25.5313,26.5312,35.61481861,134088.4805,,
28.4375,137453.4219,25.6406,26.9688,35.16483516,134116.918,,
28.1562,137481.5781,25.4844,26.7344,35.5161563,134145.0742,,
28.25,137509.8281,25.4844,26.7968,35.39823009,134173.3242,,
28.0781,137537.9062,25.625,26.5937,35.61494546,134201.4023,,
27.9844,137565.8906,25.625,26.375,35.73419477,134229.3867,,
28.4063,137594.2969,25.6562,26.9531,35.20345839,134257.793,,
28.7031,137623,25.8282,27.125,34.83944243,134286.4961,,
28.4219,137651.4219,25.5781,26.9375,35.18413618,134314.918,,
28.25,137679.6719,25.6563,26.7656,35.39823009,134343.168,,
28.4843,137708.1562,25.6406,27.0313,35.10705898,134371.6523,,
28.1719,137736.3281,25.4063,26.7656,35.4963634,134399.8242,,
28.0781,137764.4062,25.9531,26.8125,35.61494546,134427.9023,,
28.0626,137792.4688,25.625,26.9688,35.63461689,134455.9649,,
28.25,137820.7188,25.6406,26.9532,35.39823009,134484.2149,,
28.2187,137848.9375,25.6562,27.0469,35.43749358,134512.4336,,
28.8125,137877.75,25.5,26.7813,34.70715835,134541.2461,,
28.0312,137905.7812,25.4218,26.7969,35.67453409,134569.2773,,
27.9688,137933.75,25.9218,26.7813,35.75412603,134597.2461,,
27.7031,137961.4531,25.7968,26.4844,36.09704329,134624.9492,,
28.1719,137989.625,25.75,26.9531,35.4963634,134653.1211,,
27.9531,138017.5781,25.7031,26.8438,35.77420751,134681.0742,,
28.0781,138045.6562,25.5625,26.8281,35.61494546,134709.1523,,
28.2969,138073.9531,25.9688,27.0156,35.33956016,134737.4492,,
28.125,138102.0781,25.7813,26.9375,35.55555556,134765.5742,,
27.9688,138130.0469,25.7813,26.75,35.75412603,134793.543,,
28.0156,138158.0625,25.7187,26.8438,35.69439883,134821.5586,,
27.7031,138185.7656,25.4843,26.4218,36.09704329,134849.2617,,
28.625,138214.3906,25.9531,27.3906,34.93449782,134877.8867,,
28.3125,138242.7031,25.75,27.1094,35.3200883,134906.1992,,
28.0938,138270.7969,25.6563,26.875,35.59504232,134934.293,,
27.9687,138298.7656,25.9218,26.7813,35.75425386,134962.2617,,
27.8282,138326.5938,25.7657,26.7187,35.9347712,134990.0899,,
28,138354.5938,25.7344,26.7032,35.71428571,135018.0899,,
27.75,138382.3438,25.6563,26.4375,36.03603604,135045.8399,,
28.2343,138410.5781,25.625,26.875,35.41791367,135074.0742,,
28.375,138438.9531,25.9375,27.0782,35.24229075,135102.4492,,
28.125,138467.0781,25.6718,26.9376,35.55555556,135130.5742,,
28.2031,138495.2812,25.6562,26.8907,35.45709514,135158.7773,,
28.375,138523.6562,25.7344,27.125,35.24229075,135187.1523,,
28.0313,138551.6875,25.5312,26.8282,35.67440682,135215.1836,,
28.1719,138579.8594,25.6719,26.875,35.4963634,135243.3555,,
28.1094,138607.9688,25.7656,26.9062,35.57528798,135271.4649,,
28,138635.9688,25.6875,26.8125,35.71428571,135299.4649,,
