latency,time,GPU1,GPU2,fps,time_rel,,,,,,,,,
37.7735,50215.6719,36.2812,36.3633,26.47358598,42936.5948,,,,,,,,,
37.9609,50253.6328,36.1524,36.3945,26.34289493,42974.5557,,,,,,,,,
37.9375,50291.5703,36.1641,36.3867,26.35914333,43012.4932,,,,,,,,,
37.8789,50329.4492,36.6914,36.3555,26.39992186,43050.3721,,,,,,,,,
37.8633,50367.3125,36.5938,36.3007,26.41079885,43088.2354,,,,,,,,,
38.1016,50405.4141,36.2422,36.6211,26.24561698,43126.337,,,,,,,,,
38.2109,50443.625,36.1562,36.7148,26.17054296,43164.5479,,,,,,,,,
38.0117,50481.6367,35.8086,36.457,26.30768947,43202.5596,,,,,,,,,
37.9375,50519.5742,35.8047,36.4141,26.35914333,43240.4971,,,,,,,,,
38.0039,50557.5781,36.4883,36.4883,26.31308892,43278.501,,,,,,,,,
37.8594,50595.4375,36.5313,36.4687,26.4135195,43316.3604,,,,,,,,,
37.7344,50633.1719,36.2851,36.3281,26.50101764,43354.0948,,,,,,,,,
38.2422,50671.4141,36.1601,36.7305,26.14912322,43392.337,,,,,,,,,
38.1289,50709.543,35.8633,36.6328,26.22682532,43430.4659,,,,,,,,,
37.9023,50747.4453,36.4922,36.3438,26.38362316,43468.3682,,,,,,,,,
37.9141,50785.3594,36.3399,36.3789,26.37541179,43506.2823,,,,,,,,,
37.9765,50823.3359,36.1757,36.4649,26.33207378,43544.2588,,,,,,,,,
37.8946,50861.2305,36.1016,36.3399,26.38898418,43582.1534,,,,,,,,,
38.0781,50899.3086,35.9492,36.6406,26.26181453,43620.2315,,,,,,,,,
37.7969,50937.1055,35.875,36.2812,26.45719623,43658.0284,,,,,,,,,
38.0625,50975.168,36.6172,36.5117,26.272578,43696.0909,,,,,,,,,
37.8945,51013.0625,36.539,36.3672,26.38905382,43733.9854,,,,,,,,,
37.9102,51050.9727,36.2266,36.3789,26.37812515,43771.8956,,,,,,,,,
37.9453,51088.918,36.2578,36.4141,26.35372497,43809.8409,,,,,,,,,
38.0273,51126.9453,36.1406,36.4961,26.29689723,43847.8682,,,,,,,,,
37.9922,51164.9375,36.4375,36.4765,26.32119224,43885.8604,,,,,,,,,
37.9023,51202.8398,36.5195,36.4218,26.38362316,43923.7627,,,,,,,,,
38.2032,51241.043,36.6211,36.4453,26.17581773,43961.9659,,,,,,,,,
37.9218,51278.9648,36.2382,36.543,26.37005627,43999.8877,,,,,,,,,
37.8243,51316.7891,35.8125,36.4257,26.43803058,44037.712,,,,,,,,,
37.9648,51354.7539,35.9179,36.418,26.34018881,44075.6768,,,,,,,,,
38.082,51392.8359,36.5391,36.5352,26.25912505,44113.7588,,,,,,,,,
37.711,51430.5469,36.2031,36.3476,26.51746175,44151.4698,,,,,,,,,
38,51468.5469,36.2266,36.4258,26.31578947,44189.4698,,,,,,,,,
37.9922,51506.5391,36.2227,36.4571,26.32119224,44227.462,,,,,,,,,
37.9609,51544.5,36.0468,36.4219,26.34289493,44265.4229,,,,,,,,,
38.0117,51582.5117,36.1367,36.4921,26.30768947,44303.4346,,,,,,,,,
37.8516,51620.3633,36.3906,36.4571,26.41896247,44341.2862,,,,,,,,,
37.8906,51658.2539,36.457,36.5,26.39176999,44379.1768,,,,,,,,,
38.0781,51696.332,36.1055,36.6328,26.26181453,44417.2549,,,,,,,,,
38.2422,51734.5742,35.8046,36.6875,26.14912322,44455.4971,,,,,,,,,
37.8281,51772.4023,35.9374,36.3829,26.43537476,44493.3252,,,,,,,,,
38.0079,51810.4102,36.5821,36.4375,26.3103197,44531.3331,,,,,,,,,
37.9257,51848.3359,36.3476,36.4883,26.36734457,44569.2588,,,,,,,,,
37.918,51886.2539,36.6172,36.3359,26.37269898,44607.1768,,,,,,,,,
38.0508,51924.3047,36.1523,36.4961,26.28065639,44645.2276,,,,,,,,,
37.9687,51962.2734,36.0156,36.5273,26.33748324,44683.1963,,,,,,,,,
37.9727,52000.2461,36.1172,36.4375,26.33470888,44721.169,,,,,,,,,
38.2539,52038.5,36.7383,36.6719,26.14112548,44759.4229,,,,,,,,,
37.8672,52076.3672,36.4805,36.4726,26.40807876,44797.2901,,,,,,,,,
37.7969,52114.1641,36.1796,36.3633,26.45719623,44835.087,,,,,,,,,
37.9726,52152.1367,36.1367,36.3516,26.33477823,44873.0596,,,,,,,,,
38.0664,52190.2031,35.7344,36.5312,26.2698863,44911.126,,,,,,,,,
37.9883,52228.1914,36.6328,36.4961,26.32389446,44949.1143,,,,,,,,,
38.1289,52266.3203,36.5079,36.6875,26.22682532,44987.2432,,,,,,,,,
37.9766,52304.2969,36.543,36.3789,26.33200444,45025.2198,,,,,,,,,
38.0703,52342.3672,36.1445,36.4805,26.26719516,45063.2901,,,,,,,,,
37.8633,52380.2305,35.9648,36.3164,26.41079885,45101.1534,,,,,,,,,
38.1015,52418.332,36.0039,36.4883,26.24568587,45139.2549,,,,,,,,,
38.2149,52456.5469,36.4922,36.6407,26.16780366,45177.4698,,,,,,,,,
38.0429,52494.5898,36.1679,36.5195,26.28611383,45215.5127,,,,,,,,,
37.7852,52532.375,36.1329,36.3477,26.46538856,45253.2979,,,,,,,,,
37.8477,52570.2227,36.289,36.375,26.42168481,45291.1456,,,,,,,,,
37.7461,52607.9688,36.0234,36.2773,26.49280323,45328.8917,,,,,,,,,
38.0078,52645.9766,36.6094,36.543,26.31038892,45366.8995,,,,,,,,,
37.8437,52683.8203,36.5234,36.3555,26.42447752,45404.7432,,,,,,,,,
37.8789,52721.6992,36.2578,36.4297,26.39992186,45442.6221,,,,,,,,,
37.7696,52759.4688,36.2109,36.3828,26.47631958,45480.3917,,,,,,,,,
38.1445,52797.6133,36.0781,36.5976,26.21609931,45518.5362,,,,,,,,,
38.0859,52835.6992,35.9141,36.6055,26.25643611,45556.6221,,,,,,,,,
37.9141,52873.6133,36.5352,36.3516,26.37541179,45594.5362,,,,,,,,,
37.8086,52911.4219,36.625,36.2929,26.44900896,45632.3448,,,,,,,,,
38.0742,52949.4961,36.5664,36.6172,26.26450457,45670.419,,,,,,,,,
38.0898,52987.5859,36.0195,36.5391,26.25374772,45708.5088,,,,,,,,,
37.8789,53025.4648,35.8359,36.3047,26.39992186,45746.3877,,,,,,,,,
37.7969,53063.2617,35.9883,36.3516,26.45719623,45784.1846,,,,,,,,,
37.8086,53101.0703,36.5781,36.332,26.44900896,45821.9932,,,,,,,,,
37.9102,53138.9805,36.543,36.5196,26.37812515,45859.9034,,,,,,,,,
37.8828,53176.8633,36.2344,36.332,26.39720401,45897.7862,,,,,,,,,
37.8281,53214.6914,36.2304,36.4297,26.43537476,45935.6143,,,,,,,,,
38.3242,53253.0156,35.8516,36.7109,26.0931735,45973.9385,,,,,,,,,
38.1367,53291.1523,36.6093,36.418,26.22146122,46012.0752,,,,,,,,,
37.9219,53329.0742,36.3789,36.332,26.36998674,46049.9971,,,,,,,,,
38.0196,53367.0938,36.457,36.4454,26.30222306,46088.0167,,,,,,,,,
38.0664,53405.1602,36.2305,36.3398,26.2698863,46126.0831,,,,,,,,,
38,53443.1602,36.125,36.3008,26.31578947,46164.0831,,,,,,,,,
38.2656,53481.4258,35.9766,36.5625,26.13313263,46202.3487,,,,,,,,,
38,53519.4258,36.5664,36.5351,26.31578947,46240.3487,,,,,,,,,
37.9492,53557.375,36.3281,36.3516,26.35101662,46278.2979,,,,,,,,,
37.9258,53595.3008,36.4648,36.332,26.36727505,46316.2237,,,,,,,,,
38.0156,53633.3164,36.0429,36.4297,26.30499058,46354.2393,,,,,,,,,
38.1367,53671.4531,35.7539,36.4297,26.22146122,46392.376,,,,,,,,,
38.2188,53709.6719,36.7539,36.6094,26.16513339,46430.5948,,,,,,,,,
37.9492,53747.6211,36.5703,36.3125,26.35101662,46468.544,,,,,,,,,
37.832,53785.4531,36.1602,36.375,26.43264961,46506.376,,,,,,,,,
37.8672,53823.3203,36.0859,36.418,26.40807876,46544.2432,,,,,,,,,
37.8828,53861.2031,35.9258,36.3594,26.39720401,46582.126,,,,,,,,,
38.0938,53899.2969,36.1797,36.5782,26.25099097,46620.2198,,,,,,,,,
37.875,53937.1719,36.5156,36.4258,26.40264026,46658.0948,,,,,,,,,
37.8164,53974.9883,36.375,36.336,26.44355359,46695.9112,,,,,,,,,
37.9023,54012.8906,36.5,36.3555,26.38362316,46733.8135,,,,,,,,,
38.168,54051.0586,36.2539,36.457,26.19995808,46771.9815,,,,,,,,,
38.0234,54089.082,35.9492,36.457,26.29959446,46810.0049,,,,,,,,,
38.0313,54127.1133,36.7227,36.4805,26.29413141,46848.0362,,,,,,,,,
37.8359,54164.9492,36.4922,36.3828,26.42992502,46885.8721,,,,,,,,,
37.8555,54202.8047,36.3203,36.3946,26.4162407,46923.7276,,,,,,,,,
38.0547,54240.8594,36.1875,36.4648,26.27796304,46961.7823,,,,,,,,,
37.8984,54278.7578,35.875,36.3946,26.38633821,46999.6807,,,,,,,,,
38.1563,54316.9141,36.0704,36.5312,26.20799187,47037.837,,,,,,,,,
38.0351,54354.9492,36.5625,36.4414,26.29150443,47075.8721,,,,,,,,,
37.8906,54392.8398,36.5937,36.3281,26.39176999,47113.7627,,,,,,,,,
37.9532,54430.793,36.1757,36.3593,26.34823941,47151.7159,,,,,,,,,
37.8984,54468.6914,36.1797,36.3671,26.38633821,47189.6143,,,,,,,,,
37.9844,54506.6758,36.0899,36.3437,26.32659723,47227.5987,,,,,,,,,
38.164,54544.8398,36.6094,36.4414,26.20270412,47265.7627,,,,,,,,,
38.0157,54582.8555,36.4883,36.4414,26.30492139,47303.7784,,,,,,,,,
37.8984,54620.7539,36.5312,36.3438,26.38633821,47341.6768,,,,,,,,,
37.9805,54658.7344,36.0977,36.3633,26.32930056,47379.6573,,,,,,,,,
38.0117,54696.7461,35.8398,36.3868,26.30768947,47417.669,,,,,,,,,
38.1523,54734.8984,35.9961,36.4023,26.21073959,47455.8213,,,,,,,,,
38.0547,54772.9531,36.5743,36.4179,26.27796304,47493.876,,,,,,,,,
37.961,54810.9141,36.4766,36.2969,26.34282553,47531.837,,,,,,,,,
37.9062,54848.8203,36.289,36.3945,26.38090866,47569.7432,,,,,,,,,
37.9805,54886.8008,36.1914,36.4687,26.32930056,47607.7237,,,,,,,,,
38.1367,54924.9375,36.0508,36.5977,26.22146122,47645.8604,,,,,,,,,
38.0039,54962.9414,36.6289,36.4492,26.31308892,47683.8643,,,,,,,,,
37.9648,55000.9062,36.6211,36.4921,26.34018881,47721.8291,,,,,,,,,
37.9063,55038.8125,36.2344,36.3711,26.38083907,47759.7354,,,,,,,,,
37.957,55076.7695,36.0312,36.4453,26.3456016,47797.6924,,,,,,,,,
37.9571,55114.7266,35.8164,36.3672,26.34553219,47835.6495,,,,,,,,,
37.914,55152.6406,35.9844,36.3164,26.37548135,47873.5635,,,,,,,,,
38,55190.6406,36.8047,36.3984,26.31578947,47911.5635,,,,,,,,,
38.0117,55228.6523,36.5547,36.4843,26.30768947,47949.5752,,,,,,,,,
38.0547,55266.707,36.6094,36.4961,26.27796304,47987.6299,,,,,,,,,
38,55304.707,36.121,36.5626,26.31578947,48025.6299,,,,,,,,,
37.8672,55342.5742,35.8476,36.4375,26.40807876,48063.4971,,,,,,,,,
37.8594,55380.4336,36.3828,36.3515,26.4135195,48101.3565,,,,,,,,,
37.875,55418.3086,36.5274,36.418,26.40264026,48139.2315,,,,,,,,,
37.9062,55456.2148,36.3907,36.375,26.38090866,48177.1377,,,,,,,,,
38.0977,55494.3125,36.1328,36.5117,26.2483037,48215.2354,,,,,,,,,
38.125,55532.4375,36.0899,36.7109,26.2295082,48253.3604,,,,,,,,,
38.6094,55571.0469,35.875,36.6328,25.90042839,48291.9698,,,,,,,,,
38.1719,55609.2188,36.5196,36.6679,26.19728125,48330.1417,,,,,,,,,
37.8945,55647.1133,36.4062,36.4766,26.38905382,48368.0362,,,,,,,,,
37.9961,55685.1094,36.5351,36.4727,26.31849058,48406.0323,,,,,,,,,
37.8633,55722.9727,36.1601,36.3164,26.41079885,48443.8956,,,,,,,,,
38.1679,55761.1406,36.1719,36.5781,26.20002672,48482.0635,,,,,,,,,
37.9453,55799.0859,36.7265,36.4375,26.35372497,48520.0088,,,,,,,,,
37.8633,55836.9492,36.5117,36.4179,26.41079885,48557.8721,,,,,,,,,
37.8906,55874.8398,36.1485,36.3476,26.39176999,48595.7627,,,,,,,,,
37.9766,55912.8164,36.1445,36.3828,26.33200444,48633.7393,,,,,,,,,
37.8359,55950.6523,35.9648,36.2891,26.42992502,48671.5752,,,,,,,,,
37.8946,55988.5469,36.0508,36.3711,26.38898418,48709.4698,,,,,,,,,
38.1914,56026.7383,36.8047,36.6328,26.18390528,48747.6612,,,,,,,,,
37.8281,56064.5664,36.5703,36.3672,26.43537476,48785.4893,,,,,,,,,
37.9883,56102.5547,36.5313,36.5195,26.32389446,48823.4776,,,,,,,,,
37.9101,56140.4648,36.1211,36.4258,26.37819473,48861.3877,,,,,,,,,
37.9219,56178.3867,35.7578,36.4063,26.36998674,48899.3096,,,,,,,,,
37.9766,56216.3633,36.8047,36.3867,26.33200444,48937.2862,,,,,,,,,
37.8984,56254.2617,36.4414,36.4258,26.38633821,48975.1846,,,,,,,,,
37.8906,56292.1523,36.293,36.3672,26.39176999,49013.0752,,,,,,,,,
37.8125,56329.9648,36.1055,36.3984,26.44628099,49050.8877,,,,,,,,,
38.0782,56368.043,35.8867,36.4688,26.26174557,49088.9659,,,,,,,,,
37.9961,56406.0391,36.1015,36.3399,26.31849058,49126.962,,,,,,,,,
38.039,56444.0781,36.7148,36.3985,26.28880885,49165.001,,,,,,,,,
37.8867,56481.9648,36.5586,36.293,26.39448672,49202.8877,,,,,,,,,
38.0118,56519.9766,36.3555,36.3789,26.30762027,49240.8995,,,,,,,,,
37.8672,56557.8438,36.3321,36.3164,26.40807876,49278.7667,,,,,,,,,
37.9062,56595.75,36.1015,36.3555,26.38090866,49316.6729,,,,,,,,,
38.0273,56633.7773,36.7266,36.3633,26.29689723,49354.7002,,,,,,,,,
38.1055,56671.8828,36.5586,36.4258,26.24293081,49392.8057,,,,,,,,,
38.0156,56709.8984,36.25,36.3906,26.30499058,49430.8213,,,,,,,,,
38.0977,56747.9961,36.0742,36.414,26.2483037,49468.919,,,,,,,,,
38.0937,56786.0898,35.836,36.4453,26.25105989,49507.0127,,,,,,,,,
38.1368,56824.2266,35.8672,36.4804,26.22139246,49545.1495,,,,,,,,,
38.0546,56862.2812,36.6797,36.4336,26.27803209,49583.2041,,,,,,,,,
38.1485,56900.4297,36.6523,36.6953,26.21335046,49621.3526,,,,,,,,,
37.8555,56938.2852,36.168,36.3164,26.4162407,49659.2081,,,,,,,,,
38.0117,56976.2969,36.2305,36.586,26.30768947,49697.2198,,,,,,,,,
37.832,57014.1289,36.293,36.4218,26.43264961,49735.0518,,,,,,,,,
37.9883,57052.1172,36.4335,36.4297,26.32389446,49773.0401,,,,,,,,,
37.7734,57089.8906,36.5586,36.332,26.47365606,49810.8135,,,,,,,,,
37.7539,57127.6445,36.2812,36.3867,26.48732979,49848.5674,,,,,,,,,
38.2227,57165.8672,36.2774,36.7148,26.16246367,49886.7901,,,,,,,,,
37.9101,57203.7773,36.2656,36.4297,26.37819473,49924.7002,,,,,,,,,
37.7657,57241.543,36.125,36.3555,26.47905374,49962.4659,,,,,,,,,
38.0351,57279.5781,36.7929,36.3477,26.29150443,50000.501,,,,,,,,,
37.8555,57317.4336,36.5117,36.4258,26.4162407,50038.3565,,,,,,,,,
37.957,57355.3906,36.332,36.4687,26.3456016,50076.3135,,,,,,,,,
37.8516,57393.2422,36.2226,36.3242,26.41896247,50114.1651,,,,,,,,,
37.8711,57431.1133,36.25,36.371,26.40535923,50152.0362,,,,,,,,,
37.9023,57469.0156,36.1719,36.3046,26.38362316,50189.9385,,,,,,,,,
38.0391,57507.0547,36.7852,36.3164,26.28873974,50227.9776,,,,,,,,,
37.9414,57544.9961,36.5351,36.5156,26.35643387,50265.919,,,,,,,,,
38.0703,57583.0664,36.2617,36.4961,26.26719516,50303.9893,,,,,,,,,
38,57621.0664,36.2422,36.5312,26.31578947,50341.9893,,,,,,,,,
38.293,57659.3594,36.332,36.7109,26.11443345,50380.2823,,,,,,,,,
37.9922,57697.3516,36.293,36.5079,26.32119224,50418.2745,,,,,,,,,
37.9218,57735.2734,36.5586,36.3906,26.37005627,50456.1963,,,,,,,,,
37.875,57773.1484,36.625,36.336,26.40264026,50494.0713,,,,,,,,,
37.7344,57810.8828,36.2969,36.3633,26.50101764,50531.8057,,,,,,,,,
37.9492,57848.832,36.2227,36.3321,26.35101662,50569.7549,,,,,,,,,
37.9532,57886.7852,36.1797,36.4102,26.34823941,50607.7081,,,,,,,,,
37.9648,57924.75,36.6407,36.3945,26.34018881,50645.6729,,,,,,,,,
38.0586,57962.8086,36.4609,36.457,26.27527024,50683.7315,,,,,,,,,
37.7617,58000.5703,36.2929,36.3633,26.4818586,50721.4932,,,,,,,,,
37.875,58038.4453,36.2773,36.3867,26.40264026,50759.3682,,,,,,,,,
38.0664,58076.5117,36.1055,36.5391,26.2698863,50797.4346,,,,,,,,,
37.9258,58114.4375,36.0508,36.3829,26.36727505,50835.3604,,,,,,,,,
37.9766,58152.4141,36.75,36.4141,26.33200444,50873.337,,,,,,,,,
37.9101,58190.3242,36.4883,36.3555,26.37819473,50911.2471,,,,,,,,,
38.2461,58228.5703,36.1406,36.8438,26.14645676,50949.4932,,,,,,,,,
38.125,58266.6953,36.2266,36.5976,26.2295082,50987.6182,,,,,,,,,
37.8438,58304.5391,36.1914,36.418,26.4244077,51025.462,,,,,,,,,
37.8359,58342.375,36.3633,36.4493,26.42992502,51063.2979,,,,,,,,,
37.875,58380.25,36.6601,36.3047,26.40264026,51101.1729,,,,,,,,,
37.9375,58418.1875,36.5586,36.4453,26.35914333,51139.1104,,,,,,,,,
37.8906,58456.0781,36.1524,36.4492,26.39176999,51177.001,,,,,,,,,
37.8867,58493.9648,36.2227,36.3164,26.39448672,51214.8877,,,,,,,,,
37.9024,58531.8672,36.0507,36.3477,26.38355355,51252.7901,,,,,,,,,
38.0195,58569.8867,36.7656,36.5977,26.30229224,51290.8096,,,,,,,,,
37.8672,58607.7539,36.4961,36.4414,26.40807876,51328.6768,,,,,,,,,
37.8359,58645.5898,36.1289,36.2929,26.42992502,51366.5127,,,,,,,,,
38.2188,58683.8086,36.2227,36.6133,26.16513339,51404.7315,,,,,,,,,
38.0859,58721.8945,36.3047,36.3633,26.25643611,51442.8174,,,,,,,,,
38.2071,58760.1016,36.125,36.5078,26.17314583,51481.0245,,,,,,,,,
37.8203,58797.9219,36.5312,36.3516,26.44082675,51518.8448,,,,,,,,,
37.789,58835.7109,36.4805,36.3164,26.46272725,51556.6338,,,,,,,,,
38.0625,58873.7734,36.5273,36.461,26.272578,51594.6963,,,,,,,,,
38.0977,58911.8711,36.2773,36.4648,26.2483037,51632.794,,,,,,,,,
37.7656,58949.6367,36.1406,36.3476,26.47912386,51670.5596,,,,,,,,,
37.8711,58987.5078,36.3828,36.3711,26.40535923,51708.4307,,,,,,,,,
38.0039,59025.5117,36.7813,36.4609,26.31308892,51746.4346,,,,,,,,,
37.8242,59063.3359,36.5079,36.3125,26.43810048,51784.2588,,,,,,,,,
37.9141,59101.25,36.2305,36.4648,26.37541179,51822.1729,,,,,,,,,
37.8164,59139.0664,36.2891,36.3164,26.44355359,51859.9893,,,,,,,,,
37.9766,59177.043,36.0391,36.3945,26.33200444,51897.9659,,,,,,,,,
38.0039,59215.0469,35.9883,36.5468,26.31308892,51935.9698,,,,,,,,,
37.9023,59252.9492,36.7226,36.3515,26.38362316,51973.8721,,,,,,,,,
37.9063,59290.8555,36.4804,36.3829,26.38083907,52011.7784,,,,,,,,,
37.875,59328.7305,36.1641,36.3281,26.40264026,52049.6534,,,,,,,,,
37.9179,59366.6484,36.2813,36.4453,26.37276853,52087.5713,,,,,,,,,
38.1211,59404.7695,36.1875,36.5468,26.23219162,52125.6924,,,,,,,,,
37.9024,59442.6719,36.5664,36.4414,26.38355355,52163.5948,,,,,,,,,
37.8711,59480.543,36.6719,36.4063,26.40535923,52201.4659,,,,,,,,,
37.8945,59518.4375,36.5664,36.3906,26.38905382,52239.3604,,,,,,,,,
37.9453,59556.3828,36.1406,36.3164,26.35372497,52277.3057,,,,,,,,,
38.0274,59594.4102,36.2695,36.3789,26.29682808,52315.3331,,,,,,,,,
38.0781,59632.4883,36.1523,36.3437,26.26181453,52353.4112,,,,,,,,,
37.9453,59670.4336,36.4375,36.3437,26.35372497,52391.3565,,,,,,,,,
38.0312,59708.4648,36.6484,36.4297,26.29420055,52429.3877,,,,,,,,,
38.0782,59746.543,36.2656,36.4258,26.26174557,52467.4659,,,,,,,,,
38.0078,59784.5508,36.1328,36.293,26.31038892,52505.4737,,,,,,,,,
38.039,59822.5898,36.3945,36.3321,26.28880885,52543.5127,,,,,,,,,
38.0938,59860.6836,36.5078,36.5157,26.25099097,52581.6065,,,,,,,,,
38.2383,59898.9219,36.6211,36.414,26.15179022,52619.8448,,,,,,,,,
38,59936.9219,36.5859,36.3945,26.31578947,52657.8448,,,,,,,,,
37.7148,59974.6367,36.2539,36.3164,26.51478995,52695.5596,,,,,,,,,
38.0625,60012.6992,36.2188,36.5312,26.272578,52733.6221,,,,,,,,,
37.9141,60050.6133,36.082,36.3672,26.37541179,52771.5362,,,,,,,,,
37.9492,60088.5625,36.7226,36.457,26.35101662,52809.4854,,,,,,,,,
38.125,60126.6875,36.5508,36.5469,26.2295082,52847.6104,,,,,,,,,
38.0547,60164.7422,36.1446,36.5195,26.27796304,52885.6651,,,,,,,,,
37.7812,60202.5234,36.1679,36.3126,26.46819053,52923.4463,,,,,,,,,
37.8868,60240.4102,36.1954,36.4141,26.39441705,52961.3331,,,,,,,,,
37.7734,60278.1836,36.3242,36.3047,26.47365606,52999.1065,,,,,,,,,
38.0273,60316.2109,36.6328,36.5157,26.29689723,53037.1338,,,,,,,,,
37.8672,60354.0781,36.629,36.3867,26.40807876,53075.001,,,,,,,,,
37.9571,60392.0352,36.207,36.418,26.34553219,53112.9581,,,,,,,,,
37.8906,60429.9258,36.2618,36.4258,26.39176999,53150.8487,,,,,,,,,
37.7969,60467.7227,36.207,36.332,26.45719623,53188.6456,,,,,,,,,
37.914,60505.6367,36.1172,36.3437,26.37548135,53226.5596,,,,,,,,,
37.9258,60543.5625,36.7344,36.3672,26.36727505,53264.4854,,,,,,,,,
37.8867,60581.4492,36.4961,36.3711,26.39448672,53302.3721,,,,,,,,,
37.8828,60619.332,36.25,36.4296,26.39720401,53340.2549,,,,,,,,,
37.8242,60657.1562,36.3242,36.3047,26.43810048,53378.0791,,,,,,,,,
37.8086,60694.9648,36.2187,36.3789,26.44900896,53415.8877,,,,,,,,,
38.1172,60733.082,36.3789,36.5898,26.23487559,53454.0049,,,,,,,,,
38.1797,60771.2617,36.7421,36.6523,26.19192922,53492.1846,,,,,,,,,
38.1367,60809.3984,36.5235,36.582,26.22146122,53530.3213,,,,,,,,,
37.9532,60847.3516,36.2383,36.4922,26.34823941,53568.2745,,,,,,,,,
38.1054,60885.457,36.2695,36.5547,26.24299968,53606.3799,,,,,,,,,
37.8438,60923.3008,36.0391,36.4492,26.4244077,53644.2237,,,,,,,,,
38.0195,60961.3203,36.8047,36.2656,26.30229224,53682.2432,,,,,,,,,
37.9063,60999.2266,36.5781,36.3438,26.38083907,53720.1495,,,,,,,,,
37.9062,61037.1328,36.1562,36.3633,26.38090866,53758.0557,,,,,,,,,
37.836,61074.9688,36.2773,36.3086,26.42985516,53795.8917,,,,,,,,,
38.039,61113.0078,36.1914,36.4805,26.28880885,53833.9307,,,,,,,,,
37.8438,61150.8516,36.1406,36.4336,26.4244077,53871.7745,,,,,,,,,
38.1289,61188.9805,36.6601,36.6719,26.22682532,53909.9034,,,,,,,,,
37.9218,61226.9023,36.586,36.3867,26.37005627,53947.8252,,,,,,,,,
38.0665,61264.9688,36.2617,36.418,26.26981729,53985.8917,,,,,,,,,
37.9492,61302.918,36.1328,36.3906,26.35101662,54023.8409,,,,,,,,,
38.0078,61340.9258,36.0391,36.4804,26.31038892,54061.8487,,,,,,,,,
37.8789,61378.8047,36.0039,36.3203,26.39992186,54099.7276,,,,,,,,,
37.9414,61416.7461,36.7305,36.3555,26.35643387,54137.669,,,,,,,,,
37.8086,61454.5547,36.539,36.3633,26.44900896,54175.4776,,,,,,,,,
37.9648,61492.5195,36.1992,36.5234,26.34018881,54213.4424,,,,,,,,,
37.9414,61530.4609,36.293,36.4726,26.35643387,54251.3838,,,,,,,,,
37.7969,61568.2578,36.1914,36.4727,26.45719623,54289.1807,,,,,,,,,
38.0078,61606.2656,36.7735,36.3516,26.31038892,54327.1885,,,,,,,,,
37.8125,61644.0781,36.6367,36.418,26.44628099,54365.001,,,,,,,,,
37.8985,61681.9766,36.5156,36.3828,26.38626859,54402.8995,,,,,,,,,
37.8007,61719.7773,36.1836,36.2813,26.45453656,54440.7002,,,,,,,,,
37.9922,61757.7695,36.3125,36.5078,26.32119224,54478.6924,,,,,,,,,
38.0352,61795.8047,36.1641,36.5039,26.2914353,54516.7276,,,,,,,,,
37.8906,61833.6953,36.6914,36.3672,26.39176999,54554.6182,,,,,,,,,
37.9453,61871.6406,36.5508,36.4414,26.35372497,54592.5635,,,,,,,,,
37.8867,61909.5273,36.4766,36.5312,26.39448672,54630.4502,,,,,,,,,
37.6875,61947.2148,36.2617,36.2969,26.53399668,54668.1377,,,,,,,,,
37.8008,61985.0156,36.2657,36.3516,26.45446657,54705.9385,,,,,,,,,
38.0235,62023.0391,36.1015,36.5664,26.29952529,54743.962,,,,,,,,,
38.039,62061.0781,36.6914,36.3945,26.28880885,54782.001,,,,,,,,,
38.0625,62099.1406,36.5313,36.3945,26.272578,54820.0635,,,,,,,,,
37.8789,62137.0195,36.2148,36.3438,26.39992186,54857.9424,,,,,,,,,
37.961,62174.9805,36.2071,36.3086,26.34282553,54895.9034,,,,,,,,,
37.8711,62212.8516,36.1641,36.293,26.40535923,54933.7745,,,,,,,,,
37.9765,62250.8281,36.0117,36.4609,26.33207378,54971.751,,,,,,,,,
38.0157,62288.8438,36.7227,36.6094,26.30492139,55009.7667,,,,,,,,,
37.8632,62326.707,36.5235,36.3164,26.4108686,55047.6299,,,,,,,,,
38.0664,62364.7734,36.1874,36.4961,26.2698863,55085.6963,,,,,,,,,
37.9063,62402.6797,36.2031,36.3789,26.38083907,55123.6026,,,,,,,,,
37.9141,62440.5938,36.1367,36.5078,26.37541179,55161.5167,,,,,,,,,
38.0156,62478.6094,36.8047,36.4063,26.30499058,55199.5323,,,,,,,,,
37.8086,62516.418,36.6289,36.3477,26.44900896,55237.3409,,,,,,,,,
37.8984,62554.3164,36.5429,36.4531,26.38633821,55275.2393,,,,,,,,,
37.875,62592.1914,36.2968,36.457,26.40264026,55313.1143,,,,,,,,,
37.9375,62630.1289,36.2344,36.539,26.35914333,55351.0518,,,,,,,,,
37.9414,62668.0703,36.0899,36.5391,26.35643387,55388.9932,,,,,,,,,
38.0117,62706.082,36.8477,36.5,26.30768947,55427.0049,,,,,,,,,
38,62744.082,36.5,36.5547,26.31578947,55465.0049,,,,,,,,,
37.9102,62781.9922,36.207,36.4844,26.37812515,55502.9151,,,,,,,,,
37.8047,62819.7969,36.2812,36.4531,26.45173748,55540.7198,,,,,,,,,
38.0234,62857.8203,36.1758,36.4843,26.29959446,55578.7432,,,,,,,,,
