latency,time,GPU1,GPU2,GPU3,GPU4,fps,time_rel,,,,,,,,,
15.9219,143389.7969,13.0157,12.4375,12.6876,13.9375,62.80657459,129981.1494,,,,,,,,,
16.0937,143405.8906,13.0781,12.4375,12.7187,14.1875,62.13611537,129997.2431,,,,,,,,,
16.3438,143422.2344,13.1563,12.4688,12.7187,14.1718,61.18528127,130013.5869,,,,,,,,,
16.2656,143438.5,13.0938,12.4844,12.7031,14.1719,61.47944127,130029.8525,,,,,,,,,
16.3281,143454.8281,13.0781,12.5469,12.7031,14.1719,61.24411291,130046.1806,,,,,,,,,
16.3281,143471.1562,13.1562,12.5469,12.7968,14.0782,61.24411291,130062.5087,,,,,,,,,
16.875,143488.0312,13.125,12.4687,12.6875,13.9843,59.25925926,130079.3837,,,,,,,,,
17.3438,143505.375,13.0625,12.4687,12.6719,14.0156,57.65749144,130096.7275,,,,,,,,,
17.9375,143523.3125,13.1406,12.4843,12.6406,14.0938,55.74912892,130114.665,,,,,,,,,
16.6563,143539.9688,13.1406,12.4844,12.7969,14,60.03734323,130131.3213,,,,,,,,,
16.6562,143556.625,13.1094,12.4843,12.7344,14.0156,60.03770368,130147.9775,,,,,,,,,
17.8594,143574.4844,13.1719,12.5312,12.6719,13.9532,55.99292249,130165.8369,,,,,,,,,
17,143591.4844,13.125,12.3906,12.7188,13.9531,58.82352941,130182.8369,,,,,,,,,
17.3906,143608.875,13.1406,12.4532,12.6875,13.9688,57.50232884,130200.2275,,,,,,,,,
17.2969,143626.1719,13.0626,12.4688,12.7031,14.0157,57.81382791,130217.5244,,,,,,,,,
17.0781,143643.25,13.125,12.5624,12.8125,13.9063,58.55452304,130234.6025,,,,,,,,,
17.2969,143660.5469,13.1718,12.4219,12.7969,13.8906,57.81382791,130251.8994,,,,,,,,,
16.8281,143677.375,13.0313,12.4375,12.7188,13.8281,59.42441512,130268.7275,,,,,,,,,
15.9531,143693.3281,13.1563,12.4375,12.6875,13.9219,62.68374172,130284.6806,,,,,,,,,
15.8281,143709.1562,13.0781,12.4375,12.7031,13.8281,63.17877699,130300.5087,,,,,,,,,
16.0313,143725.1875,13.0937,12.4531,12.75,13.8906,62.37797309,130316.54,,,,,,,,,
15.7969,143740.9844,13.0625,12.5625,12.7656,13.8126,63.30355956,130332.3369,,,,,,,,,
15.7187,143756.7031,13.1093,12.4844,12.6718,13.7657,63.61849262,130348.0556,,,,,,,,,
15.7969,143772.5,13.1094,12.4844,12.7188,13.8281,63.30355956,130363.8525,,,,,,,,,
15.9062,143788.4062,13.1406,12.5,12.6719,13.7969,62.86856697,130379.7587,,,,,,,,,
15.9219,143804.3281,13.1406,12.4219,12.6563,13.9062,62.80657459,130395.6806,,,,,,,,,
16.2969,143820.625,13.0626,12.4062,12.75,14.2188,61.3613632,130411.9775,,,,,,,,,
16.5469,143837.1719,13.0937,12.5,12.7344,14.2031,60.43428074,130428.5244,,,,,,,,,
17.5312,143854.7031,13.0624,12.4688,12.7031,14.2031,57.0411609,130446.0556,,,,,,,,,
18.2344,143872.9375,13.125,12.4375,12.6563,14.2813,54.84139868,130464.29,,,,,,,,,
16.25,143889.1875,13.0938,12.4687,12.7656,14.0781,61.53846154,130480.54,,,,,,,,,
16.2031,143905.3906,13.0469,12.4063,12.8437,14,61.7165851,130496.7431,,,,,,,,,
15.9532,143921.3438,13.0157,12.5,12.6563,14,62.6833488,130512.6963,,,,,,,,,
16.2968,143937.6406,13.0937,12.4844,12.6719,14.1563,61.36173973,130528.9931,,,,,,,,,
16.1094,143953.75,13.0625,12.5,12.6719,14.125,62.07555837,130545.1025,,,,,,,,,
16.3281,143970.0781,13.0625,12.4688,12.7343,13.9375,61.24411291,130561.4306,,,,,,,,,
15.9688,143986.0469,13.0469,12.4531,12.7031,13.875,62.62211312,130577.3994,,,,,,,,,
15.875,144001.9219,13.2343,12.4687,12.8281,13.9063,62.99212598,130593.2744,,,,,,,,,
15.9843,144017.9062,13.125,12.4688,12.7187,13.9688,62.56138836,130609.2587,,,,,,,,,
15.8907,144033.7969,13.0937,12.4218,12.7344,13.875,62.92988981,130625.1494,,,,,,,,,
15.9062,144049.7031,13.1406,12.4219,12.7031,13.9376,62.86856697,130641.0556,,,,,,,,,
15.9375,144065.6406,13.1875,12.4687,12.7187,13.875,62.74509804,130656.9931,,,,,,,,,
15.8906,144081.5312,13.0938,12.4687,12.7187,13.8437,62.93028583,130672.8837,,,,,,,,,
15.9219,144097.4531,13.0781,12.4531,12.7188,13.8594,62.80657459,130688.8056,,,,,,,,,
16.2031,144113.6562,13.1093,12.5156,12.7188,14.2813,61.7165851,130705.0087,,,,,,,,,
16.2032,144129.8594,13.1406,12.4531,12.75,14.2031,61.71620421,130721.2119,,,,,,,,,
16.2187,144146.0781,13.0625,12.4531,12.75,14.1875,61.65722284,130737.4306,,,,,,,,,
16.3594,144162.4375,13.1406,12.5156,12.6875,14.2812,61.1269362,130753.79,,,,,,,,,
16.0781,144178.5156,13.1875,12.4687,12.7969,14.2031,62.1964038,130769.8681,,,,,,,,,
16.6406,144195.1562,13.125,12.4218,12.7187,14.0937,60.093987,130786.5087,,,,,,,,,
17.3594,144212.5156,13.1094,12.4375,12.6875,14.0782,57.60567762,130803.8681,,,,,,,,,
16.3282,144228.8438,13.1093,12.4219,12.8906,14.125,61.24373783,130820.1963,,,,,,,,,
16.2031,144245.0469,13.0781,12.5,12.7657,14.0625,61.7165851,130836.3994,,,,,,,,,
16.0781,144261.125,13.1407,12.4687,12.7031,14.125,62.1964038,130852.4775,,,,,,,,,
15.9844,144277.1094,13.2188,12.4843,12.7031,13.9219,62.56099697,130868.4619,,,,,,,,,
16.0781,144293.1875,13.125,12.4531,12.7031,13.9063,62.1964038,130884.54,,,,,,,,,
15.9844,144309.1719,13.0469,12.4844,12.8281,13.9844,62.56099697,130900.5244,,,,,,,,,
16.0156,144325.1875,13.125,12.4532,12.8437,14.0312,62.43912186,130916.54,,,,,,,,,
16.2187,144341.4062,13.0625,12.4688,12.7656,14.0156,61.65722284,130932.7587,,,,,,,,,
15.9063,144357.3125,13.1407,12.4844,12.8437,13.875,62.86817173,130948.665,,,,,,,,,
16.1875,144373.5,13.1563,12.4376,12.75,14.1719,61.77606178,130964.8525,,,,,,,,,
16.5781,144390.0781,13.0781,12.5156,12.6719,14.25,60.32054337,130981.4306,,,,,,,,,
16.2031,144406.2812,13.0157,12.4374,12.7656,14.2031,61.7165851,130997.6337,,,,,,,,,
16.9376,144423.2188,13.125,12.5781,12.7187,14.2344,59.04024183,131014.5713,,,,,,,,,
18.8906,144442.1094,13.0782,12.4843,12.75,14.0625,52.93638106,131033.4619,,,,,,,,,
16.0312,144458.1406,13.0312,12.4531,12.7657,14.0468,62.37836219,131049.4931,,,,,,,,,
16.4063,144474.5469,13.0781,12.4063,12.7813,14.0782,60.95219519,131065.8994,,,,,,,,,
16.0469,144490.5938,13.125,12.5313,12.7656,14.1406,62.31733232,131081.9463,,,,,,,,,
16.0624,144506.6562,13.0156,12.4375,12.7656,13.9844,62.25719693,131098.0087,,,,,,,,,
15.9063,144522.5625,13.1094,12.4375,12.7656,13.9844,62.86817173,131113.915,,,,,,,,,
17.3125,144539.875,13.0781,12.5156,12.7344,13.9375,57.76173285,131131.2275,,,,,,,,,
17.6094,144557.4844,13.0625,12.4844,12.75,14,56.78785194,131148.8369,,,,,,,,,
16.7968,144574.2812,13.0781,12.4375,12.7813,13.9218,59.53514955,131165.6337,,,,,,,,,
16.8438,144591.125,13.0782,12.4062,12.75,14.0156,59.36902599,131182.4775,,,,,,,,,
17.6562,144608.7812,13.1718,12.5156,12.7969,13.9531,56.63732853,131200.1337,,,,,,,,,
17.5157,144626.2969,13.1406,12.4219,12.7188,13.8594,57.09163779,131217.6494,,,,,,,,,
17.0469,144643.3438,13.125,12.4844,12.6563,13.9375,58.66169216,131234.6963,,,,,,,,,
17.5624,144660.9062,13.1406,12.4688,12.6874,13.875,56.93982599,131252.2587,,,,,,,,,
16.25,144677.1562,13.0626,12.4374,12.75,13.8594,61.53846154,131268.5087,,,,,,,,,
17.1094,144694.2656,13.0625,12.4844,12.75,13.8126,58.44740318,131285.6181,,,,,,,,,
17.625,144711.8906,13.1719,12.4687,12.7969,13.8281,56.73758865,131303.2431,,,,,,,,,
17.5938,144729.4844,13.2031,12.4063,12.7656,13.9218,56.83820437,131320.8369,,,,,,,,,
17.0937,144746.5781,13.125,12.4687,12.7187,13.8125,58.5010852,131337.9306,,,,,,,,,
16,144762.5781,13.0625,12.5,12.7968,13.9688,62.5,131353.9306,,,,,,,,,
15.8281,144778.4062,13.0468,12.4063,12.7031,13.9063,63.17877699,131369.7587,,,,,,,,,
15.875,144794.2812,13.0624,12.4063,12.7813,13.875,62.99212598,131385.6337,,,,,,,,,
16,144810.2812,13.0469,12.4218,12.6719,13.9062,62.5,131401.6337,,,,,,,,,
15.9688,144826.25,13.1563,12.5,12.7343,13.875,62.62211312,131417.6025,,,,,,,,,
15.75,144842,13.1719,12.5937,12.75,13.7969,63.49206349,131433.3525,,,,,,,,,
16.3906,144858.3906,13.0625,12.4688,12.7031,14.2813,61.01057923,131449.7431,,,,,,,,,
16.875,144875.2656,13.0469,12.4531,12.7812,14.2812,59.25925926,131466.6181,,,,,,,,,
16.2656,144891.5312,13.1406,12.4844,12.7344,14.1874,61.47944127,131482.8837,,,,,,,,,
16.2188,144907.75,13.0938,12.4688,12.7188,14.2344,61.65684268,131499.1025,,,,,,,,,
16.4375,144924.1875,13,12.4688,12.6719,14.1094,60.8365019,131515.54,,,,,,,,,
16.2344,144940.4219,13.0156,12.4375,12.7657,14.0156,61.59759523,131531.7744,,,,,,,,,
16.875,144957.2969,13.0938,12.4843,12.75,14.0625,59.25925926,131548.6494,,,,,,,,,
16.1406,144973.4375,13.1562,12.5,12.7187,14.0625,61.95556547,131564.79,,,,,,,,,
16.0781,144989.5156,13.0781,12.4219,12.7187,14.1407,62.1964038,131580.8681,,,,,,,,,
16.0313,145005.5469,13.0625,12.4532,12.7344,14.0625,62.37797309,131596.8994,,,,,,,,,
16.6875,145022.2344,13.125,12.4844,12.6719,13.9062,59.92509363,131613.5869,,,,,,,,,
16.7968,145039.0312,13.1094,12.4687,12.7188,13.8906,59.53514955,131630.3837,,,,,,,,,
15.9376,145054.9688,13.125,12.5,12.7187,14,62.74470435,131646.3213,,,,,,,,,
16.1093,145071.0781,13.1094,12.4687,12.7344,13.9844,62.07594371,131662.4306,,,,,,,,,
16.0313,145087.1094,13.125,12.4531,12.75,14.0156,62.37797309,131678.4619,,,,,,,,,
15.9062,145103.0156,13.1407,12.4531,12.7969,13.875,62.86856697,131694.3681,,,,,,,,,
15.9219,145118.9375,13.0782,12.4375,12.7812,13.8906,62.80657459,131710.29,,,,,,,,,
16.1563,145135.0938,13.0781,12.5937,12.7344,14.1719,61.8953597,131726.4463,,,,,,,,,
16.2031,145151.2969,13.1407,12.4375,12.75,14.1719,61.7165851,131742.6494,,,,,,,,,
16.3437,145167.6406,13.1406,12.4063,12.7968,14.1718,61.18565563,131758.9931,,,,,,,,,
16.2813,145183.9219,13.1094,12.5313,12.6562,14.25,61.42015687,131775.2744,,,,,,,,,
16.1093,145200.0312,13.1406,12.4688,12.7656,14.1719,62.07594371,131791.3837,,,,,,,,,
16,145216.0312,13.0781,12.4531,12.7812,14.125,62.5,131807.3837,,,,,,,,,
16.0469,145232.0781,13.0781,12.4844,12.75,14,62.31733232,131823.4306,,,,,,,,,
16.1875,145248.2656,13.25,12.5,12.7969,14.125,61.77606178,131839.6181,,,,,,,,,
15.9688,145264.2344,13.0312,12.4375,12.7187,14,62.62211312,131855.5869,,,,,,,,,
17,145281.2344,13.0781,12.3906,12.7344,14.0938,58.82352941,131872.5869,,,,,,,,,
17.1562,145298.3906,13.0624,12.4531,12.7813,13.9218,58.28796587,131889.7431,,,,,,,,,
17.1094,145315.5,13.1093,12.4531,12.7344,13.9219,58.44740318,131906.8525,,,,,,,,,
17.6406,145333.1406,13.0781,12.4063,12.7344,13.9844,56.68741426,131924.4931,,,,,,,,,
16.9063,145350.0469,13.1094,12.4532,12.6876,13.9062,59.1495478,131941.3994,,,,,,,,,
17.3125,145367.3594,13.1562,12.4687,12.7343,13.9688,57.76173285,131958.7119,,,,,,,,,
17.5781,145384.9375,13.1563,12.4532,12.75,13.8281,56.8889698,131976.29,,,,,,,,,
16.8437,145401.7812,13.1875,12.4531,12.7812,13.8125,59.36937846,131993.1337,,,,,,,,,
16.6876,145418.4688,13.0938,12.4688,12.6719,13.9062,59.92473453,132009.8213,,,,,,,,,
17.4374,145435.9062,13.1563,12.5313,12.7188,13.8437,57.34799913,132027.2587,,,,,,,,,
17.0626,145452.9688,13.1094,12.4375,12.7031,13.8282,58.60771512,132044.3213,,,,,,,,,
17.2812,145470.25,13.0781,12.4687,12.6562,13.8437,57.86635187,132061.6025,,,,,,,,,
17.4844,145487.7344,13.0781,12.4531,12.6875,13.7969,57.19384137,132079.0869,,,,,,,,,
17.3906,145505.125,13.1094,12.4688,12.7031,13.7968,57.50232884,132096.4775,,,,,,,,,
16.8594,145521.9844,13.1406,12.4844,12.7813,13.8282,59.31409184,132113.3369,,,,,,,,,
15.9844,145537.9688,13,12.4531,12.75,13.8594,62.56099697,132129.3213,,,,,,,,,
15.875,145553.8438,13.0938,12.4375,12.7032,13.8281,62.99212598,132145.1963,,,,,,,,,
16.2031,145570.0469,13.0313,12.5313,12.7187,14.2031,61.7165851,132161.3994,,,,,,,,,
16.4062,145586.4531,13.1094,12.4375,12.75,14.25,60.95256671,132177.8056,,,,,,,,,
16.3594,145602.8125,13.0156,12.4375,12.7969,14.2812,61.1269362,132194.165,,,,,,,,,
16.0937,145618.9062,13,12.4688,12.6874,14.1718,62.13611537,132210.2587,,,,,,,,,
16.3282,145635.2344,13.0781,12.5,12.75,14.2187,61.24373783,132226.5869,,,,,,,,,
16.0468,145651.2812,13.0156,12.5156,12.7657,14.0312,62.31772067,132242.6337,,,,,,,,,
16.1094,145667.3906,13.0781,12.4532,12.7187,14.0312,62.07555837,132258.7431,,,,,,,,,
16.7656,145684.1562,13.0156,12.4844,12.7344,14.0937,59.64594169,132275.5087,,,,,,,,,
16.1719,145700.3281,13.0157,12.4531,12.7031,14.0782,61.8356532,132291.6806,,,,,,,,,
16.2813,145716.6094,13.0938,12.4843,12.7343,14.0781,61.42015687,132307.9619,,,,,,,,,
18.4218,145735.0312,13.1718,12.4374,12.7032,14.0157,54.28351193,132326.3837,,,,,,,,,
15.9376,145750.9688,13.1093,12.4531,12.7812,14,62.74470435,132342.3213,,,,,,,,,
17.125,145768.0938,13.0938,12.4531,12.7343,13.9532,58.39416058,132359.4463,,,,,,,,,
18.6093,145786.7031,13.0781,12.4218,12.7343,14.0313,53.73657257,132378.0556,,,,,,,,,
15.875,145802.5781,13.1563,12.4843,12.8126,13.9219,62.99212598,132393.9306,,,,,,,,,
16.9375,145819.5156,13.125,12.4375,12.6875,13.875,59.04059041,132410.8681,,,,,,,,,
18.8125,145838.3281,13.125,12.4375,12.7031,13.8125,53.15614618,132429.6806,,,,,,,,,
15.8281,145854.1562,13.0937,12.4219,12.6875,13.8593,63.17877699,132445.5087,,,,,,,,,
16.9532,145871.1094,13.2031,12.4531,12.7187,13.7969,58.98591416,132462.4619,,,,,,,,,
15.8437,145886.9531,13.1407,12.4219,12.7344,13.8906,63.11656999,132478.3056,,,,,,,,,
15.9219,145902.875,13.1094,12.4844,12.7188,13.8281,62.80657459,132494.2275,,,,,,,,,
15.625,145918.5,13.0469,12.5157,12.7187,13.8126,64,132509.8525,,,,,,,,,
17.5469,145936.0469,13.1094,12.4375,12.7344,14.1875,56.99012361,132527.3994,,,,,,,,,
16.1719,145952.2188,13.1406,12.5,12.6719,14.2187,61.8356532,132543.5713,,,,,,,,,
16.3593,145968.5781,13.1406,12.5312,12.6874,14.2656,61.12730985,132559.9306,,,,,,,,,
16.25,145984.8281,13.0781,12.5,12.7031,14.2032,61.53846154,132576.1806,,,,,,,,,
16.125,146000.9531,13.1719,12.4688,12.8125,14.0781,62.01550388,132592.3056,,,,,,,,,
16.0625,146017.0156,13.0781,12.4843,12.6874,14.0781,62.25680934,132608.3681,,,,,,,,,
16.1563,146033.1719,13.0468,12.4375,12.7344,14.0781,61.8953597,132624.5244,,,,,,,,,
16.1719,146049.3438,13.0937,12.5624,12.7969,14.0469,61.8356532,132640.6963,,,,,,,,,
16.1406,146065.4844,13.1094,12.4531,12.7344,14.0469,61.95556547,132656.8369,,,,,,,,,
16.0156,146081.5,13.2031,12.4844,12.8282,14.0156,62.43912186,132672.8525,,,,,,,,,
16.4688,146097.9688,13.0313,12.4219,12.7656,14.0469,60.72087827,132689.3213,,,,,,,,,
15.9062,146113.875,13.0781,12.4062,12.7344,13.8906,62.86856697,132705.2275,,,,,,,,,
16.0625,146129.9375,13.0624,12.4063,12.75,13.9531,62.25680934,132721.29,,,,,,,,,
16.6875,146146.625,13.1875,12.5469,12.8281,13.875,59.92509363,132737.9775,,,,,,,,,
16,146162.625,13.0626,12.4843,12.7812,13.9688,62.5,132753.9775,,,,,,,,,
15.875,146178.5,13.0938,12.4688,12.7188,13.9062,62.99212598,132769.8525,,,,,,,,,
15.8438,146194.3438,13.1563,12.4844,12.75,13.8594,63.11617163,132785.6963,,,,,,,,,
16.2968,146210.6406,13.1719,12.4219,12.8281,14.2344,61.36173973,132801.9931,,,,,,,,,
16.25,146226.8906,13.0781,12.5312,12.7187,14.25,61.53846154,132818.2431,,,,,,,,,
16.4375,146243.3281,13.1407,12.5625,12.8281,14.3125,60.8365019,132834.6806,,,,,,,,,
16.3281,146259.6562,13.0937,12.4532,12.7344,14.2656,61.24411291,132851.0087,,,,,,,,,
16.1719,146275.8281,13.0625,12.4844,12.7812,14.1406,61.8356532,132867.1806,,,,,,,,,
16.0157,146291.8438,13.1406,12.5,12.6874,14.0469,62.43873199,132883.1963,,,,,,,,,
16.0312,146307.875,13.0625,12.4531,12.7343,14.0156,62.37836219,132899.2275,,,,,,,,,
16.375,146324.25,13.0781,12.4219,12.7657,14.0312,61.06870229,132915.6025,,,,,,,,,
16.0938,146340.3438,13.0625,12.5312,12.7032,14.125,62.13572929,132931.6963,,,,,,,,,
16.4531,146356.7969,13.1563,12.4532,12.7344,14.0626,60.7788198,132948.1494,,,,,,,,,
15.9531,146372.75,13.1094,12.4375,12.7344,13.9219,62.68374172,132964.1025,,,,,,,,,
15.7969,146388.5469,13.1093,12.5,12.7188,13.875,63.30355956,132979.8994,,,,,,,,,
15.9531,146404.5,13.1406,12.4844,12.7343,13.9688,62.68374172,132995.8525,,,,,,,,,
16.125,146420.625,13.125,12.4688,12.7188,14,62.01550388,133011.9775,,,,,,,,,
15.8906,146436.5156,13.0625,12.4375,12.7344,13.8907,62.93028583,133027.8681,,,,,,,,,
17.0313,146453.5469,13.1406,12.4844,12.8281,13.875,58.71542395,133044.8994,,,,,,,,,
17.6875,146471.2344,13.1874,12.4687,12.7032,13.8906,56.53710247,133062.5869,,,,,,,,,
16.0625,146487.2969,13.0782,12.4375,12.7343,13.7656,62.25680934,133078.6494,,,,,,,,,
15.7812,146503.0781,13.1093,12.4688,12.75,13.8906,63.3665374,133094.4306,,,,,,,,,
16.0938,146519.1719,13.0938,12.5624,12.7656,13.875,62.13572929,133110.5244,,,,,,,,,
15.8593,146535.0312,13.0938,12.5157,12.6875,13.7968,63.05448538,133126.3837,,,,,,,,,
15.8594,146550.8906,13.0625,12.4843,12.7031,13.8125,63.0540878,133142.2431,,,,,,,,,
15.9688,146566.8594,13.0781,12.4531,12.7969,13.8906,62.62211312,133158.2119,,,,,,,,,
15.9687,146582.8281,13.1406,12.5625,12.8125,13.8593,62.62250528,133174.1806,,,,,,,,,
15.7969,146598.625,13.2032,12.4844,12.6563,13.8438,63.30355956,133189.9775,,,,,,,,,
15.875,146614.5,13.1094,12.5469,12.6406,13.8438,62.99212598,133205.8525,,,,,,,,,
15.7969,146630.2969,13.0625,12.4063,12.6719,13.8437,63.30355956,133221.6494,,,,,,,,,
16.7187,146647.0156,13.0625,12.4844,12.7031,13.9219,59.81326299,133238.3681,,,,,,,,,
16.0156,146663.0312,13.0624,12.4531,12.7031,13.875,62.43912186,133254.3837,,,,,,,,,
15.9063,146678.9375,13.1406,12.4375,12.6562,13.9219,62.86817173,133270.29,,,,,,,,,
16.2031,146695.1406,13.0937,12.4844,12.6719,14.2344,61.7165851,133286.4931,,,,,,,,,
17.2656,146712.4062,13.0313,12.4687,12.7188,14.1406,57.9186359,133303.7587,,,,,,,,,
17.1876,146729.5938,13.0782,12.4219,12.7813,14.1876,58.18147967,133320.9463,,,,,,,,,
17.4687,146747.0625,13.1719,12.5312,12.6875,14.25,57.24524435,133338.415,,,,,,,,,
17.4375,146764.5,13.1719,12.5312,12.7656,14.0469,57.34767025,133355.8525,,,,,,,,,
17.3438,146781.8438,13.1094,12.4219,12.7188,14.1094,57.65749144,133373.1963,,,,,,,,,
16.5312,146798.375,13.0625,12.4218,12.75,14.0469,60.49167635,133389.7275,,,,,,,,,
17.0625,146815.4375,13.0781,12.4844,12.7187,13.9844,58.60805861,133406.79,,,,,,,,,
17.4375,146832.875,13.1875,12.4219,12.7188,14.0469,57.34767025,133424.2275,,,,,,,,,
16.8906,146849.7656,13.0469,12.4844,12.6876,13.8906,59.20452796,133441.1181,,,,,,,,,
17.375,146867.1406,13.1406,12.5,12.6875,13.9687,57.55395683,133458.4931,,,,,,,,,
17.1875,146884.3281,13.0937,12.5469,12.7344,14,58.18181818,133475.6806,,,,,,,,,
17.2188,146901.5469,13.0469,12.4688,12.7188,14,58.0760564,133492.8994,,,,,,,,,
17.7656,146919.3125,13.1094,12.4062,12.7187,13.9531,56.28855766,133510.665,,,,,,,,,
16.9375,146936.25,13.0781,12.4375,12.6875,13.8438,59.04059041,133527.6025,,,,,,,,,
17.3125,146953.5625,13.0469,12.4219,12.6718,13.8125,57.76173285,133544.915,,,,,,,,,
17.5469,146971.1094,13.125,12.4531,12.6562,13.8124,56.99012361,133562.4619,,,,,,,,,
17.0312,146988.1406,13.0781,12.4844,12.6562,13.8437,58.71576871,133579.4931,,,,,,,,,
16.3906,147004.5312,13.0781,12.4688,12.7187,13.7657,61.01057923,133595.8837,,,,,,,,,
15.9063,147020.4375,13.1094,12.4844,12.7187,13.7813,62.86817173,133611.79,,,,,,,,,
15.8906,147036.3281,13.1094,12.4531,12.6562,13.8594,62.93028583,133627.6806,,,,,,,,,
15.8438,147052.1719,13.0938,12.4687,12.7031,13.8593,63.11617163,133643.5244,,,,,,,,,
15.9531,147068.125,13.1719,12.5312,12.75,13.8281,62.68374172,133659.4775,,,,,,,,,
15.7969,147083.9219,13.1406,12.4219,12.7343,13.8281,63.30355956,133675.2744,,,,,,,,,
15.9531,147099.875,13.0625,12.5,12.6875,13.8126,62.68374172,133691.2275,,,,,,,,,
16,147115.875,13.1406,12.5,12.8125,13.8126,62.5,133707.2275,,,,,,,,,
15.8438,147131.7188,13.0624,12.4219,12.7188,13.875,63.11617163,133723.0713,,,,,,,,,
15.7656,147147.4844,13.125,12.4219,12.7344,13.7969,63.42923834,133738.8369,,,,,,,,,
18.6875,147166.1719,13.125,12.4531,12.7657,14.2343,53.51170569,133757.5244,,,,,,,,,
16.4843,147182.6562,13.1563,12.4843,12.6562,14.1875,60.66378311,133774.0087,,,,,,,,,
16.5938,147199.25,13.1563,12.5157,12.8125,14.1406,60.2634719,133790.6025,,,,,,,,,
16.9375,147216.1875,13.0469,12.4531,12.7343,14.2031,59.04059041,133807.54,,,,,,,,,
17.4687,147233.6562,13.0937,12.4375,12.7968,14.0781,57.24524435,133825.0087,,,,,,,,,
16.7344,147250.3906,13.125,12.4687,12.75,13.9688,59.75714695,133841.7431,,,,,,,,,
18.8906,147269.2812,13.0782,12.4375,12.7656,14.0313,52.93638106,133860.6337,,,,,,,,,
16.625,147285.9062,13.0313,12.4843,12.6875,14,60.15037594,133877.2587,,,,,,,,,
16.3594,147302.2656,13.0156,12.4375,12.7031,14.0469,61.1269362,133893.6181,,,,,,,,,
16.5,147318.7656,13.0938,12.4688,12.625,13.9531,60.60606061,133910.1181,,,,,,,,,
16.2032,147334.9688,13.0937,12.5313,12.7187,14.0469,61.71620421,133926.3213,,,,,,,,,
16.0624,147351.0312,13.0937,12.4219,12.75,13.9219,62.25719693,133942.3837,,,,,,,,,
15.8594,147366.8906,13.1406,12.4531,12.7656,13.8906,63.0540878,133958.2431,,,,,,,,,
16.1094,147383,13.0938,12.4532,12.6876,13.9218,62.07555837,133974.3525,,,,,,,,,
15.9219,147398.9219,13.1563,12.4374,12.75,13.875,62.80657459,133990.2744,,,,,,,,,
15.8437,147414.7656,13.0781,12.5,12.7657,13.8124,63.11656999,134006.1181,,,,,,,,,
15.9219,147430.6875,13.1094,12.5468,12.75,13.875,62.80657459,134022.04,,,,,,,,,
15.8437,147446.5312,13.1407,12.5,12.6876,13.875,63.11656999,134037.8837,,,,,,,,,
15.8594,147462.3906,13.0781,12.4844,12.6876,13.8281,63.0540878,134053.7431,,,,,,,,,
15.8282,147478.2188,13.0469,12.4219,12.75,13.8282,63.17837783,134069.5713,,,,,,,,,
15.875,147494.0938,13.0937,12.4844,12.7188,13.8906,62.99212598,134085.4463,,,,,,,,,
16.2031,147510.2969,13.125,12.4218,12.7812,14.2343,61.7165851,134101.6494,,,,,,,,,
18.2812,147528.5781,13.0937,12.4531,12.6874,14.2031,54.70100431,134119.9306,,,,,,,,,
16.375,147544.9531,13.0624,12.4844,12.6719,14.2813,61.06870229,134136.3056,,,,,,,,,
16.1719,147561.125,13.0782,12.4062,12.7344,14.1406,61.8356532,134152.4775,,,,,,,,,
18.9375,147580.0625,13.0937,12.4063,12.6876,14.1094,52.80528053,134171.415,,,,,,,,,
16,147596.0625,12.9688,12.4218,12.7969,14.0469,62.5,134187.415,,,,,,,,,
16.5937,147612.6562,13.0781,12.5,12.7031,13.9687,60.26383507,134204.0087,,,,,,,,,
18.9844,147631.6406,13.0782,12.4219,12.7031,14.0312,52.67482775,134222.9931,,,,,,,,,
16.0938,147647.7344,13.0157,12.4843,12.8438,14.0625,62.13572929,134239.0869,,,,,,,,,
16.3437,147664.0781,13.0625,12.4063,12.8125,13.9063,61.18565563,134255.4306,,,,,,,,,
17.1719,147681.25,13.0156,12.4375,12.7812,13.9063,58.23467409,134272.6025,,,,,,,,,
16.0938,147697.3438,13.1094,12.4375,12.7969,14.0313,62.13572929,134288.6963,,,,,,,,,
16,147713.3438,13.0468,12.4688,12.7188,14,62.5,134304.6963,,,,,,,,,
15.9687,147729.3125,13.0938,12.4375,12.7031,14.0156,62.62250528,134320.665,,,,,,,,,
17.2656,147746.5781,13.125,12.4688,12.7031,13.8906,57.9186359,134337.9306,,,,,,,,,
16.75,147763.3281,13.0938,12.4531,12.7344,13.8125,59.70149254,134354.6806,,,,,,,,,
15.7657,147779.0938,13.0938,12.4531,12.6562,13.8593,63.42883602,134370.4463,,,,,,,,,
15.9374,147795.0312,13.1094,12.4532,12.7344,13.7812,62.74549174,134386.3837,,,,,,,,,
15.8282,147810.8594,13.0469,12.4844,12.7344,13.875,63.17837783,134402.2119,,,,,,,,,
15.9218,147826.7812,13.0625,12.4219,12.7812,13.9844,62.80696906,134418.1337,,,,,,,,,
15.7969,147842.5781,13.0625,12.4219,12.7656,13.8438,63.30355956,134433.9306,,,,,,,,,
15.8281,147858.4062,13.0156,12.4375,12.6875,13.75,63.17877699,134449.7587,,,,,,,,,
15.7969,147874.2031,13.0781,12.4532,12.6875,13.8593,63.30355956,134465.5556,,,,,,,,,
16.5938,147890.7969,13.2031,12.4687,12.6406,14.25,60.2634719,134482.1494,,,,,,,,,
