latency,time,GPU1,GPU2,GPU3,GPU4,fps,time_rel,,,,,,,,,
,,,,,,,,,15.8281,157357.2656,13.0938,12.4687,12.7656,13.9532,63.17877699,149838.9077
,,,,,,,,,16.0156,157373.2812,13.0469,12.4844,12.8282,13.9062,62.43912186,149854.9233
,,,,,,,,,15.9219,157389.2031,13.1094,12.4375,12.7657,13.9844,62.80657459,149870.8452
,,,,,,,,,15.9375,157405.1406,13.0626,12.4375,12.7812,14,62.74509804,149886.7827
,,,,,,,,,16.125,157421.2656,13.0781,12.4218,12.7812,14.1406,62.01550388,149902.9077
,,,,,,,,,15.8125,157437.0781,13.125,12.4531,12.7813,13.8594,63.24110672,149918.7202
,,,,,,,,,16.2969,157453.375,13.0781,12.4531,12.7032,14.2657,61.3613632,149935.0171
,,,,,,,,,16.2969,157469.6719,13.1562,12.4063,12.7656,14.2813,61.3613632,149951.314
,,,,,,,,,16.1719,157485.8438,13.1093,12.5625,12.8906,14.3125,61.8356532,149967.4859
,,,,,,,,,16.0624,157501.9062,13.0468,12.4375,12.7813,14.2188,62.25719693,149983.5483
,,,,,,,,,18.7188,157520.625,13.1094,12.4531,12.8438,14.0156,53.42222792,150002.2671
,,,,,,,,,15.7812,157536.4062,13.0469,12.4218,12.7344,13.9687,63.3665374,150018.0483
,,,,,,,,,16.7188,157553.125,13.0625,12.4532,12.8281,14.0312,59.81290523,150034.7671
,,,,,,,,,19.4531,157572.5781,13.0938,12.4688,12.7656,14.125,51.40568855,150054.2202
,,,,,,,,,15.9375,157588.5156,13.1406,12.4532,12.75,14.0156,62.74509804,150070.1577
,,,,,,,,,16.4063,157604.9219,13.0937,12.4531,12.7187,13.9687,60.95219519,150086.564
,,,,,,,,,18.8906,157623.8125,13.1718,12.4844,12.7031,14.0781,52.93638106,150105.4546
,,,,,,,,,15.7031,157639.5156,13.0781,12.4219,12.7812,13.9687,63.68169342,150121.1577
,,,,,,,,,15.7344,157655.25,13.125,12.5156,12.7344,13.9063,63.55501322,150136.8921
,,,,,,,,,15.9219,157671.1719,13.125,12.4688,12.8124,14.0313,62.80657459,150152.814
,,,,,,,,,15.7031,157686.875,13.2187,12.4375,12.8125,13.8281,63.68169342,150168.5171
,,,,,,,,,16.6562,157703.5312,13.0469,12.4531,12.7813,13.8594,60.03770368,150185.1733
,,,,,,,,,17,157720.5312,13.1094,12.4531,12.8125,13.8906,58.82352941,150202.1733
,,,,,,,,,15.8126,157736.3438,13.1094,12.4531,12.7969,13.875,63.24070678,150217.9859
,,,,,,,,,15.8124,157752.1562,13.125,12.4687,12.7344,13.9219,63.24150667,150233.7983
,,,,,,,,,15.7344,157767.8906,13.1719,12.4063,12.7812,13.8282,63.55501322,150249.5327
,,,,,,,,,16.4688,157784.3594,13.1874,12.4219,12.6719,14.3594,60.72087827,150266.0015
,,,,,,,,,16.3125,157800.6719,13.0625,12.4687,12.7031,14.3594,61.30268199,150282.314
,,,,,,,,,16.125,157816.7969,13.1719,12.4532,12.8281,14.2187,62.01550388,150298.439
,,,,,,,,,16.3125,157833.1094,13.1718,12.5,12.75,14.2656,61.30268199,150314.7515
,,,,,,,,,16.3437,157849.4531,13.0938,12.5,12.6719,14.2032,61.18565563,150331.0952
,,,,,,,,,16.0313,157865.4844,13.0625,12.4374,12.75,14.125,62.37797309,150347.1265
,,,,,,,,,17.5,157882.9844,13.1094,12.4532,12.7187,14.1718,57.14285714,150364.6265
,,,,,,,,,15.8281,157898.8125,13.125,12.4531,12.7656,14,63.17877699,150380.4546
,,,,,,,,,16.5937,157915.4062,13.125,12.4219,12.7344,13.9844,60.26383507,150397.0483
,,,,,,,,,18.7344,157934.1406,13.0625,12.4219,12.7188,14.0469,53.37774362,150415.7827
,,,,,,,,,16.2813,157950.4219,13.1094,12.4844,12.7032,14,61.42015687,150432.064
,,,,,,,,,16.7031,157967.125,13.1094,12.4532,12.7656,14.0937,59.86912609,150448.7671
,,,,,,,,,16.375,157983.5,13.1094,12.5937,12.75,14,61.06870229,150465.1421
,,,,,,,,,15.8906,157999.3906,13.1563,12.4531,12.8126,13.9531,62.93028583,150481.0327
,,,,,,,,,15.9688,158015.3594,13.125,12.4375,12.7031,13.9062,62.62211312,150497.0015
,,,,,,,,,15.9531,158031.3125,13.1875,12.4062,12.8438,14.0313,62.68374172,150512.9546
,,,,,,,,,16.9375,158048.25,13.0625,12.4687,12.7969,13.8907,59.04059041,150529.8921
,,,,,,,,,17.0156,158065.2656,13.0938,12.4531,12.7969,13.9219,58.76959966,150546.9077
,,,,,,,,,15.7344,158081,13.1562,12.4062,12.75,13.9218,63.55501322,150562.6421
,,,,,,,,,15.9062,158096.9062,13.125,12.4843,12.7031,13.9219,62.86856697,150578.5483
,,,,,,,,,16.1094,158113.0156,13.1406,12.4219,12.7812,14.2187,62.07555837,150594.6577
,,,,,,,,,16.0156,158129.0312,13.0781,12.4531,12.75,14.2031,62.43912186,150610.6733
,,,,,,,,,16.2969,158145.3281,13.0312,12.4687,12.75,14.2188,61.3613632,150626.9702
,,,,,,,,,16.2188,158161.5469,13.1876,12.4375,13.8907,14.2344,61.65684268,150643.189
,,,,,,,,,16.2343,158177.7812,13.0625,12.4375,12.7969,14.2031,61.59797466,150659.4233
,,,,,,,,,16.0626,158193.8438,13.1563,12.5156,12.7344,14.0313,62.25642175,150675.4859
,,,,,,,,,16.1406,158209.9844,13.0625,12.4687,12.75,14.1874,61.95556547,150691.6265
,,,,,,,,,15.8906,158225.875,13.0937,12.4688,12.7188,14,62.93028583,150707.5171
,,,,,,,,,18.875,158244.75,13.25,12.4531,12.6719,14.0937,52.98013245,150726.3921
,,,,,,,,,15.875,158260.625,13.1406,12.4687,12.6875,14,62.99212598,150742.2671
,,,,,,,,,16.9531,158277.5781,13.1406,12.4844,12.7344,13.9844,58.9862621,150759.2202
,,,,,,,,,19,158296.5781,13.1562,12.4375,12.7188,13.9844,52.63157895,150778.2202
,,,,,,,,,15.9531,158312.5312,13.0156,12.4843,12.75,14,62.68374172,150794.1733
,,,,,,,,,16.2657,158328.7969,13.125,12.4688,12.7343,13.8281,61.47906331,150810.439
,,,,,,,,,16.8125,158345.6094,13.0938,12.4688,12.7812,13.9532,59.4795539,150827.2515
,,,,,,,,,15.9531,158361.5625,13.125,12.5468,12.7656,14.0313,62.68374172,150843.2046
,,,,,,,,,15.9375,158377.5,13.0938,12.5312,12.8593,13.9219,62.74509804,150859.1421
,,,,,,,,,15.7188,158393.2188,13.2187,12.4375,12.7188,13.875,63.61808789,150874.8609
,,,,,,,,,17.3437,158410.5625,13.25,12.4531,12.7188,13.7968,57.65782388,150892.2046
,,,,,,,,,17.5313,158428.0938,13.0625,12.4218,12.7813,13.7969,57.04083553,150909.7359
,,,,,,,,,16.3906,158444.4844,13.125,12.4688,12.7188,13.9063,61.01057923,150926.1265
,,,,,,,,,15.8437,158460.3281,13.1094,12.4219,12.8125,13.875,63.11656999,150941.9702
,,,,,,,,,16.0938,158476.4219,13.0469,12.5313,12.6718,14.2656,62.13572929,150958.064
,,,,,,,,,16.0937,158492.5156,13.125,12.4532,12.7031,14.2187,62.13611537,150974.1577
,,,,,,,,,16.1094,158508.625,13.0626,12.4531,12.7656,14.1875,62.07555837,150990.2671
,,,,,,,,,16.0625,158524.6875,13.1094,12.4375,12.75,14.1874,62.25680934,151006.3296
,,,,,,,,,16.0937,158540.7812,13.0626,12.4687,12.7031,14.2344,62.13611537,151022.4233
,,,,,,,,,16.1719,158556.9531,13.1719,12.4376,12.75,14.0937,61.8356532,151038.5952
,,,,,,,,,15.9219,158572.875,13.1718,12.4687,12.7969,14.1093,62.80657459,151054.5171
,,,,,,,,,16,158588.875,13.0312,12.4532,12.7031,14.1094,62.5,151070.5171
,,,,,,,,,17.8438,158606.7188,13.1563,12.4532,12.7344,14.0468,56.04187449,151088.3609
,,,,,,,,,15.9062,158622.625,13.125,12.4844,12.6719,14,62.86856697,151104.2671
,,,,,,,,,16.8281,158639.4531,13.2188,12.4844,12.75,14,59.42441512,151121.0952
,,,,,,,,,19.2031,158658.6562,13.0313,12.4688,12.7187,13.9688,52.0749254,151140.2983
,,,,,,,,,15.6876,158674.3438,13.0625,12.4218,12.75,13.8906,63.74461358,151155.9859
,,,,,,,,,16.5781,158690.9219,13.0781,12.5156,12.7813,13.9219,60.32054337,151172.564
,,,,,,,,,15.75,158706.6719,13.0781,12.4843,12.6875,13.875,63.49206349,151188.314
,,,,,,,,,15.9219,158722.5938,13.0468,12.4532,12.7812,13.9374,62.80657459,151204.2359
,,,,,,,,,15.9531,158738.5469,13.1563,12.4688,12.7813,13.9375,62.68374172,151220.189
,,,,,,,,,17.1406,158755.6875,13.0469,12.4531,12.8125,14.2344,58.3410149,151237.3296
,,,,,,,,,17.0156,158772.7031,13.1094,12.4531,12.8281,14.1875,58.76959966,151254.3452
,,,,,,,,,17.75,158790.4531,13,12.3906,12.7032,14.2813,56.33802817,151272.0952
,,,,,,,,,16.9063,158807.3594,13.0625,12.4375,12.8281,14.2344,59.1495478,151289.0015
,,,,,,,,,17.3125,158824.6719,13.1406,12.4375,12.8125,14.1094,57.76173285,151306.314
,,,,,,,,,16.4843,158841.1562,13.0781,12.5313,12.7343,14.0781,60.66378311,151322.7983
,,,,,,,,,15.9532,158857.1094,13.1407,12.4218,12.7344,14.0937,62.6833488,151338.7515
,,,,,,,,,16.0625,158873.1719,13.1563,12.5156,12.7812,14.1563,62.25680934,151354.814
,,,,,,,,,16,158889.1719,13.1719,12.4218,12.7343,14.1094,62.5,151370.814
,,,,,,,,,16.0312,158905.2031,13.1094,12.4375,12.8594,14.0156,62.37836219,151386.8452
,,,,,,,,,15.9375,158921.1406,13.0938,12.5,12.8124,13.9219,62.74509804,151402.7827
,,,,,,,,,15.9688,158937.1094,13.0782,12.5313,12.7812,13.9844,62.62211312,151418.7515
,,,,,,,,,15.7968,158952.9062,13.125,12.5156,12.7969,13.9687,63.3039603,151434.5483
,,,,,,,,,17.3126,158970.2188,13.1719,12.4063,12.7344,14,57.76139921,151451.8609
,,,,,,,,,15.7031,158985.9219,13.0938,12.4531,12.7969,13.875,63.68169342,151467.564
,,,,,,,,,15.6562,159001.5781,13.0938,12.4532,12.75,13.7812,63.87245947,151483.2202
,,,,,,,,,16.4375,159018.0156,13.0938,12.4063,12.7968,13.9062,60.8365019,151499.6577
,,,,,,,,,15.875,159033.8906,13.125,12.4062,12.6719,14,62.99212598,151515.5327
,,,,,,,,,16.0938,159049.9844,13.1407,12.5156,12.7656,14.2032,62.13572929,151531.6265
,,,,,,,,,16.2344,159066.2188,13,12.5,12.8282,14.2813,61.59759523,151547.8609
,,,,,,,,,17.2968,159083.5156,13.2031,12.4219,12.7344,14.1562,57.81416216,151565.1577
,,,,,,,,,16.6719,159100.1875,13.0781,12.5312,12.7969,14.2031,59.98116591,151581.8296
,,,,,,,,,17.3281,159117.5156,13.0937,12.4063,12.7813,14.2656,57.70973159,151599.1577
,,,,,,,,,17.125,159134.6406,13.0312,12.4375,12.7656,14.0937,58.39416058,151616.2827
,,,,,,,,,17.3906,159152.0312,13.0937,12.5468,12.7656,14.2812,57.50232884,151633.6733
,,,,,,,,,16.8126,159168.8438,13.1094,12.4063,12.8281,14.1563,59.47920012,151650.4859
,,,,,,,,,18.0624,159186.9062,13.1094,12.5,12.8594,14.2343,55.36362831,151668.5483
,,,,,,,,,16.2032,159203.1094,13,12.4375,12.8438,14.0313,61.71620421,151684.7515
,,,,,,,,,17.25,159220.3594,13.1407,12.4688,12.8125,14.0468,57.97101449,151702.0015
,,,,,,,,,15.8906,159236.25,13.0782,12.3907,12.8125,13.9844,62.93028583,151717.8921
,,,,,,,,,15.9375,159252.1875,13.1094,12.4532,12.7032,13.9843,62.74509804,151733.8296
,,,,,,,,,15.9687,159268.1562,13.0938,12.4219,12.7187,14.0781,62.62250528,151749.7983
,,,,,,,,,15.8438,159284,13.0781,12.3906,12.8281,13.9687,63.11617163,151765.6421
,,,,,,,,,16.0469,159300.0469,13.0782,12.5,12.75,14.0313,62.31733232,151781.689
,,,,,,,,,15.9062,159315.9531,13.125,12.4531,12.7344,13.9219,62.86856697,151797.5952
,,,,,,,,,16.0469,159332,13.0781,12.4531,12.7343,13.8593,62.31733232,151813.6421
,,,,,,,,,15.75,159347.75,13.0313,12.4531,12.8906,13.8282,63.49206349,151829.3921
,,,,,,,,,15.7188,159363.4688,13.2031,12.4844,12.7968,13.8437,63.61808789,151845.1109
,,,,,,,,,16.6093,159380.0781,13.0156,12.4374,12.7344,13.8438,60.2072333,151861.7202
,,,,,,,,,15.9531,159396.0312,13.1875,12.4687,12.8438,13.9219,62.68374172,151877.6733
,,,,,,,,,16.25,159412.2812,13.0625,12.4531,12.75,14.2812,61.53846154,151893.9233
,,,,,,,,,16.3126,159428.5938,13.1406,12.4375,12.75,14.3124,61.30230619,151910.2359
,,,,,,,,,16.6562,159445.25,13.0469,12.5,12.8126,14.2969,60.03770368,151926.8921
,,,,,,,,,17.0156,159462.2656,13.0156,12.4687,12.75,14.25,58.76959966,151943.9077
,,,,,,,,,16.0156,159478.2812,13.1406,12.4843,12.7188,14.2656,62.43912186,151959.9233
,,,,,,,,,16.1876,159494.4688,13.0938,12.4219,12.7187,14.1094,61.77568015,151976.1109
,,,,,,,,,16.0156,159510.4844,13.1562,12.5,12.75,14.0624,62.43912186,151992.1265
,,,,,,,,,15.9062,159526.3906,13.1406,12.5,12.8124,14.0468,62.86856697,152008.0327
,,,,,,,,,15.9688,159542.3594,13.0469,12.4687,12.875,14.0156,62.62211312,152024.0015
,,,,,,,,,15.9218,159558.2812,13.0468,12.4375,12.75,14.0312,62.80696906,152039.9233
,,,,,,,,,16.1094,159574.3906,13.1407,12.4843,12.8438,14.1407,62.07555837,152056.0327
,,,,,,,,,16.7813,159591.1719,13.0156,12.4531,12.8126,14.0156,59.59013902,152072.814
,,,,,,,,,15.9531,159607.125,13.1406,12.4375,12.7656,14.0156,62.68374172,152088.7671
,,,,,,,,,15.9219,159623.0469,13.125,12.4532,12.7031,14.0156,62.80657459,152104.689
,,,,,,,,,16.25,159639.2969,13.1563,12.4531,12.8125,13.9376,61.53846154,152120.939
,,,,,,,,,17.25,159656.5469,13.1719,12.5,12.7343,13.9219,57.97101449,152138.189
,,,,,,,,,15.7343,159672.2812,13.0938,12.4531,12.7969,13.9531,63.55541715,152153.9233
,,,,,,,,,16.0938,159688.375,13.1094,12.4531,12.75,14.2032,62.13572929,152170.0171
,,,,,,,,,16.25,159704.625,13.1094,12.4375,12.7344,14.2657,61.53846154,152186.2671
,,,,,,,,,16.8906,159721.5156,13.0937,12.4219,12.6875,14.3438,59.20452796,152203.1577
,,,,,,,,,17,159738.5156,13.1094,12.4218,12.7812,14.2813,58.82352941,152220.1577
,,,,,,,,,17.4688,159755.9844,13.125,12.4219,12.8281,14.3125,57.24491665,152237.6265
,,,,,,,,,16.125,159772.1094,13.1719,12.4531,12.75,14.0156,62.01550388,152253.7515
,,,,,,,,,17.5625,159789.6719,13.1093,12.4219,12.75,14.1719,56.93950178,152271.314
,,,,,,,,,15.875,159805.5469,13.0468,12.4531,12.6562,14.0156,62.99212598,152287.189
,,,,,,,,,15.9843,159821.5312,13.1094,12.4375,12.7812,14.0937,62.56138836,152303.1733
,,,,,,,,,16,159837.5312,13.0937,12.4375,12.8438,14.1094,62.5,152319.1733
,,,,,,,,,16.0938,159853.625,13.1094,12.4531,12.75,14.125,62.13572929,152335.2671
,,,,,,,,,16,159869.625,13.1094,12.4687,12.8906,13.9844,62.5,152351.2671
,,,,,,,,,16,159885.625,13.0625,12.4687,12.7344,14,62.5,152367.2671
,,,,,,,,,16.1094,159901.7344,13.0625,12.4531,12.7188,13.8907,62.07555837,152383.3765
,,,,,,,,,16.0156,159917.75,13.0938,12.4844,12.7813,14,62.43912186,152399.3921
,,,,,,,,,15.9062,159933.6562,13.0626,12.4688,12.7656,13.9532,62.86856697,152415.2983
,,,,,,,,,15.7032,159949.3594,13.0469,12.4219,12.7344,13.8438,63.68128789,152431.0015
,,,,,,,,,16.2812,159965.6406,13.0937,12.5,12.7344,14.2812,61.42053411,152447.2827
,,,,,,,,,16.375,159982.0156,13.125,12.4687,12.8125,14.2969,61.06870229,152463.6577
,,,,,,,,,16.2969,159998.3125,13.0781,12.4532,12.7344,14.3125,61.3613632,152479.9546
,,,,,,,,,16.3125,160014.625,13.0937,12.4376,12.75,14.2344,61.30268199,152496.2671
,,,,,,,,,16.9375,160031.5625,13.0625,12.4375,12.6875,14.2969,59.04059041,152513.2046
,,,,,,,,,16.6875,160048.25,13.0626,12.4687,12.7968,14.1094,59.92509363,152529.8921
,,,,,,,,,17.7812,160066.0312,13.1562,12.4844,12.75,14.0781,56.23917396,152547.6733
,,,,,,,,,17.6876,160083.7188,13.1563,12.4531,12.75,14.1406,56.53678283,152565.3609
,,,,,,,,,16.8593,160100.5781,13.0781,12.4531,12.8125,14.125,59.31444366,152582.2202
,,,,,,,,,16.8594,160117.4375,13.1407,12.4688,12.75,13.9844,59.31409184,152599.0796
,,,,,,,,,17.3437,160134.7812,13.0625,12.4218,12.75,14.0625,57.65782388,152616.4233
,,,,,,,,,16.7813,160151.5625,13.0312,12.4688,12.7187,13.9218,59.59013902,152633.2046
,,,,,,,,,17.7344,160169.2969,13.0938,12.5313,12.7657,13.9531,56.38758571,152650.939
,,,,,,,,,16.5625,160185.8594,13.1406,12.4532,12.7187,13.9844,60.37735849,152667.5015
,,,,,,,,,15.6562,160201.5156,13.0781,12.5156,12.6875,13.9063,63.87245947,152683.1577
,,,,,,,,,15.8282,160217.3438,13.0313,12.4844,12.7187,13.9219,63.17837783,152698.9859
,,,,,,,,,15.7968,160233.1406,13.1563,12.5156,12.7187,13.9219,63.3039603,152714.7827
,,,,,,,,,15.9688,160249.1094,13.0312,12.4063,12.75,13.9218,62.62211312,152730.7515
,,,,,,,,,15.9531,160265.0625,13.1094,12.5156,12.7813,13.9532,62.68374172,152746.7046
,,,,,,,,,15.8281,160280.8906,13.1718,12.4531,12.7344,13.8594,63.17877699,152762.5327
,,,,,,,,,15.875,160296.7656,13.1719,12.4063,12.7344,13.9219,62.99212598,152778.4077
,,,,,,,,,18,160314.7656,13.0937,12.4688,12.8438,14.2343,55.55555556,152796.4077
,,,,,,,,,15.9063,160330.6719,13.0469,12.4687,12.6719,14.1562,62.86817173,152812.314
,,,,,,,,,16.0156,160346.6875,13.0625,12.4531,12.7032,14.2031,62.43912186,152828.3296
,,,,,,,,,18.9375,160365.625,13.0938,12.4687,12.7344,14.2344,52.80528053,152847.2671
,,,,,,,,,15.9219,160381.5469,13.0782,12.4062,12.7656,14.0625,62.80657459,152863.189
,,,,,,,,,15.9219,160397.4688,13.1094,12.4062,12.7969,13.9844,62.80657459,152879.1109
,,,,,,,,,17.3593,160414.8281,13.1719,12.4844,12.7343,14.0938,57.60600946,152896.4702
,,,,,,,,,15.9844,160430.8125,13.0782,12.4844,12.7968,14.0937,62.56099697,152912.4546
,,,,,,,,,15.9687,160446.7812,13.0938,12.4218,12.7813,14.0313,62.62250528,152928.4233
,,,,,,,,,15.8282,160462.6094,13.1093,12.4375,12.7813,13.9688,63.17837783,152944.2515
,,,,,,,,,17.7656,160480.375,13.1875,12.4687,12.7969,14.0156,56.28855766,152962.0171
,,,,,,,,,16.5156,160496.8906,13.0938,12.4063,12.75,14.0313,60.54881445,152978.5327
,,,,,,,,,17.4375,160514.3281,13.1407,12.4531,12.7188,14.0625,57.34767025,152995.9702
,,,,,,,,,17.0469,160531.375,13.1719,12.5,12.7812,13.9531,58.66169216,153013.0171
,,,,,,,,,16.5469,160547.9219,13.0469,12.4531,12.7812,13.875,60.43428074,153029.564
,,,,,,,,,15.7343,160563.6562,13.1719,12.4687,12.8281,13.8906,63.55541715,153045.2983
,,,,,,,,,16.0938,160579.75,13.125,12.4062,12.7343,14,62.13572929,153061.3921
,,,,,,,,,15.6406,160595.3906,13.0625,12.4375,12.6874,13.8437,63.93616613,153077.0327
,,,,,,,,,15.7813,160611.1719,13.0781,12.4532,12.7657,13.9062,63.36613587,153092.814
,,,,,,,,,16.1719,160627.3438,13.1094,12.4375,12.7813,14.1562,61.8356532,153108.9859
,,,,,,,,,16.2031,160643.5469,13.1094,12.4687,12.8282,14.2812,61.7165851,153125.189
,,,,,,,,,16.0625,160659.6094,13.1406,12.4688,12.7969,14.2031,62.25680934,153141.2515
,,,,,,,,,17.6718,160677.2812,13.1406,12.4375,12.7812,14.2812,56.58733123,153158.9233
,,,,,,,,,16.0938,160693.375,13.125,12.4063,12.7969,14.3282,62.13572929,153175.0171
,,,,,,,,,15.9844,160709.3594,13.125,12.4531,12.7187,14.0469,62.56099697,153191.0015
,,,,,,,,,15.875,160725.2344,13.1875,12.4688,12.7188,14.0312,62.99212598,153206.8765
,,,,,,,,,16.2187,160741.4531,13.0937,12.4531,12.875,14.0781,61.65722284,153223.0952
,,,,,,,,,15.8438,160757.2969,13.1094,12.4844,12.75,14.0469,63.11617163,153238.939
,,,,,,,,,16.0469,160773.3438,13.0624,12.4687,12.75,14.0781,62.31733232,153254.9859
,,,,,,,,,16.75,160790.0938,13.0938,12.5,12.7344,14.2031,59.70149254,153271.7359
,,,,,,,,,17.375,160807.4688,13.0781,12.4218,12.6875,14.0781,57.55395683,153289.1109
,,,,,,,,,17.1093,160824.5781,13.0938,12.4062,12.7969,14.1563,58.44774479,153306.2202
,,,,,,,,,17.0157,160841.5938,13.0938,12.4531,12.7657,14.1406,58.76925428,153323.2359
,,,,,,,,,17.2812,160858.875,13.125,12.4063,12.7343,14.125,57.86635187,153340.5171
,,,,,,,,,16.75,160875.625,13.0781,12.5,12.7344,14.1406,59.70149254,153357.2671
,,,,,,,,,17.7969,160893.4219,13.0781,12.4219,12.8594,14.2343,56.1895611,153375.064
,,,,,,,,,17.4219,160910.8438,13.125,12.4375,12.7968,14.1094,57.39902077,153392.4859
,,,,,,,,,16.8124,160927.6562,13.1876,12.5156,12.7813,14,59.47990769,153409.2983
,,,,,,,,,17.5938,160945.25,13.1406,12.4219,12.7031,13.9375,56.83820437,153426.8921
,,,,,,,,,16.4844,160961.7344,13.0937,12.4219,12.8437,13.8906,60.66341511,153443.3765
,,,,,,,,,15.75,160977.4844,13.1562,12.4531,12.7656,13.8906,63.49206349,153459.1265
,,,,,,,,,15.9375,160993.4219,13.125,12.4063,12.7188,13.9687,62.74509804,153475.064
,,,,,,,,,16.0469,161009.4688,13.0781,12.5157,12.7656,14.0313,62.31733232,153491.1109
,,,,,,,,,16.0937,161025.5625,13.0937,12.4062,12.7969,14.1876,62.13611537,153507.2046
,,,,,,,,,16.3594,161041.9219,13.0937,12.4532,12.8438,14.2656,61.1269362,153523.564
,,,,,,,,,16.125,161058.0469,13.1094,12.4531,12.7344,14.1875,62.01550388,153539.689
,,,,,,,,,16.1875,161074.2344,13,12.3906,12.7969,14.125,61.77606178,153555.8765
,,,,,,,,,16.2656,161090.5,13.0625,12.4531,12.7344,14.2032,61.47944127,153572.1421
,,,,,,,,,15.9844,161106.4844,13.0782,12.4374,12.7343,14.1094,62.56099697,153588.1265
,,,,,,,,,15.9687,161122.4531,13.1406,12.4687,12.7813,14.0313,62.62250528,153604.0952
,,,,,,,,,16.875,161139.3281,13.2031,12.5,12.6719,14.125,59.25925926,153620.9702
,,,,,,,,,17.6094,161156.9375,13.0938,12.4374,12.75,14.0781,56.78785194,153638.5796
,,,,,,,,,16.4219,161173.3594,13.0156,12.4531,12.7969,14.125,60.8942936,153655.0015
,,,,,,,,,17.1718,161190.5312,13.0312,12.5,12.8125,14.0312,58.23501322,153672.1733
,,,,,,,,,15.9219,161206.4531,13.0625,12.5312,12.6875,13.9687,62.80657459,153688.0952
,,,,,,,,,15.9688,161222.4219,13.2031,12.4219,12.8125,14,62.62211312,153704.064
,,,,,,,,,15.8593,161238.2812,13.0624,12.4688,12.7031,14,63.05448538,153719.9233
,,,,,,,,,17.2657,161255.5469,13.2344,12.4531,12.75,13.8438,57.91830045,153737.189
,,,,,,,,,16.5,161272.0469,13.1719,12.4844,12.8593,13.9843,60.60606061,153753.689
,,,,,,,,,15.9375,161287.9844,13.1406,12.4844,12.75,13.9844,62.74509804,153769.6265
,,,,,,,,,15.8594,161303.8438,13.1094,12.4062,12.7812,13.9531,63.0540878,153785.4859
,,,,,,,,,15.8906,161319.7344,13.1407,12.4688,12.8282,13.9374,62.93028583,153801.3765
,,,,,,,,,16.1094,161335.8438,13.125,12.5312,12.8281,14.2187,62.07555837,153817.4859
,,,,,,,,,16.2343,161352.0781,13.2656,12.5781,12.7968,14.1407,61.59797466,153833.7202
,,,,,,,,,16.1407,161368.2188,13.125,12.4219,12.7969,14.25,61.95518162,153849.8609
,,,,,,,,,16.0468,161384.2656,13.0937,12.4375,12.8906,14.1875,62.31772067,153865.9077
,,,,,,,,,16.9063,161401.1719,13.0313,12.4375,12.6563,14.1719,59.1495478,153882.814
,,,,,,,,,16.2187,161417.3906,13.125,12.4844,12.8907,14.1407,61.65722284,153899.0327
,,,,,,,,,16.1563,161433.5469,13.0313,12.4531,12.7343,14.1719,61.8953597,153915.189
,,,,,,,,,16.0312,161449.5781,13.0781,12.4844,12.7032,14.0781,62.37836219,153931.2202
,,,,,,,,,16.2031,161465.7812,13.1093,12.4688,12.7031,14.1875,61.7165851,153947.4233
,,,,,,,,,16.0938,161481.875,13.1407,12.4531,12.75,14.125,62.13572929,153963.5171
,,,,,,,,,15.875,161497.75,13.0937,12.4688,12.7187,14.0312,62.99212598,153979.3921
,,,,,,,,,16.75,161514.5,13.0625,12.5,12.7657,13.9687,59.70149254,153996.1421
,,,,,,,,,16.7344,161531.2344,13.1094,12.4376,12.7656,13.9687,59.75714695,154012.8765
,,,,,,,,,17.1094,161548.3438,13.0937,12.375,12.6876,13.8906,58.44740318,154029.9859
,,,,,,,,,16.1093,161564.4531,13.0937,12.4844,12.75,13.9219,62.07594371,154046.0952
,,,,,,,,,15.8594,161580.3125,13.125,12.5781,12.7812,13.9687,63.0540878,154061.9546
,,,,,,,,,15.875,161596.1875,13.0937,12.4688,12.7969,14.0157,62.99212598,154077.8296
,,,,,,,,,16.1719,161612.3594,13.0625,12.5156,12.8125,14.1875,61.8356532,154094.0015
,,,,,,,,,16.125,161628.4844,13.0313,12.4375,12.7031,14.2188,62.01550388,154110.1265
,,,,,,,,,16.1094,161644.5938,13.1094,12.5624,12.7812,14.2187,62.07555837,154126.2359
,,,,,,,,,16.3281,161660.9219,13.0469,12.4844,12.75,14.2188,61.24411291,154142.564
,,,,,,,,,16.0156,161676.9375,13.125,12.5313,12.7344,14.1718,62.43912186,154158.5796
,,,,,,,,,15.9375,161692.875,13.1562,12.4532,12.8438,14.1093,62.74509804,154174.5171
,,,,,,,,,15.9688,161708.8438,13.0469,12.4844,12.7657,14.0625,62.62211312,154190.4859
,,,,,,,,,17.2031,161726.0469,13.0157,12.4687,12.7343,14.1406,58.12905813,154207.689
,,,,,,,,,16.2969,161742.3438,13.1406,12.4843,12.7188,14.1094,61.3613632,154223.9859
,,,,,,,,,16.2656,161758.6094,13.1562,12.4844,12.7343,14.2968,61.47944127,154240.2515
,,,,,,,,,15.9687,161774.5781,13.1406,12.4687,12.7656,14.0468,62.62250528,154256.2202
,,,,,,,,,15.9219,161790.5,13.0156,12.4531,12.7344,14.0781,62.80657459,154272.1421
,,,,,,,,,15.9375,161806.4375,13.0937,12.5625,12.7344,13.8906,62.74509804,154288.0796
,,,,,,,,,15.8281,161822.2656,13.1094,12.5156,12.7656,13.9063,63.17877699,154303.9077
,,,,,,,,,15.9532,161838.2188,13.0626,12.4531,12.7656,14.1563,62.6833488,154319.8609
